question_id,image,cls,label,response,inference_s,vram_mb
1711,medium_distance_trash481.jpg,container,no,no,0.412,7646.8
1712,hn_cabo_torres_view_restinga_port_3.jpg,metal,no,no,1.621,8928.1
1713,marine_litter_418.jpg,plastic,no,yes,0.371,7679.2
1714,close_distance_trash1248.jpg,metal,no,no,0.939,8111.8
1715,medium_distance_trash696.jpg,metal,yes,yes,0.339,7646.8
1716,marine_litter_63.jpg,polystyrene,yes,yes,0.406,7681.1
1717,close_distance_trash419.jpg,trash pile,yes,no,0.446,7679.5
1718,marine_litter_8.jpg,plastic,yes,yes,0.465,7679.2
1719,marine_litter_72.jpg,plastic,yes,yes,0.475,7679.2
1720,hn_scene_1006_57.jpg,plastic,no,no,1.661,8929.8
1721,medium_distance_trash609.jpg,plastic,no,no,0.419,7646.8
1722,medium_distance_trash553.jpg,plastic,yes,yes,0.326,7646.8
1723,medium_distance_trash273.jpg,trash,yes,yes,0.32,7646.8
1724,marine_litter_21.jpg,metal,no,no,0.44,7677.8
1725,hn_anfi_isla_corazon_view_50.jpg,plastic,no,no,1.62,8929.8
1726,close_distance_trash47.jpg,plastic,no,yes,0.336,7646.8
1727,close_distance_trash36.jpg,polystyrene,yes,yes,0.366,7646.8
1728,far_distance_trash21.jpg,plastic,no,no,0.486,7646.8
1729,close_distance_trash1240.jpg,trash pile,yes,yes,0.608,7826.3
1730,hn_anfi_harbour_view_156.jpg,container,no,no,1.654,8934.7
1731,close_distance_trash228.jpg,trash,yes,yes,0.514,7646.8
1732,hn_anfi_isla_corazon_view_15.jpg,container,no,no,1.462,8934.7
1733,medium_distance_trash1062.jpg,plastic,yes,yes,0.759,8112.8
1734,marine_litter_286.jpg,plastic,no,no,0.395,7679.2
1735,hn_scene_1006_18.jpg,plastic,no,no,1.609,8929.8
1736,medium_distance_trash639.jpg,container,yes,yes,0.41,7646.8
1737,medium_distance_trash629.jpg,container,no,yes,0.333,7646.8
1738,hn_anfi_harbour_view_132.jpg,metal,no,no,1.579,8928.1
1739,marine_litter_160.jpg,container,yes,yes,0.331,7681.1
1740,close_distance_trash119.jpg,plastic,no,no,0.429,7646.8
1741,close_distance_trash1228.jpg,plastic,no,yes,1.349,8725.8
1742,close_distance_trash215.jpg,plastic,yes,yes,0.405,7646.8
1743,marine_litter_85.jpg,container,yes,yes,0.291,7681.1
1744,close_distance_trash244.jpg,plastic,yes,yes,0.361,7646.8
1745,medium_distance_trash82.jpg,plastic,no,no,0.296,7646.8
1746,medium_distance_trash603.jpg,trash,no,yes,0.507,7646.8
1747,hn_radisson_isla_corazon_anfi_52.jpg,metal,no,no,1.504,8928.1
1748,medium_distance_trash816.jpg,plastic,yes,yes,0.425,7646.8
1749,marine_litter_179.jpg,polystyrene,yes,yes,0.38,7681.1
1750,close_distance_trash115.jpg,plastic,yes,yes,0.343,7628.5
1751,close_distance_trash19.jpg,trash,yes,yes,0.412,7646.8
1752,medium_distance_trash964.jpg,trash,no,yes,0.535,7681.7
1753,marine_litter_172.jpg,plastic,no,yes,0.341,7679.2
1754,hn_cabo_torres_view_harbour_entrance_78.jpg,plastic,no,no,1.688,8929.8
1755,medium_distance_trash738.jpg,polystyrene,no,no,0.332,7646.8
1756,hn_cabo_torres_view_restinga_port_32.jpg,metal,no,no,1.625,8928.1
1757,far_distance_trash19.jpg,metal,yes,yes,0.353,7646.8
1758,hn_cabo_torres_view_harbour_entrance_41.jpg,plastic,no,no,1.673,8929.8
1759,marine_litter_117.jpg,plastic,yes,yes,0.536,7679.2
1760,far_distance_trash11.jpg,container,yes,no,0.51,7646.8
1761,medium_distance_trash3.jpg,container,yes,yes,0.441,7646.8
1762,medium_distance_trash737.jpg,metal,no,yes,0.364,7646.8
1763,marine_litter_112.jpg,container,no,no,0.503,7681.1
1764,medium_distance_trash518.jpg,container,yes,yes,0.362,7646.8
1765,close_distance_trash572.jpg,plastic,yes,yes,0.36,7679.2
1766,hn_radisson_isla_corazon_anfi_106.jpg,container,no,no,1.542,8934.7
1767,marine_litter_345.jpg,plastic,yes,no,0.435,7679.2
1768,marine_litter_334.jpg,polystyrene,yes,no,0.345,7681.1
1769,marine_litter_183.jpg,container,yes,yes,0.405,7681.1
1770,marine_litter_335.jpg,container,yes,yes,0.385,7681.1
1771,hn_cabo_torres_view_restinga_port_10.jpg,container,no,no,1.567,8934.7
1772,hn_scene_1006_59.jpg,container,no,no,1.527,8934.7
1773,medium_distance_trash446.jpg,plastic,no,yes,0.384,7646.8
1774,medium_distance_trash843.jpg,plastic,yes,yes,0.543,7646.8
1775,medium_distance_trash677.jpg,container,yes,yes,0.365,7646.8
1776,medium_distance_trash652.jpg,trash,yes,yes,0.558,7646.8
1777,close_distance_trash219.jpg,trash,no,yes,0.458,7646.8
1778,medium_distance_trash826.jpg,plastic,no,no,0.37,7646.8
1779,marine_litter_387.jpg,plastic,yes,yes,0.558,7679.2
1780,medium_distance_trash682.jpg,container,no,no,0.446,7646.8
1781,hn_radisson_isla_corazon_anfi_119.jpg,metal,no,no,1.855,8928.1
1782,medium_distance_trash842.jpg,container,yes,yes,0.434,7646.8
1783,marine_litter_116.jpg,container,no,no,0.482,7681.1
1784,far_distance_trash481.jpg,container,yes,yes,0.388,7646.8
1785,medium_distance_trash469.jpg,metal,no,yes,0.359,7646.8
1786,close_distance_trash1273.jpg,polystyrene,yes,no,0.913,8115.8
1787,medium_distance_trash690.jpg,plastic,no,no,0.315,7646.8
1788,medium_distance_trash996.jpg,plastic,no,TIMEOUT,15.006,0
1789,medium_distance_trash618.jpg,plastic,no,no,12.554,23444.3
1790,medium_distance_trash183.jpg,metal,yes,yes,0.291,7646.8
1791,hn_anfi_isla_corazon_view_87.jpg,container,no,no,1.524,8934.7
1792,medium_distance_trash831.jpg,plastic,no,no,0.317,7646.8
1793,close_distance_trash494.jpg,container,yes,yes,2.504,10350.5
1794,medium_distance_trash662.jpg,container,yes,no,0.321,7646.8
1795,medium_distance_trash222.jpg,metal,no,no,0.355,7646.8
1796,far_distance_trash329.jpg,plastic,no,no,0.321,7646.8
1797,medium_distance_trash542.jpg,plastic,yes,yes,0.34,7646.8
1798,close_distance_trash118.jpg,plastic,no,no,0.389,7646.8
1799,marine_litter_46.jpg,trash,no,no,0.429,7681.7
1800,medium_distance_trash280.jpg,container,no,no,0.333,7646.8
1801,hn_cabo_torres_view_restinga_port_13.jpg,metal,no,no,1.441,8928.1
1802,close_distance_trash203.jpg,container,yes,yes,0.369,7646.8
1803,close_distance_trash1229.jpg,trash,yes,yes,1.373,8733.1
1804,hn_anfi_isla_corazon_view_87.jpg,metal,no,no,1.387,8928.1
1805,medium_distance_trash1088.jpg,container,no,no,0.382,7646.8
1806,medium_distance_trash425.jpg,plastic,yes,no,0.444,7646.8
1807,hn_radisson_isla_corazon_anfi_87.jpg,plastic,no,no,1.544,8929.8
1808,medium_distance_trash493.jpg,trash,yes,yes,0.39,7646.8
1809,close_distance_trash32.jpg,polystyrene,no,yes,0.464,7646.8
1810,hn_radisson_isla_corazon_anfi_59.jpg,container,no,no,1.489,8934.7
1811,marine_litter_341.jpg,trash,no,no,0.453,7681.7
1812,close_distance_trash472.jpg,polystyrene,no,yes,0.481,7681.1
1813,medium_distance_trash429.jpg,plastic,yes,yes,0.373,7646.8
1814,medium_distance_trash609.jpg,trash,yes,yes,0.395,7646.8
1815,close_distance_trash701.jpg,container,yes,yes,0.33,7681.1
1816,hn_cabo_torres_view_restinga_port_12.jpg,container,no,no,1.56,8934.7
1817,medium_distance_trash1016.jpg,plastic,yes,yes,2.615,10343.4
1818,hn_anfi_harbour_view_131.jpg,plastic,no,no,1.727,8929.8
1819,far_distance_trash402.jpg,plastic,no,no,0.385,7646.8
1820,medium_distance_trash191.jpg,plastic,no,yes,0.32,7628.5
1821,medium_distance_trash1051.jpg,plastic,no,no,1.386,8725.8
1822,medium_distance_trash666.jpg,container,yes,yes,0.328,7646.8
1823,medium_distance_trash227.jpg,container,yes,no,0.417,7646.8
1824,medium_distance_trash39.jpg,container,no,no,0.34,7646.8
1825,marine_litter_46.jpg,plastic,yes,yes,0.35,7679.2
1826,marine_litter_76.jpg,container,yes,yes,0.421,7681.1
1827,medium_distance_trash894.jpg,trash,yes,yes,0.362,7646.8
1828,marine_litter_107.jpg,container,yes,yes,0.466,7681.1
1829,close_distance_trash876.jpg,plastic,no,no,0.441,7679.2
1830,close_distance_trash545.jpg,polystyrene,no,TIMEOUT,15.015,0
1831,medium_distance_trash108.jpg,container,yes,no,12.947,23463.0
1832,far_distance_trash78.jpg,trash,yes,yes,0.288,7628.5
1833,hn_scene_1006_33.jpg,plastic,no,no,1.606,8929.8
1834,far_distance_trash89.jpg,container,no,no,0.411,7646.8
1835,hn_anfi_harbour_view_143.jpg,container,no,no,1.515,8934.7
1836,medium_distance_trash167.jpg,plastic,no,yes,0.323,7646.8
1837,hn_scene_1006_58.jpg,metal,no,no,1.465,8928.1
1838,close_distance_trash325.jpg,container,no,TIMEOUT,15.003,0
1839,medium_distance_trash942.jpg,plastic,yes,yes,13.813,23463.1
1840,medium_distance_trash791.jpg,plastic,yes,yes,0.463,7646.8
1841,hn_anfi_isla_corazon_view_95.jpg,metal,no,no,1.507,8928.1
1842,close_distance_trash194.jpg,trash,yes,yes,0.328,7646.8
1843,marine_litter_218.jpg,polystyrene,yes,yes,0.484,7681.1
1844,far_distance_trash287.jpg,container,yes,yes,0.334,7646.8
1845,hn_cabo_torres_view_harbour_entrance_87.jpg,metal,no,no,1.562,8928.1
1846,medium_distance_trash277.jpg,container,no,no,0.461,7646.8
1847,marine_litter_222.jpg,polystyrene,yes,yes,0.417,7681.1
1848,medium_distance_trash531.jpg,plastic,yes,yes,0.358,7646.8
1849,far_distance_trash438.jpg,container,no,TIMEOUT,15.007,0
1850,marine_litter_350.jpg,container,no,no,12.118,23463.1
1851,medium_distance_trash1072.jpg,plastic,no,yes,0.3,7646.8
1852,medium_distance_trash256.jpg,plastic,no,no,0.293,7646.8
1853,close_distance_trash251.jpg,metal,no,yes,0.273,7646.8
1854,medium_distance_trash514.jpg,metal,yes,yes,0.282,7646.8
1855,hn_anfi_beach_vega_39.jpg,plastic,no,no,1.653,8929.8
1856,marine_litter_199.jpg,polystyrene,yes,yes,0.324,7681.1
1857,close_distance_trash1251.jpg,container,no,no,0.77,8115.8
1858,medium_distance_trash630.jpg,plastic,yes,no,0.343,7646.8
1859,medium_distance_trash206.jpg,metal,yes,yes,0.404,7646.8
1860,close_distance_trash238.jpg,trash,yes,yes,0.366,7646.8
1861,medium_distance_trash722.jpg,plastic,yes,yes,0.393,7646.8
1862,hn_anfi_harbour_view_7.jpg,plastic,no,no,1.564,8929.8
1863,medium_distance_trash782.jpg,trash,no,yes,0.387,7646.8
1864,far_distance_trash104.jpg,container,no,yes,0.53,7646.8
1865,marine_litter_151.jpg,container,yes,yes,0.388,7681.1
1866,marine_litter_13.jpg,container,no,no,0.418,7681.1
1867,medium_distance_trash951.jpg,metal,yes,TIMEOUT,15.01,0
1868,medium_distance_trash675.jpg,metal,yes,yes,11.848,23437.4
1869,close_distance_trash183.jpg,plastic,no,no,0.388,7646.8
1870,medium_distance_trash579.jpg,container,no,no,0.394,7646.8
1871,marine_litter_358.jpg,plastic,yes,yes,0.456,7679.2
1872,hn_radisson_isla_corazon_anfi_118.jpg,metal,no,no,1.519,8928.1
1873,close_distance_trash689.jpg,plastic,yes,yes,0.334,7679.2
1874,close_distance_trash765.jpg,plastic,yes,TIMEOUT,15.006,0
1875,far_distance_trash306.jpg,metal,yes,yes,11.012,23444.3
1876,far_distance_trash106.jpg,plastic,yes,no,0.307,7646.8
1877,medium_distance_trash688.jpg,polystyrene,no,no,0.323,7646.8
1878,far_distance_trash470.jpg,container,yes,yes,0.486,7828.6
1879,hn_cabo_torres_view_restinga_port_49.jpg,container,no,no,1.36,8934.7
1880,close_distance_trash101.jpg,container,yes,yes,0.278,7646.8
1881,hn_anfi_isla_corazon_view_67.jpg,container,no,no,1.404,8934.7
1882,marine_litter_201.jpg,container,yes,yes,0.297,7681.1
1883,medium_distance_trash782.jpg,container,yes,yes,0.305,7646.8
1884,medium_distance_trash65.jpg,plastic,no,no,0.399,7646.8
1885,marine_litter_371.jpg,trash,no,no,0.346,7681.7
1886,marine_litter_64.jpg,metal,no,no,0.389,7677.8
1887,medium_distance_trash18.jpg,plastic,no,no,0.337,7646.8
1888,far_distance_trash459.jpg,metal,yes,TIMEOUT,15.007,0
1889,far_distance_trash39.jpg,plastic,no,no,8.687,22416.3
1890,far_distance_trash281.jpg,container,no,yes,0.365,7646.8
1891,marine_litter_134.jpg,container,no,no,0.37,7681.1
1892,medium_distance_trash199.jpg,plastic,yes,no,0.328,7628.5
1893,medium_distance_trash565.jpg,plastic,no,yes,0.308,7646.8
1894,medium_distance_trash635.jpg,plastic,yes,yes,0.376,7646.8
1895,medium_distance_trash1070.jpg,plastic,no,yes,0.375,7646.8
1896,close_distance_trash240.jpg,metal,yes,yes,0.398,7646.8
1897,marine_litter_227.jpg,plastic,no,yes,0.414,7679.2
1898,medium_distance_trash708.jpg,plastic,yes,yes,0.407,7646.8
1899,medium_distance_trash436.jpg,container,no,no,0.45,7646.8
1900,close_distance_trash1249.jpg,container,no,no,0.758,8115.8
1901,far_distance_trash534.jpg,container,yes,yes,0.498,7646.8
1902,hn_anfi_harbour_view_102.jpg,metal,no,no,1.72,8928.1
1903,marine_litter_28.jpg,plastic,yes,yes,0.351,7679.2
1904,far_distance_trash46.jpg,container,yes,yes,0.409,7646.8
1905,hn_radisson_isla_corazon_anfi_19.jpg,metal,no,no,1.532,8928.1
1906,hn_cabo_torres_view_harbour_entrance_43.jpg,container,no,no,1.643,8934.7
1907,medium_distance_trash205.jpg,metal,yes,yes,0.392,7628.5
1908,hn_cabo_torres_view_restinga_port_1.jpg,plastic,no,no,1.696,8929.8
1909,close_distance_trash95.jpg,plastic,yes,yes,0.378,7646.8
1910,close_distance_trash28.jpg,trash pile,no,no,0.395,7646.8
1911,marine_litter_303.jpg,polystyrene,yes,no,0.394,7681.1
1912,marine_litter_385.jpg,plastic,yes,yes,0.483,7679.2
1913,marine_litter_273.jpg,plastic,yes,yes,0.436,7679.2
1914,medium_distance_trash32.jpg,plastic,yes,yes,0.338,7646.8
1915,close_distance_trash266.jpg,trash pile,yes,yes,1.38,8727.1
1916,close_distance_trash394.jpg,plastic,no,yes,0.401,7679.2
1917,close_distance_trash266.jpg,container,no,no,1.386,8730.1
1918,medium_distance_trash513.jpg,container,yes,yes,0.463,7646.8
1919,close_distance_trash1288.jpg,trash,no,no,0.922,8117.9
1920,medium_distance_trash815.jpg,container,no,yes,0.352,7646.8
1921,marine_litter_419.jpg,container,no,no,0.4,7681.1
1922,far_distance_trash365.jpg,plastic,no,no,0.532,7646.8
1923,close_distance_trash23.jpg,metal,no,no,0.341,7646.8
1924,marine_litter_204.jpg,polystyrene,yes,yes,0.363,7681.1
1925,medium_distance_trash130.jpg,plastic,no,yes,0.312,7646.8
1926,marine_litter_245.jpg,polystyrene,yes,yes,0.387,7681.1
1927,hn_scene_1006_121.jpg,container,no,no,1.512,8934.7
1928,far_distance_trash433.jpg,trash,yes,yes,0.393,7646.8
1929,hn_scene_1006_119.jpg,container,no,no,1.504,8934.7
1930,hn_scene_1006_97.jpg,metal,no,no,1.559,8928.1
1931,medium_distance_trash413.jpg,plastic,yes,no,0.438,7646.8
1932,hn_radisson_isla_corazon_anfi_68.jpg,metal,no,no,1.51,8928.1
1933,medium_distance_trash885.jpg,trash,yes,yes,0.375,7646.8
1934,hn_anfi_isla_corazon_view_52.jpg,metal,no,no,1.481,8928.1
1935,hn_scene_1006_77.jpg,plastic,no,no,1.604,8929.8
1936,medium_distance_trash1043.jpg,metal,no,no,1.62,9100.5
1937,far_distance_trash297.jpg,plastic,yes,no,0.419,7646.8
1938,hn_anfi_harbour_view_118.jpg,container,no,no,1.578,8934.7
1939,medium_distance_trash802.jpg,plastic,yes,yes,0.318,7646.8
1940,far_distance_trash115.jpg,container,yes,no,0.382,7646.8
1941,medium_distance_trash874.jpg,container,yes,yes,0.425,7646.8
1942,marine_litter_389.jpg,polystyrene,yes,yes,0.447,7681.1
1943,medium_distance_trash705.jpg,plastic,yes,yes,0.399,7646.8
1944,medium_distance_trash456.jpg,trash,yes,yes,0.37,7646.8
1945,far_distance_trash430.jpg,container,no,yes,0.351,7646.8
1946,hn_scene_1006_17.jpg,metal,no,no,1.599,8928.1
1947,medium_distance_trash1066.jpg,container,yes,yes,0.396,7646.8
1948,close_distance_trash1234.jpg,polystyrene,no,no,0.585,7828.6
1949,marine_litter_50.jpg,container,yes,yes,0.421,7681.1
1950,marine_litter_73.jpg,polystyrene,yes,yes,0.353,7681.1
1951,close_distance_trash1271.jpg,container,no,no,1.375,8115.8
1952,close_distance_trash300.jpg,trash,no,yes,0.383,7681.7
1953,close_distance_trash58.jpg,metal,yes,yes,0.471,7646.8
1954,medium_distance_trash884.jpg,trash,no,yes,0.321,7646.8
1955,medium_distance_trash930.jpg,trash,yes,TIMEOUT,15.014,0
1956,marine_litter_200.jpg,polystyrene,yes,yes,13.382,23474.6
1957,far_distance_trash357.jpg,container,yes,no,0.458,7646.8
1958,medium_distance_trash485.jpg,container,yes,yes,0.319,7646.8
1959,close_distance_trash441.jpg,container,no,no,2.324,10350.5
1960,close_distance_trash885.jpg,plastic,yes,TIMEOUT,15.005,0
1961,medium_distance_trash564.jpg,plastic,yes,yes,10.999,23444.3
1962,close_distance_trash1245.jpg,container,no,no,0.513,7828.6
1963,medium_distance_trash255.jpg,container,yes,yes,0.327,7646.8
1964,medium_distance_trash995.jpg,plastic,yes,TIMEOUT,15.013,0
1965,medium_distance_trash266.jpg,plastic,no,no,10.754,23444.3
1966,medium_distance_trash976.jpg,container,yes,yes,0.398,7666.6
1967,far_distance_trash290.jpg,container,no,no,0.453,7646.8
1968,hn_anfi_isla_corazon_view_41.jpg,plastic,no,no,1.519,8929.8
1969,medium_distance_trash222.jpg,plastic,no,no,0.514,7646.8
1970,medium_distance_trash992.jpg,metal,no,TIMEOUT,15.014,0
1971,hn_anfi_harbour_view_20.jpg,container,no,no,12.867,23437.4
1972,hn_anfi_harbour_view_19.jpg,metal,no,no,1.302,8928.1
1973,medium_distance_trash984.jpg,trash,yes,yes,0.287,7681.7
1974,far_distance_trash482.jpg,trash,yes,yes,0.25,7646.8
1975,close_distance_trash55.jpg,plastic,no,no,0.286,7646.8
1976,marine_litter_205.jpg,plastic,no,yes,0.291,7679.2
1977,marine_litter_4.jpg,trash,no,no,0.311,7681.7
1978,hn_anfi_harbour_view_13.jpg,plastic,no,no,1.468,8929.8
1979,close_distance_trash662.jpg,container,no,no,2.493,10350.5
1980,medium_distance_trash536.jpg,container,no,no,0.383,7646.8
1981,medium_distance_trash412.jpg,container,no,no,0.308,7646.8
1982,medium_distance_trash1.jpg,container,yes,yes,0.284,7646.8
1983,medium_distance_trash14.jpg,plastic,no,yes,0.285,7646.8
1984,close_distance_trash708.jpg,metal,no,TIMEOUT,15.002,0
1985,close_distance_trash224.jpg,trash,yes,yes,11.512,23437.4
1986,close_distance_trash390.jpg,container,no,no,2.565,10350.5
1987,marine_litter_347.jpg,container,no,yes,0.368,7681.1
1988,hn_radisson_isla_corazon_anfi_37.jpg,plastic,no,no,1.505,8929.8
1989,hn_scene_1006_125.jpg,plastic,no,no,1.391,8929.8
1990,marine_litter_116.jpg,plastic,yes,yes,0.34,7679.2
1991,close_distance_trash336.jpg,container,yes,yes,0.305,7666.6
1992,medium_distance_trash55.jpg,container,yes,yes,0.266,7646.8
1993,far_distance_trash101.jpg,container,yes,yes,0.271,7646.8
1994,medium_distance_trash972.jpg,trash,yes,TIMEOUT,15.01,0
1995,medium_distance_trash733.jpg,plastic,yes,yes,11.646,23474.6
1996,close_distance_trash1020.jpg,plastic,yes,yes,0.369,7679.2
1997,marine_litter_418.jpg,polystyrene,yes,yes,0.369,7681.1
1998,medium_distance_trash763.jpg,plastic,no,no,0.325,7646.8
1999,marine_litter_68.jpg,trash pile,no,no,0.34,7679.5
2000,marine_litter_7.jpg,plastic,yes,yes,0.417,7679.2
2001,medium_distance_trash98.jpg,metal,yes,yes,0.406,7646.8
2002,hn_scene_1006_59.jpg,plastic,no,no,1.592,8929.8
2003,far_distance_trash406.jpg,container,no,yes,0.356,7646.8
2004,far_distance_trash257.jpg,container,no,yes,0.355,7646.8
2005,marine_litter_210.jpg,plastic,no,yes,0.392,7679.2
2006,close_distance_trash1263.jpg,container,no,no,0.876,8115.8
2007,close_distance_trash1201.jpg,metal,yes,yes,0.395,7677.8
2008,medium_distance_trash825.jpg,plastic,no,yes,0.427,7646.8
2009,hn_anfi_harbour_view_175.jpg,metal,no,no,1.498,8928.1
2010,medium_distance_trash667.jpg,container,yes,yes,0.339,7646.8
2011,medium_distance_trash417.jpg,plastic,yes,yes,0.433,7646.8
2012,hn_radisson_isla_corazon_anfi_94.jpg,plastic,no,no,1.464,8929.8
2013,marine_litter_213.jpg,polystyrene,yes,yes,0.344,7681.1
2014,marine_litter_38.jpg,plastic,no,no,0.387,7679.2
2015,far_distance_trash514.jpg,container,no,no,0.419,7646.8
2016,far_distance_trash444.jpg,plastic,no,TIMEOUT,15.014,0
2017,close_distance_trash846.jpg,polystyrene,no,no,12.956,23444.3
2018,medium_distance_trash52.jpg,trash,yes,yes,0.394,7646.8
2019,marine_litter_91.jpg,plastic,no,yes,0.393,7679.2
2020,hn_scene_1006_25.jpg,plastic,no,no,1.474,8929.8
2021,far_distance_trash265.jpg,metal,yes,yes,0.402,7646.8
2022,marine_litter_430.jpg,polystyrene,yes,yes,0.381,7681.1
2023,medium_distance_trash219.jpg,polystyrene,yes,yes,0.381,7646.8
2024,close_distance_trash75.jpg,plastic,yes,yes,0.384,7646.8
2025,medium_distance_trash674.jpg,trash,no,yes,0.385,7646.8
2026,hn_anfi_beach_vega_20.jpg,plastic,no,no,1.557,8929.8
2027,medium_distance_trash251.jpg,container,no,no,0.454,7646.8
2028,close_distance_trash64.jpg,polystyrene,no,no,0.342,7646.8
2029,hn_anfi_beach_vega_29.jpg,metal,no,no,1.574,8928.1
2030,medium_distance_trash62.jpg,trash,yes,no,11.921,17685.3
2031,medium_distance_trash181.jpg,trash,yes,yes,0.381,7646.8
2032,medium_distance_trash518.jpg,polystyrene,no,no,0.328,7646.8
2033,medium_distance_trash482.jpg,polystyrene,yes,no,0.39,7646.8
2034,marine_litter_23.jpg,plastic,no,yes,0.56,7679.2
2035,medium_distance_trash785.jpg,container,yes,yes,0.332,7646.8
2036,medium_distance_trash622.jpg,container,no,yes,0.366,7646.8
2037,marine_litter_298.jpg,container,no,no,0.398,7681.1
2038,hn_anfi_harbour_view_94.jpg,metal,no,no,1.469,8928.1
2039,medium_distance_trash852.jpg,container,no,no,0.295,7646.8
2040,hn_anfi_beach_vega_46.jpg,plastic,no,no,1.659,8929.8
2041,hn_cabo_torres_view_harbour_entrance_25.jpg,metal,no,no,1.554,8928.1
2042,marine_litter_296.jpg,polystyrene,yes,yes,0.415,7681.1
2043,medium_distance_trash463.jpg,container,no,no,0.404,7646.8
2044,hn_anfi_harbour_view_29.jpg,container,no,no,1.496,8934.7
2045,marine_litter_328.jpg,metal,no,no,0.335,7677.8
2046,far_distance_trash378.jpg,container,yes,yes,0.305,7646.8
2047,medium_distance_trash667.jpg,metal,yes,yes,0.34,7646.8
2048,medium_distance_trash488.jpg,plastic,yes,yes,0.338,7646.8
2049,hn_anfi_isla_corazon_view_92.jpg,plastic,no,no,1.531,8929.8
2050,close_distance_trash256.jpg,container,yes,yes,0.345,7628.5
2051,far_distance_trash316.jpg,plastic,yes,yes,0.338,7646.8
2052,medium_distance_trash425.jpg,container,no,yes,0.367,7646.8
2053,hn_radisson_isla_corazon_anfi_95.jpg,container,no,no,1.445,8934.7
2054,medium_distance_trash428.jpg,plastic,yes,yes,0.379,7646.8
2055,medium_distance_trash176.jpg,container,yes,yes,0.325,7646.8
2056,medium_distance_trash1054.jpg,plastic,yes,yes,0.533,7825.6
2057,close_distance_trash1264.jpg,trash pile,yes,yes,0.773,8113.8
2058,close_distance_trash101.jpg,plastic,no,yes,0.299,7646.8
2059,far_distance_trash480.jpg,plastic,yes,yes,0.347,7646.8
2060,far_distance_trash392.jpg,plastic,no,no,0.362,7646.8
2061,medium_distance_trash694.jpg,metal,yes,yes,0.371,7646.8
2062,hn_anfi_harbour_view_157.jpg,container,no,no,1.534,8934.7
2063,medium_distance_trash979.jpg,trash,yes,TIMEOUT,15.006,0
2064,medium_distance_trash242.jpg,plastic,no,TIMEOUT,15.016,0
2065,medium_distance_trash646.jpg,metal,yes,TIMEOUT,15.016,0
2066,medium_distance_trash489.jpg,plastic,no,TIMEOUT,15.015,0
2067,medium_distance_trash1001.jpg,metal,yes,TIMEOUT,15.011,0
2068,hn_cabo_torres_view_restinga_port_30.jpg,container,no,TIMEOUT,15.013,0
2069,medium_distance_trash1056.jpg,container,no,TIMEOUT,15.002,0
2070,medium_distance_trash263.jpg,plastic,yes,TIMEOUT,15.003,0
2071,medium_distance_trash833.jpg,container,yes,yes,14.927,10970.4
2072,far_distance_trash65.jpg,plastic,no,no,1.618,10394.9
2073,close_distance_trash1243.jpg,metal,no,yes,1.231,9803.4
2074,close_distance_trash194.jpg,container,no,TIMEOUT,15.005,0
2075,close_distance_trash1282.jpg,plastic,yes,yes,9.544,8670.8
2076,marine_litter_260.jpg,plastic,no,yes,0.411,7679.2
2077,medium_distance_trash490.jpg,metal,no,no,0.429,7646.8
2078,marine_litter_267.jpg,container,no,no,0.365,7681.1
2079,hn_scene_1006_28.jpg,container,no,no,1.543,8934.7
2080,marine_litter_89.jpg,plastic,yes,yes,0.33,7679.2
2081,close_distance_trash12.jpg,trash,yes,yes,0.42,7796.0
2082,marine_litter_148.jpg,container,yes,yes,0.42,7681.1
2083,medium_distance_trash645.jpg,container,no,no,0.292,7646.8
2084,medium_distance_trash536.jpg,plastic,yes,yes,0.296,7646.8
2085,medium_distance_trash563.jpg,plastic,yes,yes,0.257,7646.8
2086,medium_distance_trash508.jpg,plastic,no,no,0.275,7646.8
2087,medium_distance_trash89.jpg,trash,yes,yes,0.338,7646.8
2088,far_distance_trash332.jpg,plastic,no,yes,0.37,7646.8
2089,marine_litter_252.jpg,plastic,no,yes,0.353,7679.2
2090,hn_anfi_isla_corazon_view_54.jpg,metal,no,no,1.589,8928.1
2091,far_distance_trash18.jpg,container,no,no,0.423,7646.8
2092,far_distance_trash342.jpg,metal,yes,yes,0.348,7646.8
2093,marine_litter_269.jpg,container,no,no,0.376,7681.1
2094,medium_distance_trash432.jpg,trash,yes,yes,0.447,7646.8
2095,medium_distance_trash429.jpg,container,no,no,0.337,7646.8
2096,close_distance_trash587.jpg,metal,no,no,0.324,7677.8
2097,hn_cabo_torres_view_restinga_port_6.jpg,plastic,no,no,1.582,8929.8
2098,close_distance_trash1291.jpg,container,yes,yes,1.244,8730.1
2099,medium_distance_trash1045.jpg,plastic,yes,yes,1.721,9102.2
2100,marine_litter_326.jpg,plastic,yes,yes,0.43,7679.2
2101,medium_distance_trash138.jpg,plastic,yes,yes,0.336,7646.8
2102,close_distance_trash203.jpg,trash pile,no,no,0.361,7646.8
2103,hn_scene_1006_26.jpg,plastic,no,no,1.477,8929.8
2104,medium_distance_trash120.jpg,container,yes,no,0.447,7646.8
2105,close_distance_trash1288.jpg,trash pile,yes,yes,0.834,8113.8
2106,hn_scene_1006_7.jpg,plastic,no,no,1.652,8929.8
2107,close_distance_trash231.jpg,polystyrene,no,no,0.324,7646.8
2108,far_distance_trash422.jpg,container,no,no,0.373,7646.8
2109,close_distance_trash182.jpg,container,no,no,0.482,7646.8
