question_id,image,cls,label,pred,response,inference_s,vram_mb
671,close_distance_trash6.jpg,plastic wrapper,no,yes,Yes.,0.665,1324.7
672,close_distance_trash6.jpg,plastic bottle,no,yes,Yes.,0.607,1324.7
673,close_distance_trash61.jpg,plastic bottle,yes,yes,Yes.,0.606,1324.7
674,close_distance_trash61.jpg,trash,yes,no,No.,0.582,1324.7
675,close_distance_trash61.jpg,plastic wrapper,no,yes,Yes.,0.587,1324.7
676,close_distance_trash61.jpg,trash pile,no,no,No.,0.554,1324.7
677,close_distance_trash612.jpg,plastic bottle,yes,yes,Yes.,0.764,1428.8
678,close_distance_trash612.jpg,plastic bag,yes,yes,Yes.,0.77,1428.8
679,close_distance_trash612.jpg,trash pile,yes,yes,Yes.,0.761,1428.8
680,close_distance_trash612.jpg,trash,no,yes,Yes.,0.756,1428.8
681,close_distance_trash612.jpg,plastic wrapper,no,yes,Yes.,0.757,1428.8
682,close_distance_trash612.jpg,can,no,yes,Yes.,0.774,1428.8
683,close_distance_trash616.jpg,plastic bottle,yes,yes,Yes.,0.732,1428.8
684,close_distance_trash616.jpg,trash pile,yes,yes,Yes.,0.763,1428.8
685,close_distance_trash616.jpg,trash,yes,yes,Yes.,0.898,1428.8
686,close_distance_trash616.jpg,plastic wrapper,no,yes,Yes.,0.775,1428.8
687,close_distance_trash616.jpg,plastic bag,no,yes,Yes.,0.754,1428.8
688,close_distance_trash616.jpg,can,no,no,No.,0.737,1428.8
689,close_distance_trash62.jpg,plastic bottle,yes,yes,Yes.,0.591,1324.7
690,close_distance_trash62.jpg,trash,no,yes,Yes.,0.585,1324.7
691,close_distance_trash63.jpg,plastic bag,yes,yes,Yes.,0.585,1324.7
692,close_distance_trash63.jpg,plastic wrapper,yes,yes,Yes.,0.64,1324.7
693,close_distance_trash63.jpg,trash,no,yes,Yes.,0.612,1324.7
694,close_distance_trash63.jpg,trash pile,no,no,No.,0.589,1324.7
695,close_distance_trash65.jpg,trash,yes,no,No.,0.644,1324.7
696,close_distance_trash65.jpg,plastic bottle,no,no,No.,0.557,1325.3
697,close_distance_trash655.jpg,can,yes,no,No.,0.775,1428.8
698,close_distance_trash655.jpg,trash,no,yes,Yes.,0.818,1428.8
699,close_distance_trash66.jpg,trash,yes,no,No.,0.631,1324.7
700,close_distance_trash66.jpg,plastic bottle,no,no,No.,0.608,1325.3
701,close_distance_trash661.jpg,trash,yes,no,No.,0.707,1324.7
702,close_distance_trash661.jpg,plastic bottle,no,no,No.,0.738,1324.7
703,close_distance_trash668.jpg,trash,yes,yes,Yes.,0.733,1428.8
704,close_distance_trash668.jpg,plastic bottle,no,no,No.,0.735,1428.8
705,close_distance_trash67.jpg,plastic bottle,yes,yes,Yes.,0.632,1324.7
706,close_distance_trash67.jpg,trash,no,no,No.,0.595,1324.7
707,close_distance_trash68.jpg,trash,yes,yes,Yes.,0.586,1324.7
708,close_distance_trash68.jpg,plastic bottle,no,no,No.,0.659,1324.7
709,close_distance_trash685.jpg,plastic bottle,yes,yes,Yes.,0.781,1428.8
710,close_distance_trash685.jpg,trash pile,yes,yes,Yes.,0.843,1428.8
711,close_distance_trash685.jpg,trash,yes,yes,Yes.,0.759,1428.8
712,close_distance_trash685.jpg,plastic wrapper,no,yes,Yes.,0.737,1428.8
713,close_distance_trash685.jpg,plastic bag,no,no,No.,0.738,1428.8
714,close_distance_trash685.jpg,can,no,yes,Yes.,0.8,1428.8
715,close_distance_trash687.jpg,plastic bag,yes,yes,Yes.,0.783,1428.8
716,close_distance_trash687.jpg,trash,no,yes,Yes.,0.726,1428.8
717,close_distance_trash70.jpg,metal scrap,yes,yes,Yes.,0.573,1325.3
718,close_distance_trash70.jpg,trash,yes,yes,Yes.,0.6,1324.7
719,close_distance_trash70.jpg,plastic bottle,no,yes,Yes.,0.622,1325.3
720,close_distance_trash70.jpg,plastic wrapper,no,yes,Yes.,0.584,1325.3
721,close_distance_trash701.jpg,plastic bottle,yes,yes,Yes.,0.749,1428.8
722,close_distance_trash701.jpg,trash,no,no,No.,0.811,1428.8
723,close_distance_trash708.jpg,plastic bottle,yes,yes,Yes.,0.731,1325.3
724,close_distance_trash708.jpg,trash,no,yes,Yes.,0.669,1324.7
725,close_distance_trash724.jpg,plastic bag,yes,yes,Yes.,0.793,1428.8
726,close_distance_trash724.jpg,trash,no,yes,Yes.,0.823,1428.8
727,close_distance_trash73.jpg,trash,yes,no,No.,0.562,1324.7
728,close_distance_trash73.jpg,plastic bottle,no,no,No.,0.55,1325.3
729,close_distance_trash733.jpg,plastic bag,yes,yes,Yes.,0.718,1428.8
730,close_distance_trash733.jpg,trash pile,yes,yes,Yes.,0.755,1428.8
731,close_distance_trash733.jpg,trash,no,yes,Yes.,0.791,1428.8
732,close_distance_trash733.jpg,plastic wrapper,no,yes,Yes.,0.751,1428.8
733,close_distance_trash74.jpg,plastic bag,yes,yes,Yes.,0.599,1325.3
734,close_distance_trash74.jpg,trash,no,yes,Yes.,0.541,1324.7
735,close_distance_trash740.jpg,plastic bottle,yes,yes,Yes.,0.803,1428.8
736,close_distance_trash740.jpg,trash,no,no,No.,0.818,1428.8
737,close_distance_trash750.jpg,plastic bottle,yes,yes,Yes.,0.767,1428.8
738,close_distance_trash750.jpg,trash,no,yes,Yes.,0.79,1428.8
739,close_distance_trash754.jpg,glass,yes,no,No.,0.617,1324.7
740,close_distance_trash754.jpg,trash,no,yes,Yes.,0.639,1324.7
741,close_distance_trash76.jpg,plastic bag,yes,yes,Yes.,0.594,1325.3
742,close_distance_trash76.jpg,plastic wrapper,yes,yes,Yes.,0.61,1325.3
743,close_distance_trash76.jpg,trash,yes,yes,Yes.,0.563,1324.7
744,close_distance_trash76.jpg,trash pile,no,yes,Yes.,0.586,1325.3
745,close_distance_trash76.jpg,plastic bottle,no,no,No.,0.566,1325.3
746,close_distance_trash76.jpg,can,no,no,No.,0.578,1324.7
747,close_distance_trash765.jpg,trash,yes,no,No.,0.722,1324.7
748,close_distance_trash765.jpg,plastic bottle,no,yes,Yes.,0.734,1324.7
749,close_distance_trash766.jpg,plastic bottle,yes,yes,Yes.,0.762,1428.8
750,close_distance_trash766.jpg,plastic wrapper,yes,yes,Yes.,0.847,1428.8
751,close_distance_trash766.jpg,trash,no,yes,Yes.,0.777,1428.8
752,close_distance_trash766.jpg,trash pile,no,yes,Yes.,0.804,1428.8
753,close_distance_trash778.jpg,trash,yes,yes,Yes.,0.731,1428.8
754,close_distance_trash778.jpg,plastic bottle,no,no,No.,0.748,1428.8
755,close_distance_trash780.jpg,can,yes,yes,Yes.,0.805,1428.8
756,close_distance_trash780.jpg,trash,no,yes,Yes.,0.749,1428.8
757,close_distance_trash789.jpg,plastic bag,yes,yes,Yes.,0.621,1324.7
758,close_distance_trash789.jpg,trash,no,yes,Yes.,0.65,1324.7
759,close_distance_trash79.jpg,plastic bottle,yes,yes,Yes.,0.61,1324.7
760,close_distance_trash79.jpg,trash,no,yes,Yes.,0.576,1324.7
761,close_distance_trash808.jpg,metal scrap,yes,no,No.,0.624,1324.7
762,close_distance_trash808.jpg,trash,no,no,No.,0.632,1324.7
763,close_distance_trash82.jpg,plastic wrapper,yes,yes,Yes.,0.586,1325.3
764,close_distance_trash82.jpg,trash,no,no,No.,0.654,1324.7
765,close_distance_trash826.jpg,plastic bag,yes,yes,Yes.,0.576,1324.7
766,close_distance_trash826.jpg,trash,no,yes,Yes.,0.628,1324.7
767,close_distance_trash827.jpg,plastic bottle,yes,yes,Yes.,0.797,1428.8
768,close_distance_trash827.jpg,trash,no,yes,Yes.,0.765,1428.8
769,close_distance_trash83.jpg,plastic wrapper,yes,no,No.,0.616,1325.3
770,close_distance_trash83.jpg,trash,yes,yes,Yes.,0.564,1324.7
771,close_distance_trash83.jpg,plastic bottle,no,no,No.,0.584,1325.3
772,close_distance_trash83.jpg,plastic bag,no,no,No.,0.653,1325.3
773,close_distance_trash838.jpg,plastic wrapper,yes,yes,Yes.,0.747,1324.7
774,close_distance_trash838.jpg,trash,yes,no,No.,0.888,1324.7
775,close_distance_trash838.jpg,plastic bottle,no,no,No.,0.919,1324.7
776,close_distance_trash838.jpg,plastic bag,no,no,No.,0.747,1324.7
777,close_distance_trash846.jpg,can,yes,no,No.,0.816,1428.8
778,close_distance_trash846.jpg,plastic bag,yes,no,No.,0.75,1428.8
779,close_distance_trash846.jpg,trash pile,yes,yes,Yes.,0.77,1428.8
780,close_distance_trash846.jpg,trash,yes,yes,Yes.,0.769,1428.8
781,close_distance_trash846.jpg,plastic wrapper,no,yes,Yes.,0.769,1428.8
782,close_distance_trash846.jpg,plastic bottle,no,no,No.,0.751,1428.8
783,close_distance_trash846.jpg,glass,no,no,No.,0.75,1428.8
784,close_distance_trash846.jpg,metal scrap,no,no,No.,0.753,1428.8
785,close_distance_trash847.jpg,plastic bottle,yes,yes,Yes.,0.741,1428.8
786,close_distance_trash847.jpg,trash,no,no,No.,0.779,1428.8
787,close_distance_trash857.jpg,plastic bottle,yes,yes,Yes.,0.821,1428.8
788,close_distance_trash857.jpg,trash pile,yes,yes,Yes.,0.809,1428.8
789,close_distance_trash857.jpg,trash,no,yes,Yes.,0.825,1428.8
790,close_distance_trash857.jpg,plastic wrapper,no,yes,Yes.,0.775,1428.8
791,close_distance_trash858.jpg,can,yes,yes,Yes.,0.753,1428.8
792,close_distance_trash858.jpg,plastic bag,yes,yes,Yes.,0.766,1428.8
793,close_distance_trash858.jpg,plastic wrapper,yes,yes,Yes.,0.794,1428.8
794,close_distance_trash858.jpg,trash pile,yes,yes,Yes.,0.739,1428.8
795,close_distance_trash858.jpg,trash,yes,yes,Yes.,0.754,1428.8
796,close_distance_trash858.jpg,plastic bottle,no,yes,Yes.,0.76,1428.8
797,close_distance_trash858.jpg,glass,no,no,No.,0.768,1428.8
798,close_distance_trash858.jpg,metal scrap,no,no,No.,0.727,1428.8
799,close_distance_trash87.jpg,plastic bottle,yes,yes,Yes.,0.591,1324.7
800,close_distance_trash87.jpg,glass,yes,no,No.,0.594,1324.7
801,close_distance_trash87.jpg,trash,yes,no,No.,0.567,1324.7
802,close_distance_trash87.jpg,plastic wrapper,no,no,No.,0.598,1324.7
803,close_distance_trash87.jpg,trash pile,no,no,No.,0.583,1324.7
804,close_distance_trash87.jpg,can,no,yes,Yes.,0.564,1324.7
805,close_distance_trash876.jpg,trash,yes,no,No.,0.816,1428.8
806,close_distance_trash876.jpg,plastic bottle,no,no,No.,0.803,1428.8
807,close_distance_trash885.jpg,plastic bottle,yes,yes,Yes.,0.701,1325.3
808,close_distance_trash885.jpg,can,yes,yes,Yes.,0.717,1324.7
809,close_distance_trash885.jpg,plastic wrapper,yes,yes,Yes.,0.686,1325.3
810,close_distance_trash885.jpg,trash,no,yes,Yes.,0.747,1324.7
811,close_distance_trash885.jpg,trash pile,no,yes,Yes.,0.825,1325.3
812,close_distance_trash885.jpg,plastic bag,no,yes,Yes.,0.751,1325.3
813,close_distance_trash89.jpg,plastic bag,yes,yes,Yes.,0.533,1325.3
814,close_distance_trash89.jpg,trash,no,no,No.,0.628,1324.7
815,close_distance_trash9.jpg,trash pile,yes,yes,Yes.,0.637,1324.7
816,close_distance_trash9.jpg,trash,yes,yes,Yes.,0.612,1324.7
817,close_distance_trash9.jpg,plastic bottle,no,no,No.,0.618,1324.7
818,close_distance_trash9.jpg,plastic wrapper,no,yes,Yes.,0.611,1324.7
819,close_distance_trash91.jpg,trash,yes,no,No.,0.576,1324.7
820,close_distance_trash91.jpg,plastic bottle,no,no,No.,0.625,1325.3
821,close_distance_trash912.jpg,plastic bottle,yes,yes,Yes.,0.718,1428.8
822,close_distance_trash912.jpg,trash,no,no,No.,0.797,1428.8
823,close_distance_trash920.jpg,plastic wrapper,yes,yes,Yes.,0.722,1428.8
824,close_distance_trash920.jpg,trash,no,no,No.,0.835,1428.8
825,close_distance_trash921.jpg,plastic bottle,yes,yes,Yes.,0.665,1324.7
826,close_distance_trash921.jpg,can,yes,yes,Yes.,0.675,1324.7
827,close_distance_trash921.jpg,trash,no,yes,Yes.,0.604,1324.7
828,close_distance_trash921.jpg,trash pile,no,yes,Yes.,0.678,1324.7
829,close_distance_trash93.jpg,trash,yes,no,No.,0.549,1324.7
830,close_distance_trash93.jpg,plastic bottle,no,no,No.,0.51,1325.3
831,close_distance_trash932.jpg,plastic bag,yes,yes,Yes.,0.57,1324.7
832,close_distance_trash932.jpg,trash,no,yes,Yes.,0.539,1324.7
833,close_distance_trash933.jpg,trash,yes,no,No.,0.726,1324.7
834,close_distance_trash933.jpg,plastic bottle,no,no,No.,0.732,1325.3
835,close_distance_trash94.jpg,glass,yes,no,No.,0.594,1324.7
836,close_distance_trash94.jpg,trash,no,yes,Yes.,0.603,1324.7
837,close_distance_trash940.jpg,plastic bag,yes,yes,Yes.,0.767,1325.3
838,close_distance_trash940.jpg,trash,no,no,No.,0.688,1324.7
839,close_distance_trash96.jpg,plastic bag,yes,yes,Yes.,0.606,1325.3
840,close_distance_trash96.jpg,trash,no,yes,Yes.,0.584,1324.7
841,close_distance_trash97.jpg,trash,yes,no,No.,0.565,1324.7
842,close_distance_trash97.jpg,plastic bottle,no,no,No.,0.596,1324.7
843,close_distance_trash976.jpg,plastic bag,yes,yes,Yes.,0.812,1428.8
844,close_distance_trash976.jpg,trash,no,yes,Yes.,0.754,1428.8
845,close_distance_trash985.jpg,plastic bag,yes,yes,Yes.,0.773,1428.8
846,close_distance_trash985.jpg,trash,yes,yes,Yes.,0.838,1428.8
847,close_distance_trash985.jpg,plastic wrapper,no,yes,Yes.,0.756,1428.8
848,close_distance_trash985.jpg,trash pile,no,yes,Yes.,0.744,1428.8
849,close_distance_trash991.jpg,plastic bag,yes,yes,Yes.,0.785,1428.8
850,close_distance_trash991.jpg,trash,no,yes,Yes.,0.742,1428.8
851,close_distance_trash995.jpg,plastic bottle,yes,yes,Yes.,0.733,1428.8
852,close_distance_trash995.jpg,trash,no,yes,Yes.,0.79,1428.8
853,close_distance_trash997.jpg,can,yes,yes,Yes.,0.843,1428.8
854,close_distance_trash997.jpg,trash,no,yes,Yes.,0.763,1428.8
855,close_distance_trash999.jpg,plastic bottle,yes,yes,Yes.,0.742,1428.8
856,close_distance_trash999.jpg,trash pile,yes,yes,Yes.,0.722,1428.8
857,close_distance_trash999.jpg,trash,yes,yes,Yes.,0.766,1428.8
858,close_distance_trash999.jpg,plastic wrapper,no,yes,Yes.,0.805,1428.8
859,close_distance_trash999.jpg,plastic bag,no,yes,Yes.,0.786,1428.8
860,close_distance_trash999.jpg,can,no,yes,Yes.,0.9,1428.8
861,far_distance_trash1.jpg,can,yes,yes,Yes.,0.7,1324.7
862,far_distance_trash1.jpg,trash,no,yes,Yes.,0.627,1324.7
863,far_distance_trash10.jpg,plastic bottle,yes,yes,Yes.,0.597,1324.7
864,far_distance_trash10.jpg,trash,no,yes,Yes.,0.544,1324.7
865,far_distance_trash100.jpg,can,yes,no,No.,0.709,1324.7
866,far_distance_trash100.jpg,trash,no,no,No.,0.641,1324.7
867,far_distance_trash102.jpg,glass,yes,no,No.,0.581,1324.7
868,far_distance_trash102.jpg,trash,no,yes,Yes.,0.567,1324.7
869,far_distance_trash103.jpg,plastic wrapper,yes,yes,Yes.,0.597,1325.3
870,far_distance_trash103.jpg,trash,no,yes,Yes.,0.623,1324.7
871,far_distance_trash104.jpg,trash,yes,yes,Yes.,0.578,1324.7
872,far_distance_trash104.jpg,plastic bottle,no,yes,Yes.,0.566,1325.3
873,far_distance_trash105.jpg,plastic wrapper,yes,no,No.,0.596,1325.3
874,far_distance_trash105.jpg,trash,no,yes,Yes.,0.587,1324.7
875,far_distance_trash108.jpg,trash,yes,no,No.,0.596,1324.7
876,far_distance_trash108.jpg,plastic bottle,no,no,No.,0.568,1325.3
877,far_distance_trash11.jpg,trash,yes,no,No.,0.573,1324.7
878,far_distance_trash11.jpg,plastic bottle,no,no,No.,0.538,1325.3
879,far_distance_trash110.jpg,trash,yes,yes,Yes.,0.54,1324.7
880,far_distance_trash110.jpg,plastic bottle,no,yes,Yes.,0.577,1324.7
881,far_distance_trash111.jpg,plastic wrapper,yes,yes,Yes.,0.586,1325.3
882,far_distance_trash111.jpg,trash,no,yes,Yes.,0.578,1324.7
883,far_distance_trash112.jpg,trash,yes,yes,Yes.,0.572,1324.7
884,far_distance_trash112.jpg,plastic bottle,no,no,No.,0.578,1325.3
885,far_distance_trash113.jpg,plastic bag,yes,no,No.,0.62,1325.3
886,far_distance_trash113.jpg,trash,no,no,No.,0.571,1324.7
887,far_distance_trash114.jpg,plastic bag,yes,yes,Yes.,0.567,1325.3
888,far_distance_trash114.jpg,trash,no,yes,Yes.,0.573,1324.7
889,far_distance_trash12.jpg,plastic bottle,yes,yes,Yes.,0.583,1324.7
890,far_distance_trash12.jpg,trash,no,yes,Yes.,0.609,1324.7
891,far_distance_trash13.jpg,can,yes,no,No.,0.625,1324.7
892,far_distance_trash13.jpg,trash,no,yes,Yes.,0.616,1324.7
893,far_distance_trash14.jpg,plastic bottle,yes,yes,Yes.,0.606,1325.3
894,far_distance_trash14.jpg,trash,no,yes,Yes.,0.611,1324.7
895,far_distance_trash15.jpg,trash,yes,yes,Yes.,0.6,1324.7
896,far_distance_trash15.jpg,plastic bottle,no,yes,Yes.,0.609,1325.3
897,far_distance_trash16.jpg,plastic wrapper,yes,yes,Yes.,0.645,1324.7
898,far_distance_trash16.jpg,trash,yes,yes,Yes.,0.596,1324.7
899,far_distance_trash16.jpg,plastic bottle,no,yes,Yes.,0.562,1324.7
900,far_distance_trash16.jpg,plastic bag,no,no,No.,0.639,1324.7
901,far_distance_trash18.jpg,can,yes,yes,Yes.,0.612,1324.7
902,far_distance_trash18.jpg,trash,no,yes,Yes.,0.556,1324.7
903,far_distance_trash21.jpg,trash,yes,no,No.,0.559,1324.7
904,far_distance_trash21.jpg,plastic bottle,no,no,No.,0.586,1325.3
905,far_distance_trash230.jpg,plastic bag,yes,yes,Yes.,0.591,1325.3
906,far_distance_trash230.jpg,trash,no,no,No.,0.584,1324.7
907,far_distance_trash232.jpg,trash,yes,no,No.,0.584,1324.7
908,far_distance_trash232.jpg,plastic bottle,no,no,No.,0.552,1325.3
909,far_distance_trash233.jpg,trash,yes,no,No.,0.584,1324.7
910,far_distance_trash233.jpg,plastic bottle,no,no,No.,0.596,1325.3
911,far_distance_trash235.jpg,trash,yes,no,No.,0.569,1324.7
912,far_distance_trash235.jpg,plastic bottle,no,no,No.,0.621,1325.3
913,far_distance_trash236.jpg,plastic wrapper,yes,no,No.,0.552,1325.3
914,far_distance_trash236.jpg,trash,no,yes,Yes.,0.59,1324.7
915,far_distance_trash237.jpg,plastic bag,yes,yes,Yes.,0.543,1325.3
916,far_distance_trash237.jpg,trash,no,no,No.,0.562,1324.7
917,far_distance_trash24.jpg,plastic bag,yes,yes,Yes.,0.571,1325.3
918,far_distance_trash24.jpg,trash,no,yes,Yes.,0.605,1324.7
919,far_distance_trash240.jpg,plastic wrapper,yes,yes,Yes.,0.639,1325.3
920,far_distance_trash240.jpg,trash,no,no,No.,0.559,1324.7
921,far_distance_trash243.jpg,plastic bag,yes,no,No.,0.563,1325.3
922,far_distance_trash243.jpg,trash,no,no,No.,0.579,1324.7
923,far_distance_trash244.jpg,trash,yes,no,No.,0.563,1324.7
924,far_distance_trash244.jpg,plastic bottle,no,no,No.,0.565,1325.3
925,far_distance_trash248.jpg,plastic wrapper,yes,yes,Yes.,0.574,1325.3
926,far_distance_trash248.jpg,trash,yes,yes,Yes.,0.579,1324.7
927,far_distance_trash248.jpg,plastic bottle,no,no,No.,0.602,1325.3
928,far_distance_trash248.jpg,plastic bag,no,yes,Yes.,0.596,1325.3
929,far_distance_trash249.jpg,plastic wrapper,yes,yes,Yes.,0.579,1325.3
930,far_distance_trash249.jpg,trash,no,yes,Yes.,0.593,1324.7
931,far_distance_trash250.jpg,can,yes,yes,Yes.,0.554,1324.7
932,far_distance_trash250.jpg,plastic wrapper,yes,yes,Yes.,0.655,1325.3
933,far_distance_trash250.jpg,trash,no,yes,Yes.,0.596,1324.7
934,far_distance_trash250.jpg,plastic bottle,no,yes,Yes.,0.576,1325.3
935,far_distance_trash251.jpg,plastic bottle,yes,yes,Yes.,0.585,1325.3
936,far_distance_trash251.jpg,trash,no,yes,Yes.,0.607,1324.7
937,far_distance_trash252.jpg,can,yes,no,No.,0.58,1324.7
938,far_distance_trash252.jpg,trash,no,no,No.,0.608,1324.7
939,far_distance_trash253.jpg,trash,yes,yes,Yes.,0.608,1324.7
940,far_distance_trash253.jpg,plastic bottle,no,no,No.,0.643,1325.3
941,far_distance_trash255.jpg,can,yes,yes,Yes.,0.593,1324.7
942,far_distance_trash255.jpg,trash,no,yes,Yes.,0.749,1324.7
943,far_distance_trash256.jpg,plastic bag,yes,yes,Yes.,0.621,1325.3
944,far_distance_trash256.jpg,trash,no,yes,Yes.,0.611,1324.7
945,far_distance_trash257.jpg,can,yes,yes,Yes.,0.578,1324.7
946,far_distance_trash257.jpg,trash,no,no,No.,0.636,1324.7
947,far_distance_trash258.jpg,trash,yes,yes,Yes.,0.677,1324.7
948,far_distance_trash258.jpg,plastic bottle,no,no,No.,0.606,1325.3
949,far_distance_trash259.jpg,can,yes,no,No.,0.641,1324.7
950,far_distance_trash259.jpg,trash,no,yes,Yes.,0.572,1324.7
951,far_distance_trash26.jpg,plastic bottle,yes,yes,Yes.,0.579,1324.7
952,far_distance_trash26.jpg,can,yes,yes,Yes.,0.6,1324.7
953,far_distance_trash26.jpg,trash,no,yes,Yes.,0.591,1324.7
954,far_distance_trash26.jpg,trash pile,no,no,No.,0.622,1324.7
955,far_distance_trash260.jpg,trash,yes,yes,Yes.,0.607,1324.7
956,far_distance_trash260.jpg,plastic bottle,no,yes,Yes.,0.594,1325.3
957,far_distance_trash261.jpg,trash,yes,no,No.,0.62,1324.7
958,far_distance_trash261.jpg,plastic bottle,no,no,No.,0.571,1325.3
959,far_distance_trash263.jpg,plastic wrapper,yes,yes,Yes.,0.643,1325.3
960,far_distance_trash263.jpg,trash,no,yes,Yes.,0.661,1324.7
961,far_distance_trash264.jpg,plastic bag,yes,yes,Yes.,0.575,1325.3
962,far_distance_trash264.jpg,plastic wrapper,yes,yes,Yes.,0.575,1325.3
963,far_distance_trash264.jpg,trash,no,yes,Yes.,0.65,1324.7
964,far_distance_trash264.jpg,trash pile,no,yes,Yes.,0.672,1325.3
965,far_distance_trash266.jpg,trash,yes,yes,Yes.,0.69,1324.7
966,far_distance_trash266.jpg,plastic bottle,no,no,No.,0.56,1325.3
967,far_distance_trash268.jpg,plastic wrapper,yes,no,No.,0.61,1325.3
968,far_distance_trash268.jpg,trash,no,yes,Yes.,0.692,1324.7
969,far_distance_trash27.jpg,plastic wrapper,yes,no,No.,0.575,1325.3
970,far_distance_trash27.jpg,trash,no,no,No.,0.595,1324.7
971,far_distance_trash270.jpg,trash,yes,yes,Yes.,0.608,1324.7
972,far_distance_trash270.jpg,plastic bottle,no,no,No.,0.604,1325.3
973,far_distance_trash275.jpg,trash,yes,no,No.,0.651,1324.7
974,far_distance_trash275.jpg,plastic bottle,no,no,No.,0.709,1325.3
975,far_distance_trash277.jpg,plastic bottle,yes,yes,Yes.,0.649,1325.3
976,far_distance_trash277.jpg,trash,yes,yes,Yes.,0.617,1324.7
977,far_distance_trash277.jpg,plastic wrapper,no,yes,Yes.,0.603,1325.3
978,far_distance_trash277.jpg,trash pile,no,yes,Yes.,0.623,1325.3
979,far_distance_trash278.jpg,plastic bottle,yes,yes,Yes.,0.542,1325.3
980,far_distance_trash278.jpg,trash,no,yes,Yes.,0.564,1324.7
981,far_distance_trash279.jpg,trash,yes,no,No.,0.609,1324.7
982,far_distance_trash279.jpg,plastic bottle,no,no,No.,0.602,1325.3
983,far_distance_trash28.jpg,trash,yes,yes,Yes.,0.649,1324.7
984,far_distance_trash28.jpg,plastic bottle,no,no,No.,0.584,1325.3
985,far_distance_trash282.jpg,can,yes,yes,Yes.,0.565,1324.7
986,far_distance_trash282.jpg,trash,no,yes,Yes.,0.629,1324.7
987,far_distance_trash283.jpg,plastic wrapper,yes,yes,Yes.,0.591,1325.3
988,far_distance_trash283.jpg,trash,no,yes,Yes.,0.663,1324.7
989,far_distance_trash284.jpg,plastic bottle,yes,no,No.,0.625,1325.3
990,far_distance_trash284.jpg,trash,no,no,No.,0.629,1324.7
991,far_distance_trash287.jpg,glass,yes,no,No.,0.61,1324.7
992,far_distance_trash287.jpg,trash,no,yes,Yes.,0.582,1324.7
993,far_distance_trash29.jpg,plastic wrapper,yes,yes,Yes.,0.604,1324.7
994,far_distance_trash29.jpg,trash,no,yes,Yes.,0.591,1324.7
995,far_distance_trash290.jpg,trash,yes,no,No.,0.64,1324.7
996,far_distance_trash290.jpg,plastic bottle,no,no,No.,0.696,1325.3
997,far_distance_trash291.jpg,plastic wrapper,yes,yes,Yes.,0.636,1325.3
998,far_distance_trash291.jpg,trash,no,yes,Yes.,0.608,1324.7
999,far_distance_trash292.jpg,can,yes,yes,Yes.,0.589,1324.7
1000,far_distance_trash292.jpg,trash,no,no,No.,0.59,1324.7
1001,far_distance_trash293.jpg,trash,yes,yes,Yes.,0.555,1324.7
1002,far_distance_trash293.jpg,plastic bottle,no,no,No.,0.542,1325.3
1003,far_distance_trash295.jpg,trash,yes,yes,Yes.,0.603,1324.7
1004,far_distance_trash295.jpg,plastic bottle,no,no,No.,0.615,1325.3
1005,far_distance_trash296.jpg,plastic wrapper,yes,yes,Yes.,0.522,1325.3
1006,far_distance_trash296.jpg,trash,no,yes,Yes.,0.603,1324.7
1007,far_distance_trash298.jpg,can,yes,no,No.,0.686,1324.7
1008,far_distance_trash298.jpg,trash,no,no,No.,0.564,1324.7
1009,far_distance_trash299.jpg,can,yes,yes,Yes.,0.592,1324.7
1010,far_distance_trash299.jpg,trash,no,yes,Yes.,0.647,1324.7
1011,far_distance_trash30.jpg,plastic wrapper,yes,yes,Yes.,0.615,1325.3
1012,far_distance_trash30.jpg,trash,no,yes,Yes.,0.626,1324.7
1013,far_distance_trash301.jpg,trash,yes,yes,Yes.,0.604,1324.7
1014,far_distance_trash301.jpg,plastic bottle,no,yes,Yes.,0.703,1325.3
1015,far_distance_trash302.jpg,trash,yes,yes,Yes.,0.626,1324.7
1016,far_distance_trash302.jpg,plastic bottle,no,yes,Yes.,0.653,1325.3
1017,far_distance_trash305.jpg,plastic bottle,yes,yes,Yes.,0.564,1325.3
1018,far_distance_trash305.jpg,trash,no,yes,Yes.,0.647,1324.7
1019,far_distance_trash306.jpg,can,yes,yes,Yes.,0.564,1324.7
1020,far_distance_trash306.jpg,trash,no,yes,Yes.,0.555,1324.7
1021,far_distance_trash308.jpg,can,yes,yes,Yes.,0.519,1324.7
1022,far_distance_trash308.jpg,trash,no,yes,Yes.,0.531,1324.7
1023,far_distance_trash309.jpg,can,yes,yes,Yes.,0.544,1324.7
1024,far_distance_trash309.jpg,trash,no,yes,Yes.,0.503,1324.7
1025,far_distance_trash31.jpg,can,yes,no,No.,0.531,1324.7
1026,far_distance_trash31.jpg,trash,no,no,No.,0.547,1324.7
1027,far_distance_trash310.jpg,can,yes,yes,Yes.,0.581,1324.7
1028,far_distance_trash310.jpg,trash,no,yes,Yes.,0.637,1324.7
1029,far_distance_trash311.jpg,can,yes,yes,Yes.,0.643,1324.7
1030,far_distance_trash311.jpg,trash,no,no,No.,0.567,1324.7
1031,far_distance_trash313.jpg,can,yes,yes,Yes.,0.615,1324.7
1032,far_distance_trash313.jpg,trash,no,yes,Yes.,0.619,1324.7
1033,far_distance_trash314.jpg,can,yes,no,No.,0.577,1324.7
1034,far_distance_trash314.jpg,trash,no,yes,Yes.,0.57,1324.7
