question_id,image,cls,label,response,inference_s,vram_mb
1283,medium_distance_trash948.jpg,trash pile,no,no,5.143,14369.3
1284,hn_anfi_harbour_view_180.jpg,trash pile,no,no,0.698,5168.1
1285,hn_anfi_isla_corazon_view_6.jpg,trash,no,no,0.771,5174.3
1286,hn_scene_1006_80.jpg,trash,no,no,0.768,5174.3
1287,medium_distance_trash753.jpg,plastic fragment,no,yes,0.188,4198.7
1288,close_distance_trash629.jpg,container,yes,no,0.19,4234.9
1289,medium_distance_trash798.jpg,plastic,yes,yes,0.19,4198.2
1290,hn_cabo_torres_view_harbour_entrance_51.jpg,plastic,no,no,0.822,5166.6
1291,hn_cabo_torres_view_harbour_entrance_82.jpg,plastic fragment,no,no,0.773,5168.1
1292,medium_distance_trash125.jpg,container,yes,yes,0.176,4199.6
1293,medium_distance_trash773.jpg,trash pile,no,no,0.184,4198.7
1294,medium_distance_trash129.jpg,container,yes,yes,0.183,4199.6
1295,close_distance_trash48.jpg,polystyrene,no,no,0.164,4199.6
1296,close_distance_trash858.jpg,plastic fragment,yes,yes,0.182,4234.1
1297,medium_distance_trash699.jpg,plastic,yes,yes,0.205,4198.2
1298,hn_anfi_isla_corazon_view_24.jpg,trash,no,no,0.774,5174.3
1299,medium_distance_trash20.jpg,plastic,no,no,0.201,4198.2
1300,medium_distance_trash611.jpg,plastic,no,no,0.186,4198.2
1301,far_distance_trash379.jpg,container,yes,yes,0.172,4199.6
1302,medium_distance_trash473.jpg,plastic,yes,no,0.159,4198.2
1303,medium_distance_trash226.jpg,container,yes,yes,0.165,4199.6
1304,close_distance_trash67.jpg,container,yes,yes,0.172,4199.6
1305,far_distance_trash315.jpg,plastic fragment,yes,no,0.161,4198.7
1306,close_distance_trash33.jpg,plastic fragment,no,yes,0.164,4198.7
1307,medium_distance_trash688.jpg,container,yes,yes,0.175,4199.6
1308,far_distance_trash274.jpg,metal,no,no,0.195,4197.8
1309,close_distance_trash587.jpg,trash pile,yes,yes,0.19,4234.1
1310,medium_distance_trash422.jpg,trash,no,yes,0.181,4200.5
1311,medium_distance_trash264.jpg,plastic,no,no,0.172,4198.2
1312,close_distance_trash102.jpg,trash,yes,yes,0.171,4200.5
1313,far_distance_trash297.jpg,plastic,yes,no,0.17,4198.2
1314,close_distance_trash256.jpg,plastic fragment,yes,yes,0.166,4175.1
1315,hn_cabo_torres_view_restinga_port_1.jpg,trash,no,no,0.826,5176.2
1316,close_distance_trash1288.jpg,plastic,yes,yes,0.434,4594.6
1317,medium_distance_trash794.jpg,plastic,yes,no,0.413,4198.2
1318,far_distance_trash67.jpg,plastic,yes,no,0.197,4198.2
1319,far_distance_trash85.jpg,container,yes,yes,0.184,4199.6
1320,far_distance_trash13.jpg,plastic fragment,no,no,0.17,4188.4
1321,medium_distance_trash654.jpg,plastic,yes,yes,0.172,4198.2
1322,medium_distance_trash870.jpg,container,yes,yes,0.185,4199.6
1323,medium_distance_trash438.jpg,trash,no,yes,0.168,4200.5
1324,hn_cabo_torres_view_restinga_port_65.jpg,polystyrene,no,no,0.782,5171.4
1325,medium_distance_trash454.jpg,plastic,yes,yes,0.177,4198.2
1326,medium_distance_trash66.jpg,polystyrene,no,no,0.207,4234.9
1327,hn_anfi_harbour_view_34.jpg,metal,no,no,0.82,5165.4
1328,close_distance_trash243.jpg,container,yes,yes,0.18,4199.6
1329,medium_distance_trash486.jpg,trash,yes,yes,0.166,4200.5
1330,far_distance_trash33.jpg,metal,yes,no,0.171,4197.8
1331,hn_anfi_beach_vega_15.jpg,plastic fragment,no,no,0.776,5168.4
1332,close_distance_trash1236.jpg,plastic,yes,yes,0.27,4351.2
1333,close_distance_trash201.jpg,plastic,yes,yes,0.166,4198.2
1334,hn_cabo_torres_view_restinga_port_12.jpg,plastic,no,no,0.763,5166.9
1335,medium_distance_trash865.jpg,plastic,yes,no,0.219,4198.2
1336,medium_distance_trash692.jpg,container,yes,yes,0.165,4199.6
1337,hn_anfi_harbour_view_53.jpg,polystyrene,no,no,0.781,5171.4
1338,far_distance_trash408.jpg,container,yes,yes,0.178,4199.6
1339,far_distance_trash106.jpg,polystyrene,no,no,0.168,4199.6
1340,medium_distance_trash791.jpg,plastic,yes,yes,0.164,4198.2
1341,medium_distance_trash46.jpg,container,yes,yes,0.171,4199.6
1342,medium_distance_trash159.jpg,trash,yes,yes,0.211,4200.5
1343,medium_distance_trash618.jpg,trash,no,yes,0.167,4200.5
1344,far_distance_trash414.jpg,plastic,yes,yes,0.18,4198.2
1345,hn_anfi_isla_corazon_view_58.jpg,metal,no,no,0.779,5165.4
1346,close_distance_trash1208.jpg,metal,yes,yes,0.181,4232.3
1347,far_distance_trash333.jpg,plastic,yes,yes,0.179,4198.2
1348,close_distance_trash754.jpg,container,yes,yes,1.318,6153.9
1349,close_distance_trash55.jpg,plastic fragment,no,no,0.218,4198.7
1350,medium_distance_trash14.jpg,polystyrene,no,no,0.196,4199.6
1351,close_distance_trash266.jpg,trash pile,yes,yes,0.747,5061.3
1352,far_distance_trash354.jpg,trash,yes,yes,0.197,4200.5
1353,close_distance_trash247.jpg,trash,no,yes,0.165,4200.5
1354,close_distance_trash105.jpg,plastic,no,no,0.173,4198.2
1355,hn_cabo_torres_view_restinga_port_55.jpg,metal,no,no,0.737,5165.4
1356,far_distance_trash524.jpg,container,no,no,0.22,4199.6
1357,hn_cabo_torres_view_restinga_port_27.jpg,plastic,no,no,0.768,5166.9
1358,far_distance_trash347.jpg,container,yes,yes,0.182,4199.6
1359,far_distance_trash237.jpg,plastic,yes,yes,0.164,4198.2
1360,medium_distance_trash606.jpg,container,yes,yes,0.167,4199.6
1361,hn_scene_1006_35.jpg,polystyrene,no,no,0.78,5171.4
1362,medium_distance_trash603.jpg,plastic,yes,no,0.159,4198.2
1363,medium_distance_trash595.jpg,trash,yes,yes,0.166,4200.5
1364,close_distance_trash1243.jpg,container,no,yes,0.256,4355.0
1365,hn_cabo_torres_view_restinga_port_66.jpg,trash pile,no,no,0.768,5168.4
1366,medium_distance_trash676.jpg,metal,yes,yes,0.192,4197.8
1367,hn_anfi_beach_vega_43.jpg,trash pile,no,no,0.745,5168.4
1368,hn_anfi_isla_corazon_view_63.jpg,plastic fragment,no,no,0.791,5168.4
1369,medium_distance_trash827.jpg,trash,yes,yes,0.177,4200.5
1370,close_distance_trash198.jpg,metal,no,no,0.195,4197.8
1371,close_distance_trash1299.jpg,metal,no,no,0.167,4187.6
1372,close_distance_trash105.jpg,container,yes,yes,0.171,4199.6
1373,hn_scene_1006_127.jpg,plastic fragment,no,no,0.737,5168.4
1374,medium_distance_trash1071.jpg,metal,yes,yes,0.17,4197.8
1375,hn_anfi_isla_corazon_view_38.jpg,metal,no,no,0.788,5165.4
1376,medium_distance_trash48.jpg,container,yes,yes,0.183,4199.6
1377,far_distance_trash445.jpg,container,yes,yes,5.331,14375.3
1378,hn_cabo_torres_view_restinga_port_39.jpg,polystyrene,no,no,0.728,5171.4
1379,hn_cabo_torres_view_restinga_port_29.jpg,polystyrene,no,no,0.756,5171.4
1380,close_distance_trash33.jpg,plastic,yes,yes,0.177,4198.2
1381,medium_distance_trash902.jpg,plastic,yes,TIMEOUT,15.006,0
1382,medium_distance_trash663.jpg,plastic,no,no,7.404,26607.7
1383,close_distance_trash1129.jpg,trash,no,yes,0.179,4235.7
1384,medium_distance_trash875.jpg,plastic,yes,yes,0.181,4198.2
1385,medium_distance_trash479.jpg,metal,yes,yes,0.166,4197.8
1386,far_distance_trash461.jpg,container,yes,yes,1.304,6153.9
1387,hn_radisson_isla_corazon_anfi_119.jpg,trash pile,no,no,0.779,5168.4
1388,medium_distance_trash106.jpg,container,yes,yes,0.188,4199.6
1389,close_distance_trash1129.jpg,plastic fragment,no,yes,0.188,4234.1
1390,medium_distance_trash608.jpg,plastic,yes,yes,0.163,4198.2
1391,medium_distance_trash138.jpg,plastic,yes,yes,0.188,4198.2
1392,hn_scene_1006_97.jpg,plastic,no,no,0.793,5166.9
1393,hn_anfi_harbour_view_52.jpg,plastic fragment,no,no,0.764,5168.4
1394,hn_scene_1006_80.jpg,container,no,no,0.747,5171.4
1395,medium_distance_trash876.jpg,plastic fragment,no,no,0.168,4198.7
1396,close_distance_trash226.jpg,trash pile,no,no,0.176,4198.7
1397,medium_distance_trash752.jpg,polystyrene,no,no,0.16,4199.6
1398,close_distance_trash857.jpg,trash pile,yes,yes,0.182,4234.1
1399,close_distance_trash107.jpg,polystyrene,no,no,0.162,4199.6
1400,medium_distance_trash200.jpg,polystyrene,no,no,0.17,4175.7
1401,medium_distance_trash619.jpg,container,yes,yes,0.211,4199.6
1402,far_distance_trash30.jpg,plastic fragment,no,no,0.169,4198.7
1403,hn_radisson_isla_corazon_anfi_47.jpg,polystyrene,no,no,0.85,5171.2
1404,medium_distance_trash898.jpg,metal,yes,yes,0.165,4172.8
1405,far_distance_trash8.jpg,metal,no,yes,0.191,4222.6
1406,close_distance_trash225.jpg,plastic fragment,no,no,0.178,4198.7
1407,close_distance_trash199.jpg,plastic fragment,yes,no,0.168,4198.7
1408,hn_cabo_torres_view_restinga_port_45.jpg,polystyrene,no,no,0.767,5171.4
1409,close_distance_trash263.jpg,polystyrene,yes,yes,3.14,9731.1
1410,hn_radisson_isla_corazon_anfi_40.jpg,metal,no,no,0.732,5165.4
1411,close_distance_trash1208.jpg,container,no,no,0.172,4234.9
1412,close_distance_trash1269.jpg,plastic,yes,yes,0.44,4594.6
1413,medium_distance_trash793.jpg,polystyrene,no,no,0.176,4199.6
1414,medium_distance_trash873.jpg,trash pile,no,no,0.159,4198.7
1415,medium_distance_trash821.jpg,container,yes,no,0.166,4199.6
1416,medium_distance_trash139.jpg,metal,no,no,0.171,4197.8
1417,medium_distance_trash565.jpg,polystyrene,no,no,0.159,4199.6
1418,close_distance_trash1230.jpg,plastic,yes,yes,0.435,4594.6
1419,far_distance_trash480.jpg,trash pile,no,no,0.181,4198.7
1420,medium_distance_trash482.jpg,trash,yes,yes,0.175,4200.5
1421,medium_distance_trash1077.jpg,polystyrene,no,no,0.165,4199.6
1422,medium_distance_trash937.jpg,container,yes,yes,5.356,14375.3
1423,hn_scene_1006_2.jpg,trash pile,no,no,0.848,5168.4
1424,medium_distance_trash1069.jpg,container,yes,yes,0.21,4209.5
1425,close_distance_trash1293.jpg,metal,yes,yes,0.189,4197.8
1426,medium_distance_trash465.jpg,container,yes,yes,0.17,4199.6
1427,medium_distance_trash586.jpg,polystyrene,yes,yes,0.16,4199.6
1428,hn_cabo_torres_view_restinga_port_53.jpg,plastic fragment,no,no,0.758,5168.4
1429,far_distance_trash106.jpg,plastic,yes,no,0.178,4198.2
1430,hn_radisson_isla_corazon_anfi_130.jpg,plastic fragment,no,no,0.727,5168.4
1431,hn_anfi_beach_vega_19.jpg,trash pile,no,no,0.753,5168.4
1432,far_distance_trash56.jpg,trash,yes,yes,0.177,4200.5
1433,far_distance_trash37.jpg,polystyrene,yes,no,0.166,4199.6
1434,hn_radisson_isla_corazon_anfi_108.jpg,plastic,no,no,0.767,5166.9
1435,close_distance_trash69.jpg,trash pile,no,no,0.167,4198.7
1436,medium_distance_trash802.jpg,metal,no,no,0.174,4197.8
1437,medium_distance_trash924.jpg,plastic,yes,yes,5.17,14359.9
1438,far_distance_trash404.jpg,container,yes,no,0.195,4199.6
1439,far_distance_trash315.jpg,trash,yes,yes,0.172,4200.5
1440,close_distance_trash346.jpg,metal,no,no,0.189,4232.3
1441,hn_anfi_isla_corazon_view_2.jpg,metal,no,no,0.772,5165.4
1442,hn_cabo_torres_view_harbour_entrance_82.jpg,trash pile,no,no,0.752,5168.4
1443,medium_distance_trash591.jpg,plastic,yes,yes,0.181,4198.2
1444,far_distance_trash48.jpg,polystyrene,yes,no,0.159,4199.6
1445,close_distance_trash1288.jpg,trash pile,yes,yes,0.437,4595.5
1446,medium_distance_trash1060.jpg,polystyrene,yes,yes,0.432,4598.0
1447,far_distance_trash332.jpg,plastic,no,no,0.169,4198.2
1448,medium_distance_trash236.jpg,trash pile,no,no,0.17,4198.7
1449,close_distance_trash4.jpg,trash,yes,yes,2.543,8701.2
1450,hn_anfi_harbour_view_40.jpg,container,no,no,0.769,5171.4
1451,medium_distance_trash590.jpg,metal,yes,yes,0.175,4197.8
1452,close_distance_trash469.jpg,plastic fragment,yes,yes,0.18,4234.1
1453,hn_anfi_harbour_view_162.jpg,plastic,no,no,0.755,5166.9
1454,medium_distance_trash67.jpg,plastic,yes,yes,0.18,4211.6
1455,close_distance_trash53.jpg,plastic,yes,yes,0.173,4198.2
1456,close_distance_trash1232.jpg,trash,no,no,0.254,4356.1
1457,hn_anfi_harbour_view_178.jpg,plastic,no,no,0.744,5166.9
1458,hn_cabo_torres_view_harbour_entrance_86.jpg,trash,no,no,0.743,5176.4
1459,close_distance_trash216.jpg,trash,yes,yes,0.175,4200.5
1460,hn_scene_1006_88.jpg,plastic fragment,no,no,0.766,5168.4
1461,medium_distance_trash536.jpg,plastic,yes,yes,0.18,4198.2
1462,hn_radisson_isla_corazon_anfi_65.jpg,trash,no,no,0.755,5176.4
1463,hn_scene_1006_133.jpg,trash,no,no,0.723,5176.4
1464,medium_distance_trash836.jpg,polystyrene,no,no,0.171,4199.6
1465,medium_distance_trash612.jpg,plastic,no,yes,0.167,4198.2
1466,close_distance_trash847.jpg,plastic fragment,no,no,0.184,4234.1
1467,medium_distance_trash584.jpg,plastic,yes,yes,0.175,4198.2
1468,medium_distance_trash768.jpg,trash,yes,yes,0.171,4200.5
1469,medium_distance_trash818.jpg,trash,yes,yes,0.164,4200.5
1470,hn_anfi_isla_corazon_view_36.jpg,plastic fragment,no,no,0.748,5168.4
1471,medium_distance_trash62.jpg,plastic,yes,yes,3.444,10840.6
1472,medium_distance_trash16.jpg,metal,no,no,0.175,4197.8
1473,far_distance_trash427.jpg,container,yes,no,0.165,4199.6
1474,close_distance_trash81.jpg,plastic,yes,no,0.175,4198.2
1475,hn_radisson_isla_corazon_anfi_27.jpg,plastic fragment,no,no,0.766,5168.4
1476,close_distance_trash186.jpg,container,yes,no,0.214,4199.6
1477,far_distance_trash402.jpg,polystyrene,no,no,0.172,4199.6
1478,close_distance_trash336.jpg,container,yes,yes,0.215,4218.0
1479,hn_scene_1006_107.jpg,plastic fragment,no,no,0.74,5168.4
1480,close_distance_trash225.jpg,container,yes,yes,0.224,4199.6
1481,medium_distance_trash994.jpg,plastic,yes,yes,5.198,14359.9
1482,close_distance_trash10.jpg,trash,yes,yes,0.172,4190.1
1483,hn_anfi_isla_corazon_view_1.jpg,plastic fragment,no,no,0.734,5168.4
1484,medium_distance_trash259.jpg,plastic,yes,yes,0.185,4198.2
1485,close_distance_trash1276.jpg,trash pile,yes,yes,0.449,4595.5
1486,medium_distance_trash676.jpg,trash pile,no,no,0.181,4198.7
1487,close_distance_trash54.jpg,container,no,no,0.186,4199.6
1488,hn_anfi_beach_vega_10.jpg,container,no,no,0.767,5171.4
1489,close_distance_trash1273.jpg,trash,yes,yes,0.43,4599.1
1490,hn_cabo_torres_view_harbour_entrance_21.jpg,container,no,no,0.755,5171.4
1491,far_distance_trash479.jpg,metal,no,no,0.181,4197.8
1492,close_distance_trash85.jpg,trash,yes,yes,0.189,4200.5
1493,hn_radisson_isla_corazon_anfi_72.jpg,trash pile,no,no,0.749,5168.4
1494,medium_distance_trash708.jpg,plastic,yes,yes,0.181,4198.2
1495,close_distance_trash84.jpg,trash,yes,yes,0.167,4200.5
1496,close_distance_trash89.jpg,plastic,yes,yes,0.157,4198.2
1497,medium_distance_trash548.jpg,container,yes,yes,0.172,4199.6
1498,medium_distance_trash172.jpg,metal,yes,yes,0.174,4197.8
1499,close_distance_trash31.jpg,metal,yes,yes,2.528,8682.5
1500,hn_cabo_torres_view_harbour_entrance_51.jpg,trash,no,no,0.804,5176.2
1501,medium_distance_trash609.jpg,trash,yes,yes,0.192,4200.5
1502,medium_distance_trash942.jpg,plastic,yes,yes,1.313,6147.7
1503,hn_anfi_harbour_view_74.jpg,plastic,no,no,0.769,5166.9
1504,medium_distance_trash140.jpg,plastic fragment,no,no,0.176,4198.7
1505,medium_distance_trash409.jpg,plastic fragment,no,no,0.176,4198.7
1506,far_distance_trash324.jpg,metal,yes,yes,0.171,4197.8
1507,medium_distance_trash637.jpg,plastic,yes,yes,0.165,4198.2
1508,medium_distance_trash410.jpg,polystyrene,yes,yes,0.171,4199.6
1509,far_distance_trash68.jpg,plastic,yes,yes,0.18,4198.2
1510,medium_distance_trash708.jpg,polystyrene,no,no,0.171,4199.6
1511,far_distance_trash6.jpg,plastic,yes,yes,0.159,4198.2
1512,hn_anfi_harbour_view_103.jpg,metal,no,no,0.744,5165.4
1513,close_distance_trash802.jpg,trash,no,no,0.175,4235.7
1514,far_distance_trash539.jpg,plastic fragment,no,no,0.165,4198.7
1515,close_distance_trash43.jpg,trash,no,yes,0.209,4200.5
1516,hn_anfi_isla_corazon_view_14.jpg,plastic fragment,no,no,0.76,5168.4
1517,hn_anfi_harbour_view_123.jpg,polystyrene,no,no,0.759,5171.4
1518,hn_scene_1006_74.jpg,plastic,no,no,0.736,5166.9
1519,hn_anfi_harbour_view_59.jpg,trash,no,no,0.78,5176.4
1520,hn_scene_1006_120.jpg,plastic fragment,no,no,0.756,5168.4
1521,close_distance_trash390.jpg,polystyrene,no,no,1.313,6153.9
1522,medium_distance_trash549.jpg,plastic,yes,yes,0.195,4198.2
1523,close_distance_trash23.jpg,plastic,yes,yes,0.167,4198.2
1524,medium_distance_trash733.jpg,plastic,yes,yes,0.161,4198.2
1525,hn_anfi_isla_corazon_view_84.jpg,trash pile,no,no,0.786,5168.4
1526,close_distance_trash1201.jpg,metal,yes,yes,0.18,4232.3
1527,close_distance_trash264.jpg,container,no,yes,0.159,4189.2
1528,medium_distance_trash511.jpg,container,yes,no,0.182,4199.6
1529,medium_distance_trash777.jpg,polystyrene,no,no,0.167,4199.6
1530,medium_distance_trash167.jpg,metal,no,no,0.178,4197.8
1531,hn_anfi_beach_vega_11.jpg,polystyrene,no,no,0.781,5171.4
1532,far_distance_trash434.jpg,trash,yes,no,0.18,4200.5
1533,medium_distance_trash696.jpg,metal,yes,yes,0.167,4197.8
1534,hn_cabo_torres_view_harbour_entrance_9.jpg,container,no,no,0.803,5171.4
1535,medium_distance_trash740.jpg,plastic fragment,no,no,0.184,4198.7
1536,medium_distance_trash71.jpg,trash,yes,no,0.171,4200.5
1537,far_distance_trash419.jpg,container,yes,yes,0.17,4199.6
1538,hn_anfi_isla_corazon_view_72.jpg,trash pile,no,no,0.743,5168.4
1539,medium_distance_trash894.jpg,container,yes,yes,0.195,4199.6
1540,medium_distance_trash26.jpg,plastic,yes,yes,0.19,4198.2
1541,close_distance_trash825.jpg,container,no,no,0.362,4421.5
1542,close_distance_trash26.jpg,container,yes,yes,0.2,4199.6
1543,far_distance_trash52.jpg,container,yes,yes,0.192,4234.9
1544,close_distance_trash113.jpg,container,no,no,0.185,4199.6
1545,hn_anfi_isla_corazon_view_26.jpg,plastic fragment,no,no,0.784,5168.4
1546,close_distance_trash1255.jpg,trash pile,yes,yes,0.391,4595.5
1547,far_distance_trash382.jpg,plastic,no,yes,0.163,4198.2
1548,close_distance_trash483.jpg,metal,yes,yes,0.173,4232.3
1549,medium_distance_trash120.jpg,container,yes,yes,0.167,4199.6
1550,close_distance_trash248.jpg,trash pile,no,no,0.161,4198.7
1551,medium_distance_trash941.jpg,container,yes,no,1.231,6153.9
1552,medium_distance_trash947.jpg,trash,yes,yes,5.308,14385.8
1553,hn_anfi_harbour_view_22.jpg,trash pile,no,no,0.727,5168.4
1554,close_distance_trash331.jpg,trash pile,yes,no,0.175,4234.1
1555,close_distance_trash87.jpg,polystyrene,no,no,0.228,4199.6
1556,medium_distance_trash885.jpg,trash,yes,yes,0.168,4200.5
1557,hn_cabo_torres_view_restinga_port_54.jpg,plastic,no,no,0.743,5166.9
1558,close_distance_trash123.jpg,plastic,yes,yes,0.176,4198.2
1559,close_distance_trash232.jpg,container,yes,no,0.163,4199.6
1560,medium_distance_trash809.jpg,trash,yes,yes,0.167,4200.5
1561,close_distance_trash12.jpg,metal,yes,no,0.247,4329.8
1562,medium_distance_trash102.jpg,container,yes,yes,0.156,4199.6
1563,medium_distance_trash537.jpg,plastic,yes,yes,0.18,4198.2
1564,medium_distance_trash93.jpg,trash,yes,yes,0.167,4200.5
1565,medium_distance_trash210.jpg,plastic,yes,yes,0.161,4198.2
1566,hn_radisson_isla_corazon_anfi_76.jpg,trash pile,no,no,0.736,5168.4
1567,medium_distance_trash881.jpg,trash,yes,yes,0.187,4200.5
1568,far_distance_trash79.jpg,metal,yes,yes,0.165,4172.8
1569,hn_scene_1006_65.jpg,plastic,no,no,0.755,5166.9
1570,medium_distance_trash563.jpg,plastic,yes,yes,0.181,4198.2
1571,close_distance_trash1224.jpg,trash pile,yes,yes,0.439,4595.5
1572,medium_distance_trash234.jpg,container,yes,yes,0.165,4199.6
1573,hn_anfi_harbour_view_12.jpg,trash pile,no,no,0.733,5168.4
1574,medium_distance_trash46.jpg,trash pile,no,no,0.162,4198.7
1575,hn_radisson_isla_corazon_anfi_68.jpg,plastic fragment,no,no,0.761,5168.4
1576,far_distance_trash66.jpg,polystyrene,yes,no,0.184,4199.6
1577,far_distance_trash354.jpg,container,no,no,0.171,4199.6
1578,medium_distance_trash813.jpg,trash,yes,yes,0.172,4200.5
1579,hn_scene_1006_90.jpg,metal,no,no,0.742,5165.4
1580,medium_distance_trash728.jpg,plastic,yes,yes,0.16,4198.2
1581,hn_anfi_harbour_view_85.jpg,plastic,no,no,0.796,5166.9
1582,hn_anfi_isla_corazon_view_100.jpg,metal,no,no,0.763,5165.4
1583,medium_distance_trash101.jpg,trash,yes,yes,0.18,4200.5
1584,close_distance_trash1251.jpg,container,no,no,0.408,4598.0
1585,hn_cabo_torres_view_restinga_port_67.jpg,container,no,no,0.766,5171.4
1586,hn_scene_1006_17.jpg,polystyrene,no,no,0.778,5171.4
1587,medium_distance_trash619.jpg,plastic,no,no,0.177,4198.2
1588,hn_cabo_torres_view_harbour_entrance_79.jpg,plastic,no,no,0.746,5166.9
1589,medium_distance_trash717.jpg,plastic,yes,yes,0.193,4198.2
1590,hn_cabo_torres_view_harbour_entrance_25.jpg,trash,no,no,0.758,5176.4
1591,medium_distance_trash218.jpg,trash pile,no,no,0.174,4198.7
1592,medium_distance_trash558.jpg,plastic,no,no,0.207,4198.2
1593,medium_distance_trash930.jpg,plastic,yes,yes,5.179,14359.9
1594,medium_distance_trash873.jpg,plastic,yes,yes,0.171,4198.2
1595,close_distance_trash1293.jpg,plastic fragment,yes,yes,0.152,4198.7
1596,medium_distance_trash765.jpg,polystyrene,no,no,0.163,4199.6
1597,medium_distance_trash660.jpg,plastic,yes,yes,0.162,4198.2
1598,hn_cabo_torres_view_restinga_port_68.jpg,trash pile,no,no,0.79,5168.4
1599,far_distance_trash1.jpg,metal,yes,yes,0.197,4197.8
1600,close_distance_trash1242.jpg,trash pile,yes,yes,0.282,4353.6
1601,medium_distance_trash275.jpg,trash,yes,yes,0.162,4200.5
1602,close_distance_trash241.jpg,metal,no,yes,0.158,4197.8
1603,far_distance_trash46.jpg,container,yes,yes,0.171,4199.6
1604,far_distance_trash232.jpg,container,no,no,0.167,4199.6
1605,medium_distance_trash952.jpg,metal,no,no,0.33,4429.4
1606,close_distance_trash59.jpg,polystyrene,no,no,0.186,4199.6
1607,far_distance_trash308.jpg,metal,yes,yes,0.165,4197.8
1608,close_distance_trash587.jpg,plastic,yes,yes,0.187,4231.1
1609,hn_radisson_isla_corazon_anfi_119.jpg,container,no,no,0.79,5171.1
1610,hn_scene_1006_46.jpg,trash pile,no,no,0.797,5168.3
1611,close_distance_trash36.jpg,trash,no,yes,0.182,4200.5
1612,hn_anfi_isla_corazon_view_17.jpg,trash pile,no,no,0.758,5168.3
1613,medium_distance_trash826.jpg,trash,yes,yes,0.167,4200.5
1614,hn_scene_1006_22.jpg,plastic,no,no,0.775,5166.8
1615,medium_distance_trash604.jpg,container,yes,yes,0.177,4199.6
1616,medium_distance_trash790.jpg,container,yes,yes,0.17,4199.6
1617,hn_anfi_harbour_view_125.jpg,polystyrene,no,no,0.775,5172.3
1618,far_distance_trash416.jpg,polystyrene,no,no,0.188,4199.6
1619,medium_distance_trash520.jpg,container,yes,yes,0.2,4199.6
1620,medium_distance_trash267.jpg,trash,yes,yes,0.183,4200.5
1621,medium_distance_trash812.jpg,metal,yes,yes,0.235,4197.8
1622,medium_distance_trash478.jpg,metal,no,no,0.168,4197.8
1623,close_distance_trash112.jpg,container,yes,yes,0.169,4199.6
1624,close_distance_trash1261.jpg,trash pile,no,yes,0.421,4594.3
1625,medium_distance_trash816.jpg,trash pile,no,no,0.17,4198.7
1626,hn_cabo_torres_view_restinga_port_3.jpg,trash,no,no,0.735,5177.2
1627,far_distance_trash316.jpg,trash pile,no,no,0.205,4198.7
1628,medium_distance_trash984.jpg,container,yes,yes,0.176,4232.5
1629,hn_anfi_beach_vega_5.jpg,plastic fragment,no,no,0.753,5168.3
1630,far_distance_trash6.jpg,container,yes,yes,0.195,4199.6
1631,medium_distance_trash885.jpg,polystyrene,no,yes,0.201,4199.6
1632,close_distance_trash300.jpg,plastic,yes,yes,0.174,4231.1
1633,close_distance_trash472.jpg,plastic fragment,no,yes,0.178,4231.6
1634,hn_anfi_harbour_view_158.jpg,trash pile,no,no,0.737,5168.3
1635,far_distance_trash83.jpg,plastic,no,no,0.168,4174.8
1636,close_distance_trash68.jpg,metal,no,no,0.17,4197.8
1637,close_distance_trash198.jpg,plastic,yes,yes,0.17,4198.2
1638,hn_anfi_isla_corazon_view_65.jpg,plastic fragment,no,no,0.747,5168.3
1639,hn_anfi_harbour_view_116.jpg,trash,no,no,0.737,5177.2
1640,far_distance_trash366.jpg,plastic,yes,no,0.173,4198.2
1641,close_distance_trash275.jpg,metal,yes,yes,5.356,14357.4
1642,hn_scene_1006_60.jpg,metal,no,no,0.768,5165.3
1643,medium_distance_trash30.jpg,plastic,yes,yes,0.171,4198.2
1644,far_distance_trash43.jpg,polystyrene,no,yes,0.161,4199.6
1645,medium_distance_trash151.jpg,plastic,yes,no,0.163,4198.2
1646,medium_distance_trash1056.jpg,plastic,yes,no,0.259,4353.0
1647,far_distance_trash283.jpg,plastic,yes,yes,0.166,4198.2
1648,medium_distance_trash888.jpg,polystyrene,no,no,0.156,4199.6
1649,medium_distance_trash425.jpg,trash pile,no,no,0.168,4198.7
1650,hn_anfi_isla_corazon_view_27.jpg,metal,no,no,0.765,5165.3
1651,medium_distance_trash517.jpg,metal,yes,yes,0.187,4197.8
1652,close_distance_trash18.jpg,plastic,yes,no,0.163,4198.2
1653,far_distance_trash86.jpg,plastic,no,no,0.164,4198.2
1654,medium_distance_trash873.jpg,trash,yes,yes,0.165,4200.5
1655,close_distance_trash206.jpg,container,no,no,0.16,4199.6
1656,close_distance_trash1097.jpg,trash,no,yes,0.178,4233.7
1657,far_distance_trash235.jpg,plastic,no,no,0.167,4198.2
1658,hn_scene_1006_111.jpg,polystyrene,no,no,0.798,5172.3
1659,medium_distance_trash237.jpg,trash,yes,yes,0.196,4200.5
1660,far_distance_trash359.jpg,plastic fragment,no,yes,0.18,4198.7
1661,medium_distance_trash588.jpg,plastic,yes,no,0.167,4198.2
1662,far_distance_trash96.jpg,container,yes,yes,0.175,4199.6
1663,close_distance_trash196.jpg,trash,yes,yes,0.19,4200.5
1664,far_distance_trash293.jpg,trash pile,no,no,0.168,4198.7
1665,close_distance_trash5.jpg,polystyrene,no,no,0.165,4183.7
1666,far_distance_trash521.jpg,container,yes,yes,0.168,4199.6
1667,medium_distance_trash853.jpg,plastic,yes,yes,0.167,4198.2
