question_id,image,cls,label,response,inference_s,vram_mb
951,close_distance_trash418.jpg,trash,yes,yes,0.163,4292.3
952,far_distance_trash235.jpg,container,yes,no,0.162,4259.6
953,far_distance_trash43.jpg,plastic,no,yes,0.164,4257.5
954,close_distance_trash80.jpg,metal,no,no,0.167,4257.0
955,medium_distance_trash1055.jpg,polystyrene,no,no,0.197,4413.4
956,close_distance_trash37.jpg,plastic,yes,yes,0.167,4257.5
957,hn_scene_1006_89.jpg,metal,no,no,0.571,5223.1
958,marine_litter_73.jpg,container,yes,yes,0.183,4291.4
959,close_distance_trash1137.jpg,plastic,no,no,0.175,4288.7
960,medium_distance_trash277.jpg,plastic,yes,yes,0.165,4257.5
961,medium_distance_trash208.jpg,plastic,yes,yes,0.183,4257.5
962,close_distance_trash687.jpg,plastic,yes,yes,0.164,4288.7
963,marine_litter_334.jpg,container,yes,yes,0.166,4291.4
964,far_distance_trash97.jpg,container,yes,no,0.169,4259.6
965,medium_distance_trash433.jpg,container,yes,yes,0.171,4259.6
966,medium_distance_trash1058.jpg,container,yes,yes,0.197,4413.4
967,hn_anfi_harbour_view_95.jpg,trash,no,no,0.591,5232.9
968,medium_distance_trash818.jpg,trash,yes,yes,0.197,4260.1
969,medium_distance_trash875.jpg,container,yes,yes,0.171,4259.6
970,hn_anfi_isla_corazon_view_84.jpg,plastic,no,no,0.575,5224.6
971,close_distance_trash1304.jpg,plastic,yes,yes,0.186,4257.5
972,medium_distance_trash648.jpg,container,yes,no,0.165,4259.6
973,medium_distance_trash812.jpg,metal,yes,yes,0.163,4257.0
974,medium_distance_trash484.jpg,container,yes,yes,0.172,4259.6
975,far_distance_trash452.jpg,plastic,yes,yes,0.161,4288.7
976,medium_distance_trash876.jpg,trash pile,no,no,0.173,4258.0
977,marine_litter_84.jpg,plastic,yes,no,0.164,4288.7
978,medium_distance_trash613.jpg,trash,yes,yes,0.165,4260.1
979,close_distance_trash554.jpg,container,yes,yes,0.168,4291.4
980,medium_distance_trash598.jpg,plastic,yes,yes,0.172,4257.5
981,close_distance_trash1295.jpg,plastic,yes,yes,10.631,26665.0
982,hn_anfi_harbour_view_96.jpg,trash pile,no,no,0.654,5226.1
983,far_distance_trash63.jpg,metal,no,no,0.24,4257.0
984,medium_distance_trash571.jpg,metal,yes,yes,0.215,4257.0
985,hn_cabo_torres_view_harbour_entrance_38.jpg,plastic,no,no,0.603,5224.6
986,medium_distance_trash611.jpg,metal,yes,yes,0.21,4257.0
987,medium_distance_trash1033.jpg,metal,yes,yes,1.064,6203.0
988,medium_distance_trash992.jpg,trash,yes,no,4.998,14443.1
989,medium_distance_trash224.jpg,metal,no,yes,0.233,4257.0
990,close_distance_trash1129.jpg,trash,no,no,0.216,4292.3
991,medium_distance_trash678.jpg,plastic,yes,yes,0.208,4257.5
992,hn_cabo_torres_view_restinga_port_30.jpg,metal,no,no,0.625,5223.1
993,medium_distance_trash804.jpg,trash pile,no,no,0.231,4258.0
994,hn_cabo_torres_view_restinga_port_65.jpg,polystyrene,no,no,0.598,5230.1
995,marine_litter_257.jpg,polystyrene,yes,yes,0.218,4291.4
996,far_distance_trash333.jpg,trash,no,yes,0.201,4260.1
997,far_distance_trash439.jpg,plastic,yes,yes,5.034,14419.6
998,close_distance_trash985.jpg,trash,yes,yes,0.216,4292.3
999,close_distance_trash418.jpg,container,yes,yes,0.207,4291.4
1000,hn_radisson_isla_corazon_anfi_21.jpg,trash,no,no,0.892,5232.9
1001,hn_cabo_torres_view_harbour_entrance_62.jpg,trash pile,no,no,0.622,5226.1
1002,close_distance_trash44.jpg,plastic,yes,yes,0.199,4257.5
1003,close_distance_trash117.jpg,container,yes,yes,0.194,4259.6
1004,marine_litter_123.jpg,container,yes,yes,0.142,4291.4
1005,hn_radisson_isla_corazon_anfi_123.jpg,metal,no,no,0.561,5223.1
1006,medium_distance_trash125.jpg,container,yes,no,0.197,4259.6
1007,hn_radisson_isla_corazon_anfi_86.jpg,polystyrene,no,no,0.572,5230.1
1008,medium_distance_trash432.jpg,metal,no,no,0.186,4257.0
1009,marine_litter_133.jpg,plastic,yes,yes,0.165,4288.7
1010,hn_anfi_harbour_view_172.jpg,trash pile,no,no,0.6,5226.1
1011,marine_litter_57.jpg,container,no,no,0.18,4291.4
1012,hn_cabo_torres_view_restinga_port_50.jpg,trash pile,no,no,0.604,5226.1
1013,hn_anfi_isla_corazon_view_4.jpg,polystyrene,no,no,0.587,5230.1
1014,medium_distance_trash440.jpg,trash,no,yes,0.178,4260.1
1015,hn_anfi_harbour_view_128.jpg,container,no,no,0.599,5230.1
1016,close_distance_trash1247.jpg,trash pile,yes,yes,0.331,4652.6
1017,hn_radisson_isla_corazon_anfi_117.jpg,trash,no,no,0.616,5232.9
1018,close_distance_trash1274.jpg,plastic,yes,yes,0.336,4651.7
1019,medium_distance_trash533.jpg,plastic,yes,yes,0.226,4257.5
1020,hn_anfi_isla_corazon_view_3.jpg,container,no,no,0.597,5230.1
1021,medium_distance_trash60.jpg,trash,no,yes,0.187,4260.1
1022,medium_distance_trash66.jpg,metal,yes,yes,0.237,4288.3
1023,medium_distance_trash68.jpg,trash,yes,no,0.228,4260.1
1024,marine_litter_18.jpg,container,yes,yes,0.188,4291.4
1025,close_distance_trash246.jpg,trash,no,yes,0.164,4260.1
1026,marine_litter_245.jpg,metal,no,no,0.171,4288.3
1027,medium_distance_trash575.jpg,metal,yes,yes,0.156,4257.0
1028,medium_distance_trash537.jpg,plastic,yes,yes,0.168,4257.5
1029,close_distance_trash19.jpg,container,no,no,0.174,4259.6
1030,hn_anfi_isla_corazon_view_28.jpg,plastic,no,no,0.589,5224.6
1031,hn_anfi_harbour_view_88.jpg,container,no,no,0.591,5230.1
1032,hn_anfi_harbour_view_32.jpg,polystyrene,no,no,0.593,5230.1
1033,medium_distance_trash5.jpg,plastic,yes,yes,0.187,4257.5
1034,medium_distance_trash237.jpg,trash,yes,yes,0.161,4260.1
1035,hn_anfi_harbour_view_88.jpg,metal,no,no,0.557,5223.1
1036,hn_radisson_isla_corazon_anfi_57.jpg,polystyrene,no,no,0.632,5230.1
1037,medium_distance_trash890.jpg,plastic,yes,no,0.192,4257.5
1038,close_distance_trash49.jpg,trash,yes,no,0.159,4260.1
1039,medium_distance_trash688.jpg,trash pile,no,no,0.168,4258.0
1040,medium_distance_trash512.jpg,polystyrene,no,no,0.163,4259.6
1041,marine_litter_366.jpg,polystyrene,yes,no,0.18,4291.4
1042,medium_distance_trash462.jpg,trash,yes,yes,0.161,4260.1
1043,close_distance_trash999.jpg,trash,yes,no,0.163,4292.3
1044,hn_radisson_isla_corazon_anfi_42.jpg,polystyrene,no,no,0.605,5230.1
1045,medium_distance_trash1056.jpg,plastic,yes,no,0.2,4409.9
1046,hn_anfi_harbour_view_85.jpg,trash,no,no,0.61,5232.9
1047,marine_litter_395.jpg,container,yes,yes,0.194,4291.4
1048,medium_distance_trash901.jpg,container,yes,yes,0.175,4243.8
1049,close_distance_trash17.jpg,plastic,yes,yes,0.161,4257.5
1050,hn_cabo_torres_view_harbour_entrance_81.jpg,container,no,no,0.588,5230.1
1051,close_distance_trash46.jpg,polystyrene,no,no,0.177,4259.6
1052,far_distance_trash480.jpg,polystyrene,no,yes,0.182,4259.6
1053,hn_anfi_harbour_view_30.jpg,trash pile,no,no,0.577,5226.1
1054,close_distance_trash479.jpg,polystyrene,no,no,0.161,4291.4
1055,medium_distance_trash122.jpg,polystyrene,yes,no,0.18,4259.6
1056,medium_distance_trash961.jpg,metal,no,no,5.098,14415.3
1057,marine_litter_277.jpg,plastic,yes,yes,0.21,4288.7
1058,hn_anfi_harbour_view_22.jpg,trash,no,no,0.608,5232.9
1059,hn_cabo_torres_view_harbour_entrance_56.jpg,polystyrene,no,no,0.62,5230.1
1060,far_distance_trash302.jpg,container,yes,yes,0.179,4259.6
1061,close_distance_trash1232.jpg,plastic,yes,yes,0.203,4409.9
1062,medium_distance_trash1006.jpg,trash pile,no,no,5.077,14425.1
1063,marine_litter_429.jpg,container,yes,yes,0.208,4291.4
1064,medium_distance_trash991.jpg,metal,no,no,1.048,6203.0
1065,far_distance_trash113.jpg,metal,no,no,0.198,4257.0
1066,hn_scene_1006_24.jpg,metal,no,no,0.587,5223.1
1067,far_distance_trash360.jpg,container,yes,yes,0.176,4259.6
1068,medium_distance_trash184.jpg,trash,no,no,0.165,4260.1
1069,medium_distance_trash1049.jpg,plastic,yes,TIMEOUT,15.013,0
1070,close_distance_trash935.jpg,plastic,yes,TIMEOUT,15.015,0
1071,close_distance_trash616.jpg,container,yes,TIMEOUT,15.009,0
1072,close_distance_trash122.jpg,trash,yes,TIMEOUT,15.005,0
1073,hn_anfi_harbour_view_177.jpg,metal,no,no,13.022,6981.9
1074,medium_distance_trash884.jpg,polystyrene,no,no,0.175,4259.6
1075,marine_litter_393.jpg,container,yes,yes,0.169,4291.4
1076,medium_distance_trash835.jpg,metal,yes,yes,0.183,4257.0
1077,medium_distance_trash1036.jpg,polystyrene,no,yes,1.065,6211.3
1078,medium_distance_trash879.jpg,plastic,yes,no,0.192,4257.5
1079,close_distance_trash1254.jpg,metal,no,no,0.31,4649.8
1080,medium_distance_trash648.jpg,trash,no,yes,0.161,4260.1
1081,medium_distance_trash618.jpg,polystyrene,yes,yes,0.161,4259.6
1082,medium_distance_trash157.jpg,trash,yes,yes,0.173,4260.1
1083,medium_distance_trash410.jpg,trash,yes,yes,0.168,4260.1
1084,marine_litter_129.jpg,container,yes,yes,0.177,4291.4
1085,far_distance_trash447.jpg,polystyrene,no,TIMEOUT,15.006,0
1086,marine_litter_30.jpg,trash,no,TIMEOUT,15.007,0
1087,far_distance_trash351.jpg,container,yes,TIMEOUT,15.014,0
1088,close_distance_trash1117.jpg,container,yes,yes,0.403,5565.8
1089,hn_radisson_isla_corazon_anfi_67.jpg,polystyrene,no,no,0.613,5230.1
1090,marine_litter_225.jpg,polystyrene,yes,yes,0.187,4291.4
1091,marine_litter_49.jpg,trash,no,no,0.161,4292.3
1092,close_distance_trash87.jpg,trash,yes,no,0.171,4260.1
1093,hn_anfi_harbour_view_145.jpg,trash,no,no,0.555,5232.9
1094,marine_litter_154.jpg,trash,no,no,0.194,4292.3
1095,close_distance_trash176.jpg,polystyrene,no,no,0.17,4259.6
1096,far_distance_trash517.jpg,polystyrene,no,no,0.165,4259.6
1097,hn_radisson_isla_corazon_anfi_31.jpg,polystyrene,no,no,0.571,5230.1
1098,marine_litter_301.jpg,polystyrene,yes,yes,0.194,4291.4
1099,hn_radisson_isla_corazon_anfi_45.jpg,trash pile,no,no,0.588,5226.1
1100,hn_scene_1006_85.jpg,container,no,no,0.632,5230.1
1101,hn_scene_1006_22.jpg,trash pile,no,no,0.591,5226.1
1102,medium_distance_trash520.jpg,container,yes,yes,0.21,4259.6
1103,hn_scene_1006_75.jpg,trash pile,no,no,0.601,5226.1
1104,close_distance_trash176.jpg,metal,yes,yes,0.202,4257.0
1105,medium_distance_trash172.jpg,polystyrene,no,no,0.164,4259.6
1106,hn_anfi_harbour_view_74.jpg,polystyrene,no,no,0.584,5230.1
1107,medium_distance_trash699.jpg,plastic,yes,yes,0.185,4257.5
1108,hn_anfi_isla_corazon_view_6.jpg,polystyrene,no,no,0.557,5230.1
1109,medium_distance_trash75.jpg,polystyrene,no,no,0.199,4259.6
1110,medium_distance_trash689.jpg,trash,yes,yes,0.223,4260.1
1111,close_distance_trash1047.jpg,metal,yes,no,0.16,4288.3
1112,marine_litter_175.jpg,polystyrene,yes,yes,0.184,4291.4
1113,marine_litter_261.jpg,polystyrene,yes,yes,0.162,4291.4
1114,hn_radisson_isla_corazon_anfi_109.jpg,plastic,no,no,0.599,5224.6
1115,marine_litter_424.jpg,container,yes,yes,0.232,4291.4
1116,close_distance_trash1272.jpg,trash,no,no,0.28,4656.1
1117,far_distance_trash416.jpg,container,yes,yes,0.165,4259.6
1118,hn_anfi_beach_vega_36.jpg,polystyrene,no,no,0.567,5230.1
1119,hn_cabo_torres_view_restinga_port_21.jpg,container,no,no,0.593,5230.1
1120,far_distance_trash477.jpg,plastic,yes,no,0.196,4257.5
1121,hn_cabo_torres_view_restinga_port_45.jpg,trash pile,no,no,0.57,5226.1
1122,marine_litter_146.jpg,plastic,yes,no,0.169,4288.7
1123,hn_anfi_isla_corazon_view_38.jpg,trash,no,no,0.602,5232.9
1124,medium_distance_trash164.jpg,container,yes,yes,0.158,4259.6
1125,hn_radisson_isla_corazon_anfi_13.jpg,trash,no,no,0.584,5232.9
1126,marine_litter_388.jpg,polystyrene,yes,yes,0.187,4291.4
1127,close_distance_trash325.jpg,trash,yes,yes,5.018,14444.7
1128,medium_distance_trash771.jpg,polystyrene,no,no,0.188,4259.6
1129,medium_distance_trash607.jpg,trash,yes,yes,0.163,4260.1
1130,marine_litter_25.jpg,plastic,yes,yes,0.162,4288.7
1131,far_distance_trash3.jpg,container,yes,yes,0.196,4259.6
1132,far_distance_trash414.jpg,plastic,yes,yes,0.162,4257.5
1133,close_distance_trash248.jpg,trash pile,no,no,0.165,4258.0
1134,hn_anfi_harbour_view_67.jpg,trash pile,no,no,0.566,5226.1
1135,hn_cabo_torres_view_harbour_entrance_10.jpg,trash,no,no,0.591,5232.9
1136,hn_anfi_beach_vega_13.jpg,container,no,no,0.6,5230.1
1137,far_distance_trash6.jpg,container,yes,yes,0.207,4259.6
1138,hn_anfi_harbour_view_157.jpg,container,no,no,0.583,5230.1
1139,hn_scene_1006_1.jpg,trash,no,no,0.597,5232.9
1140,close_distance_trash502.jpg,plastic,yes,yes,0.163,4288.7
1141,medium_distance_trash1077.jpg,plastic,yes,yes,0.178,4257.5
1142,hn_anfi_isla_corazon_view_88.jpg,plastic,no,no,0.571,5224.6
1143,hn_radisson_isla_corazon_anfi_101.jpg,polystyrene,no,no,0.596,5230.1
1144,medium_distance_trash811.jpg,polystyrene,no,no,0.227,4259.6
1145,far_distance_trash478.jpg,container,yes,no,0.165,4259.6
1146,medium_distance_trash904.jpg,polystyrene,no,TIMEOUT,15.003,0
1147,hn_cabo_torres_view_harbour_entrance_77.jpg,trash,no,TIMEOUT,15.009,0
1148,medium_distance_trash695.jpg,metal,yes,yes,12.459,7007.5
1149,medium_distance_trash975.jpg,plastic,yes,yes,4.905,14419.6
1150,marine_litter_63.jpg,plastic,yes,yes,0.194,4288.7
1151,marine_litter_422.jpg,polystyrene,yes,yes,0.168,4291.4
1152,hn_anfi_harbour_view_180.jpg,trash pile,no,no,0.581,5226.1
1153,close_distance_trash94.jpg,plastic,no,yes,0.187,4257.5
1154,far_distance_trash89.jpg,plastic,yes,yes,0.173,4257.5
1155,far_distance_trash9.jpg,container,yes,yes,0.169,4259.6
1156,marine_litter_75.jpg,metal,no,no,0.164,4288.3
1157,marine_litter_4.jpg,metal,no,no,0.183,4288.3
1158,far_distance_trash248.jpg,polystyrene,no,no,0.183,4259.6
1159,hn_scene_1006_12.jpg,container,no,no,0.591,5230.1
1160,medium_distance_trash725.jpg,container,yes,yes,0.184,4259.6
1161,medium_distance_trash436.jpg,plastic,yes,yes,0.206,4257.5
1162,marine_litter_32.jpg,polystyrene,yes,yes,0.167,4291.4
1163,hn_anfi_harbour_view_10.jpg,metal,no,no,0.576,5223.1
1164,far_distance_trash96.jpg,container,yes,yes,0.17,4259.6
1165,hn_anfi_isla_corazon_view_16.jpg,trash,no,no,0.602,5232.9
1166,medium_distance_trash178.jpg,container,yes,yes,0.202,4259.6
1167,medium_distance_trash411.jpg,plastic,no,yes,0.19,4257.5
1168,medium_distance_trash1023.jpg,trash,yes,yes,4.882,14444.7
1169,medium_distance_trash431.jpg,trash,yes,yes,0.191,4260.1
1170,medium_distance_trash464.jpg,metal,no,no,0.168,4257.0
1171,hn_scene_1006_58.jpg,trash,no,no,0.57,5232.9
1172,medium_distance_trash686.jpg,container,yes,yes,0.216,4259.6
1173,hn_scene_1006_35.jpg,container,no,no,0.598,5230.1
1174,far_distance_trash269.jpg,container,no,no,0.185,4259.6
1175,medium_distance_trash193.jpg,trash,yes,yes,0.175,4236.9
1176,medium_distance_trash11.jpg,container,yes,yes,0.183,4259.6
1177,hn_scene_1006_113.jpg,trash pile,no,no,0.612,5226.1
1178,close_distance_trash470.jpg,polystyrene,no,yes,0.298,4569.0
1179,medium_distance_trash894.jpg,metal,no,no,0.171,4257.0
1180,medium_distance_trash561.jpg,plastic,yes,yes,0.168,4257.5
1181,marine_litter_198.jpg,trash pile,no,no,0.17,4289.2
1182,far_distance_trash46.jpg,polystyrene,no,no,0.173,4259.6
1183,hn_anfi_isla_corazon_view_52.jpg,trash pile,no,no,0.578,5226.1
1184,medium_distance_trash880.jpg,container,yes,yes,0.185,4259.6
1185,medium_distance_trash1040.jpg,trash,yes,yes,0.71,5369.5
1186,hn_anfi_isla_corazon_view_54.jpg,trash pile,no,no,0.647,5226.1
1187,medium_distance_trash25.jpg,trash,yes,yes,0.182,4260.1
1188,medium_distance_trash81.jpg,container,yes,yes,0.164,4259.6
1189,medium_distance_trash1051.jpg,container,yes,yes,0.567,5123.1
1190,close_distance_trash246.jpg,container,yes,no,0.187,4259.6
1191,hn_radisson_isla_corazon_anfi_15.jpg,trash pile,no,no,0.567,5226.1
1192,hn_scene_1006_91.jpg,container,no,no,0.656,5230.1
1193,marine_litter_317.jpg,polystyrene,yes,yes,0.172,4291.4
1194,close_distance_trash1263.jpg,plastic,yes,yes,0.284,4651.7
1195,hn_anfi_harbour_view_37.jpg,plastic,no,no,0.628,5224.6
1196,medium_distance_trash671.jpg,plastic,no,no,0.195,4257.5
1197,far_distance_trash426.jpg,container,no,yes,0.176,4259.6
1198,medium_distance_trash967.jpg,plastic,yes,yes,4.889,14419.6
1199,marine_litter_439.jpg,plastic,no,no,0.194,4288.7
1200,close_distance_trash77.jpg,plastic,yes,yes,0.2,4257.5
1201,medium_distance_trash1050.jpg,plastic,yes,yes,0.54,5117.9
1202,hn_cabo_torres_view_restinga_port_26.jpg,trash pile,no,no,0.592,5226.1
1203,close_distance_trash1289.jpg,plastic,yes,yes,0.567,5117.9
1204,medium_distance_trash616.jpg,polystyrene,yes,no,0.177,4259.6
1205,medium_distance_trash767.jpg,metal,no,no,0.168,4257.0
1206,medium_distance_trash838.jpg,metal,yes,yes,0.173,4257.0
1207,medium_distance_trash189.jpg,trash,yes,yes,0.17,4236.9
1208,marine_litter_159.jpg,metal,no,no,0.162,4288.3
1209,close_distance_trash70.jpg,polystyrene,no,no,0.155,4259.6
1210,medium_distance_trash996.jpg,metal,yes,yes,5.062,14415.3
1211,medium_distance_trash736.jpg,plastic,yes,yes,0.204,4257.5
1212,medium_distance_trash869.jpg,metal,yes,no,0.157,4257.0
1213,marine_litter_150.jpg,trash,no,no,0.178,4292.3
1214,medium_distance_trash180.jpg,polystyrene,no,no,0.239,4259.6
1215,medium_distance_trash737.jpg,trash,yes,yes,0.159,4260.1
1216,close_distance_trash31.jpg,metal,yes,yes,2.216,8740.8
1217,medium_distance_trash168.jpg,trash pile,no,no,0.179,4252.3
1218,medium_distance_trash213.jpg,trash,yes,yes,0.156,4260.1
1219,close_distance_trash48.jpg,trash,yes,yes,0.166,4260.1
1220,marine_litter_381.jpg,container,no,yes,0.172,4291.4
1221,marine_litter_37.jpg,plastic,yes,yes,0.15,4288.7
1222,medium_distance_trash1011.jpg,polystyrene,no,no,1.059,6211.3
1223,medium_distance_trash118.jpg,trash,yes,yes,0.187,4253.9
1224,medium_distance_trash226.jpg,plastic,no,no,0.172,4257.5
1225,close_distance_trash17.jpg,container,no,no,0.149,4259.6
1226,close_distance_trash61.jpg,container,yes,yes,0.205,4259.6
1227,hn_radisson_isla_corazon_anfi_43.jpg,polystyrene,no,no,0.591,5230.1
1228,hn_cabo_torres_view_harbour_entrance_59.jpg,container,no,no,0.619,5230.1
1229,hn_radisson_isla_corazon_anfi_130.jpg,plastic,no,no,0.597,5224.6
1230,close_distance_trash999.jpg,container,yes,yes,0.173,4291.4
1231,medium_distance_trash268.jpg,plastic,yes,yes,0.165,4257.5
1232,medium_distance_trash936.jpg,container,yes,yes,5.08,14434.9
1233,close_distance_trash819.jpg,plastic,yes,yes,0.232,4365.2
1234,close_distance_trash238.jpg,polystyrene,yes,no,0.176,4259.6
1235,close_distance_trash221.jpg,trash pile,no,no,0.176,4258.0
1236,medium_distance_trash46.jpg,trash pile,no,no,0.174,4258.0
1237,marine_litter_411.jpg,polystyrene,yes,yes,0.186,4291.4
1238,hn_anfi_harbour_view_155.jpg,trash pile,no,no,0.619,5226.1
1239,medium_distance_trash590.jpg,container,no,no,0.208,4259.6
1240,medium_distance_trash873.jpg,trash,yes,no,0.168,4260.1
1241,close_distance_trash24.jpg,plastic,no,yes,0.168,4257.5
1242,hn_scene_1006_105.jpg,metal,no,no,0.584,5223.1
1243,medium_distance_trash746.jpg,metal,no,no,0.176,4257.0
1244,medium_distance_trash756.jpg,container,yes,yes,0.195,4259.6
1245,close_distance_trash496.jpg,plastic,yes,yes,0.166,4288.7
1246,hn_anfi_harbour_view_164.jpg,container,no,no,0.581,5230.1
1247,far_distance_trash236.jpg,trash,yes,yes,0.186,4260.1
1248,medium_distance_trash13.jpg,metal,yes,yes,0.169,4257.0
1249,medium_distance_trash38.jpg,trash,yes,yes,0.171,4260.1
1250,medium_distance_trash811.jpg,plastic,yes,no,0.175,4257.5
1251,medium_distance_trash786.jpg,plastic,yes,yes,0.172,4257.5
1252,medium_distance_trash170.jpg,trash,no,no,0.162,4260.1
1253,marine_litter_351.jpg,trash pile,no,no,0.168,4289.2
1254,hn_radisson_isla_corazon_anfi_125.jpg,trash,no,no,0.593,5232.9
1255,close_distance_trash1302.jpg,plastic,yes,yes,0.188,4257.5
1256,hn_anfi_harbour_view_50.jpg,trash pile,no,no,0.577,5226.1
1257,medium_distance_trash35.jpg,plastic,yes,no,0.209,4257.5
1258,marine_litter_336.jpg,plastic,yes,yes,0.174,4288.7
1259,far_distance_trash34.jpg,plastic,no,yes,0.176,4257.5
1260,marine_litter_331.jpg,polystyrene,yes,yes,0.176,4291.4
1261,marine_litter_115.jpg,trash pile,no,no,0.175,4289.2
1262,hn_cabo_torres_view_restinga_port_35.jpg,polystyrene,no,no,0.586,5230.1
1263,hn_radisson_isla_corazon_anfi_55.jpg,trash pile,no,no,0.606,5226.1
1264,marine_litter_101.jpg,container,no,no,0.186,4291.4
1265,close_distance_trash191.jpg,container,yes,yes,0.196,4259.6
1266,medium_distance_trash726.jpg,metal,no,no,0.173,4257.0
1267,hn_anfi_beach_vega_30.jpg,polystyrene,no,no,0.573,5230.1
1268,hn_cabo_torres_view_restinga_port_23.jpg,container,no,no,0.634,5230.1
1269,hn_cabo_torres_view_harbour_entrance_57.jpg,trash pile,no,no,0.628,5226.1
1270,close_distance_trash1022.jpg,container,yes,yes,0.175,4291.4
1271,close_distance_trash1252.jpg,polystyrene,no,no,0.287,4654.3
1272,far_distance_trash412.jpg,trash,yes,yes,0.177,4260.1
1273,medium_distance_trash1076.jpg,container,yes,yes,0.178,4259.6
1274,far_distance_trash481.jpg,metal,no,no,0.168,4257.0
1275,marine_litter_96.jpg,plastic,yes,yes,0.19,4288.7
1276,far_distance_trash307.jpg,plastic,yes,yes,0.185,4257.5
1277,medium_distance_trash852.jpg,plastic,yes,yes,0.178,4257.5
1278,medium_distance_trash131.jpg,container,yes,yes,0.149,4259.6
1279,hn_cabo_torres_view_restinga_port_50.jpg,plastic,no,no,0.584,5224.6
1280,hn_cabo_torres_view_harbour_entrance_47.jpg,polystyrene,no,no,0.624,5230.1
1281,marine_litter_329.jpg,container,yes,yes,0.219,4291.4
1282,close_distance_trash324.jpg,polystyrene,no,yes,4.897,14434.9
1283,hn_scene_1006_4.jpg,trash,no,no,0.598,5232.9
1284,close_distance_trash1031.jpg,trash,no,no,0.2,4292.3
1285,far_distance_trash335.jpg,trash,no,yes,0.168,4260.1
1286,hn_cabo_torres_view_harbour_entrance_28.jpg,trash pile,no,no,0.575,5226.1
1287,medium_distance_trash173.jpg,plastic,yes,yes,0.194,4246.0
1288,medium_distance_trash708.jpg,trash pile,no,no,0.181,4258.0
1289,far_distance_trash386.jpg,container,yes,no,0.165,4259.6
1290,medium_distance_trash454.jpg,polystyrene,no,yes,0.171,4259.6
1291,close_distance_trash776.jpg,container,yes,yes,0.178,4291.4
1292,hn_anfi_harbour_view_135.jpg,container,no,no,0.588,5230.1
1293,marine_litter_343.jpg,plastic,yes,yes,0.194,4288.7
1294,close_distance_trash629.jpg,trash pile,yes,no,0.168,4289.2
1295,medium_distance_trash266.jpg,container,yes,no,0.17,4259.6
1296,medium_distance_trash877.jpg,container,yes,yes,0.167,4259.6
1297,far_distance_trash277.jpg,container,yes,no,0.164,4259.6
1298,far_distance_trash424.jpg,container,yes,no,0.171,4259.6
1299,medium_distance_trash1036.jpg,container,yes,yes,1.096,6211.3
1300,hn_anfi_harbour_view_15.jpg,trash pile,no,no,0.601,5226.1
1301,medium_distance_trash817.jpg,plastic,yes,yes,0.204,4257.5
1302,marine_litter_354.jpg,polystyrene,no,yes,0.161,4291.4
1303,medium_distance_trash1004.jpg,trash pile,no,no,0.229,4494.7
1304,close_distance_trash226.jpg,container,no,no,0.157,4259.6
1305,far_distance_trash277.jpg,trash pile,no,no,0.16,4258.0
1306,hn_cabo_torres_view_restinga_port_61.jpg,metal,no,no,0.555,5223.1
1307,marine_litter_359.jpg,trash,no,no,0.198,4292.3
1308,far_distance_trash98.jpg,container,yes,yes,0.164,4259.6
1309,close_distance_trash251.jpg,metal,no,no,0.16,4257.0
1310,hn_anfi_beach_vega_25.jpg,metal,no,no,0.596,5223.1
1311,far_distance_trash109.jpg,polystyrene,no,no,0.192,4259.6
1312,hn_scene_1006_28.jpg,metal,no,no,0.558,5223.1
1313,marine_litter_4.jpg,polystyrene,yes,yes,0.184,4291.4
1314,medium_distance_trash514.jpg,plastic,no,yes,0.184,4257.5
1315,medium_distance_trash711.jpg,plastic,yes,yes,0.169,4257.5
1316,close_distance_trash1100.jpg,plastic,yes,yes,0.17,4288.7
1317,medium_distance_trash574.jpg,metal,no,no,0.173,4257.0
1318,far_distance_trash16.jpg,polystyrene,yes,yes,0.177,4259.6
1319,hn_scene_1006_133.jpg,metal,no,no,0.589,5223.1
1320,close_distance_trash1019.jpg,container,yes,yes,5.104,14434.9
1321,marine_litter_403.jpg,trash,no,no,0.188,4292.3
1322,hn_radisson_isla_corazon_anfi_56.jpg,metal,no,no,0.606,5223.1
1323,marine_litter_263.jpg,plastic,yes,yes,0.231,4288.7
1324,medium_distance_trash234.jpg,plastic,yes,yes,0.208,4257.5
1325,marine_litter_55.jpg,polystyrene,no,yes,0.169,4291.4
1326,medium_distance_trash789.jpg,plastic,yes,yes,0.161,4257.5
1327,hn_anfi_harbour_view_25.jpg,plastic,no,no,0.824,5224.6
1328,close_distance_trash35.jpg,container,yes,yes,0.202,4259.6
1329,hn_anfi_beach_vega_19.jpg,plastic,no,no,0.583,5224.6
1330,marine_litter_79.jpg,plastic,yes,yes,0.226,4288.7
1331,hn_anfi_isla_corazon_view_45.jpg,plastic,no,no,0.617,5224.6
1332,medium_distance_trash481.jpg,plastic,yes,yes,0.214,4257.5
1333,hn_radisson_isla_corazon_anfi_74.jpg,trash pile,no,no,0.582,5226.1
1334,marine_litter_341.jpg,polystyrene,yes,no,0.172,4291.4
1335,hn_anfi_harbour_view_101.jpg,trash pile,no,no,0.588,5226.1
1336,hn_scene_1006_66.jpg,container,no,no,0.605,5230.1
1337,hn_anfi_harbour_view_80.jpg,trash pile,no,no,0.607,5226.1
1338,medium_distance_trash204.jpg,trash,yes,yes,0.194,4236.9
1339,medium_distance_trash239.jpg,trash pile,no,no,0.17,4258.0
