question_id,image,cls,label,pred,response,inference_s,vram_mb
1282,close_distance_trash434.jpg,trash pile,yes,yes,Yes.,0.523,4740.8
1283,close_distance_trash434.jpg,trash,no,yes,Yes.,0.537,4740.5
1284,close_distance_trash434.jpg,plastic wrapper,no,no,No.,0.466,4740.8
1285,close_distance_trash434.jpg,plastic bag,no,no,No.,0.49,4740.8
1286,close_distance_trash434.jpg,can,no,no,No.,0.526,4740.5
1287,close_distance_trash434.jpg,glass,no,no,No.,0.486,4740.5
1288,close_distance_trash434.jpg,metal scrap,no,yes,Yes.,0.474,4740.8
1289,close_distance_trash437.jpg,plastic bottle,yes,no,No.,0.438,4636.6
1290,close_distance_trash437.jpg,trash,no,no,No.,0.423,4636.3
1291,close_distance_trash437.jpg,plastic wrapper,no,yes,Yes.,0.419,4636.6
1292,close_distance_trash437.jpg,plastic bag,no,no,No.,0.442,4636.6
1293,close_distance_trash437.jpg,can,no,no,No.,0.444,4636.3
1294,close_distance_trash437.jpg,trash pile,no,no,No.,0.406,4636.6
1295,close_distance_trash437.jpg,glass,no,no,No.,0.395,4636.3
1296,close_distance_trash437.jpg,metal scrap,no,no,No.,0.395,4636.6
1297,close_distance_trash439.jpg,can,yes,yes,Yes.,0.497,4740.5
1298,close_distance_trash439.jpg,trash,no,yes,Yes.,0.488,4740.5
1299,close_distance_trash439.jpg,plastic bottle,no,no,No.,0.521,4740.8
1300,close_distance_trash439.jpg,plastic wrapper,no,no,No.,0.498,4740.8
1301,close_distance_trash439.jpg,plastic bag,no,no,No.,0.516,4740.8
1302,close_distance_trash439.jpg,trash pile,no,yes,Yes.,0.507,4740.8
1303,close_distance_trash439.jpg,glass,no,no,No.,0.493,4740.5
1304,close_distance_trash439.jpg,metal scrap,no,yes,Yes.,0.517,4740.8
1305,close_distance_trash441.jpg,can,yes,yes,Yes.,0.493,4636.6
1306,close_distance_trash441.jpg,trash,no,yes,Yes.,0.441,4636.6
1307,close_distance_trash441.jpg,plastic bottle,no,no,No.,0.459,4636.8
1308,close_distance_trash441.jpg,plastic wrapper,no,yes,Yes.,0.461,4636.8
1309,close_distance_trash441.jpg,plastic bag,no,no,No.,0.48,4636.8
1310,close_distance_trash441.jpg,trash pile,no,yes,Yes.,0.472,4636.8
1311,close_distance_trash441.jpg,glass,no,no,No.,0.429,4636.6
1312,close_distance_trash441.jpg,metal scrap,no,no,No.,0.432,4636.8
1313,close_distance_trash45.jpg,trash,yes,yes,Yes.,0.398,4636.3
1314,close_distance_trash45.jpg,plastic bottle,no,no,No.,0.402,4636.6
1315,close_distance_trash45.jpg,plastic wrapper,no,no,No.,0.387,4636.6
1316,close_distance_trash45.jpg,plastic bag,no,no,No.,0.387,4636.6
1317,close_distance_trash45.jpg,can,no,no,No.,0.395,4636.3
1318,close_distance_trash45.jpg,trash pile,no,yes,Yes.,0.38,4636.6
1319,close_distance_trash45.jpg,glass,no,no,No.,0.388,4636.3
1320,close_distance_trash45.jpg,metal scrap,no,no,No.,0.383,4636.6
1321,close_distance_trash46.jpg,can,yes,no,No.,0.42,4636.3
1322,close_distance_trash46.jpg,plastic wrapper,yes,yes,Yes.,0.398,4636.6
1323,close_distance_trash46.jpg,trash,yes,yes,Yes.,0.387,4636.3
1324,close_distance_trash46.jpg,plastic bottle,no,no,No.,0.424,4636.6
1325,close_distance_trash46.jpg,plastic bag,no,yes,Yes.,0.381,4636.6
1326,close_distance_trash46.jpg,trash pile,no,yes,Yes.,0.402,4636.6
1327,close_distance_trash46.jpg,glass,no,yes,Yes.,0.404,4636.3
1328,close_distance_trash46.jpg,metal scrap,no,yes,Yes.,0.4,4636.6
1329,close_distance_trash469.jpg,plastic bottle,yes,yes,Yes.,0.51,4740.8
1330,close_distance_trash469.jpg,trash pile,yes,yes,Yes.,0.506,4740.8
1331,close_distance_trash469.jpg,trash,yes,yes,Yes.,0.541,4740.5
1332,close_distance_trash469.jpg,plastic wrapper,no,yes,Yes.,0.492,4740.8
1333,close_distance_trash469.jpg,plastic bag,no,no,No.,0.499,4740.8
1334,close_distance_trash469.jpg,can,no,yes,Yes.,0.55,4740.5
1335,close_distance_trash469.jpg,glass,no,no,No.,0.519,4740.5
1336,close_distance_trash469.jpg,metal scrap,no,no,No.,0.491,4740.8
1337,close_distance_trash47.jpg,plastic bottle,yes,yes,Yes.,0.401,4636.6
1338,close_distance_trash47.jpg,trash,no,no,No.,0.413,4636.3
1339,close_distance_trash47.jpg,plastic wrapper,no,yes,Yes.,0.32,4636.6
1340,close_distance_trash47.jpg,plastic bag,no,yes,Yes.,0.339,4636.6
1341,close_distance_trash47.jpg,can,no,no,No.,0.328,4636.3
1342,close_distance_trash47.jpg,trash pile,no,no,No.,0.342,4636.6
1343,close_distance_trash47.jpg,glass,no,no,No.,0.343,4636.3
1344,close_distance_trash47.jpg,metal scrap,no,no,No.,0.377,4636.6
1345,close_distance_trash470.jpg,plastic bag,yes,no,No.,0.361,4636.6
1346,close_distance_trash470.jpg,trash pile,yes,yes,Yes.,0.353,4636.6
1347,close_distance_trash470.jpg,trash,no,yes,Yes.,0.363,4636.3
1348,close_distance_trash470.jpg,plastic bottle,no,no,No.,0.37,4636.6
1349,close_distance_trash470.jpg,plastic wrapper,no,yes,Yes.,0.361,4636.6
1350,close_distance_trash470.jpg,can,no,no,No.,0.358,4636.3
1351,close_distance_trash470.jpg,glass,no,no,No.,0.39,4636.3
1352,close_distance_trash470.jpg,metal scrap,no,no,No.,0.381,4636.6
1353,close_distance_trash472.jpg,plastic bottle,yes,yes,Yes.,0.418,4740.8
1354,close_distance_trash472.jpg,trash pile,yes,yes,Yes.,0.469,4740.8
1355,close_distance_trash472.jpg,trash,yes,yes,Yes.,0.44,4740.5
1356,close_distance_trash472.jpg,plastic wrapper,no,yes,Yes.,0.45,4740.8
1357,close_distance_trash472.jpg,plastic bag,no,no,No.,0.473,4740.8
1358,close_distance_trash472.jpg,can,no,no,No.,0.425,4740.5
1359,close_distance_trash472.jpg,glass,no,no,No.,0.432,4740.5
1360,close_distance_trash472.jpg,metal scrap,no,no,No.,0.465,4740.8
1361,close_distance_trash476.jpg,trash,yes,yes,Yes.,0.45,4740.5
1362,close_distance_trash476.jpg,plastic bottle,no,no,No.,0.433,4740.8
1363,close_distance_trash476.jpg,plastic wrapper,no,no,No.,0.452,4740.8
1364,close_distance_trash476.jpg,plastic bag,no,no,No.,0.452,4740.8
1365,close_distance_trash476.jpg,can,no,no,No.,0.455,4740.5
1366,close_distance_trash476.jpg,trash pile,no,no,No.,0.465,4740.8
1367,close_distance_trash476.jpg,glass,no,no,No.,0.432,4740.5
1368,close_distance_trash476.jpg,metal scrap,no,no,No.,0.427,4740.8
1369,close_distance_trash479.jpg,can,yes,no,No.,0.458,4740.5
1370,close_distance_trash479.jpg,trash,no,yes,Yes.,0.433,4740.5
1371,close_distance_trash479.jpg,plastic bottle,no,no,No.,0.435,4740.8
1372,close_distance_trash479.jpg,plastic wrapper,no,no,No.,0.464,4740.8
1373,close_distance_trash479.jpg,plastic bag,no,no,No.,0.478,4740.8
1374,close_distance_trash479.jpg,trash pile,no,no,No.,0.472,4740.8
1375,close_distance_trash479.jpg,glass,no,no,No.,0.429,4740.5
1376,close_distance_trash479.jpg,metal scrap,no,yes,Yes.,0.469,4740.8
1377,close_distance_trash483.jpg,metal scrap,yes,no,No.,0.472,4740.8
1378,close_distance_trash483.jpg,trash,no,yes,Yes.,0.449,4740.5
1379,close_distance_trash483.jpg,plastic bottle,no,no,No.,0.489,4740.8
1380,close_distance_trash483.jpg,plastic wrapper,no,no,No.,0.449,4740.8
1381,close_distance_trash483.jpg,plastic bag,no,no,No.,0.429,4740.8
1382,close_distance_trash483.jpg,can,no,yes,Yes.,0.468,4740.5
1383,close_distance_trash483.jpg,trash pile,no,yes,Yes.,0.474,4740.8
1384,close_distance_trash483.jpg,glass,no,no,No.,0.419,4740.5
1385,close_distance_trash489.jpg,plastic bag,yes,yes,Yes.,0.496,4636.8
1386,close_distance_trash489.jpg,trash,no,no,No.,0.487,4636.6
1387,close_distance_trash489.jpg,plastic bottle,no,no,No.,0.514,4636.8
1388,close_distance_trash489.jpg,plastic wrapper,no,yes,Yes.,0.52,4636.8
1389,close_distance_trash489.jpg,can,no,no,No.,0.507,4636.6
1390,close_distance_trash489.jpg,trash pile,no,no,No.,0.489,4636.8
1391,close_distance_trash489.jpg,glass,no,no,No.,0.482,4636.6
1392,close_distance_trash489.jpg,metal scrap,no,no,No.,0.514,4636.8
1393,close_distance_trash49.jpg,trash,yes,no,No.,0.337,4636.3
1394,close_distance_trash49.jpg,plastic bottle,no,no,No.,0.354,4636.6
1395,close_distance_trash49.jpg,plastic wrapper,no,no,No.,0.386,4636.6
1396,close_distance_trash49.jpg,plastic bag,no,no,No.,0.396,4636.6
1397,close_distance_trash49.jpg,can,no,no,No.,0.387,4636.3
1398,close_distance_trash49.jpg,trash pile,no,no,No.,0.408,4636.6
1399,close_distance_trash49.jpg,glass,no,no,No.,0.401,4636.3
1400,close_distance_trash49.jpg,metal scrap,no,no,No.,0.412,4636.6
1401,close_distance_trash494.jpg,trash,yes,no,No.,0.476,4636.6
1402,close_distance_trash494.jpg,plastic bottle,no,yes,Yes.,0.469,4636.8
1403,close_distance_trash494.jpg,plastic wrapper,no,no,No.,0.467,4636.8
1404,close_distance_trash494.jpg,plastic bag,no,no,No.,0.482,4636.8
1405,close_distance_trash494.jpg,can,no,yes,Yes.,0.487,4636.6
1406,close_distance_trash494.jpg,trash pile,no,no,No.,0.388,4636.8
1407,close_distance_trash494.jpg,glass,no,no,No.,0.387,4636.6
1408,close_distance_trash494.jpg,metal scrap,no,no,No.,0.411,4636.8
1409,close_distance_trash50.jpg,trash,yes,yes,Yes.,0.361,4636.3
1410,close_distance_trash50.jpg,plastic bottle,no,no,No.,0.362,4636.6
1411,close_distance_trash50.jpg,plastic wrapper,no,no,No.,0.36,4636.6
1412,close_distance_trash50.jpg,plastic bag,no,no,No.,0.356,4636.6
1413,close_distance_trash50.jpg,can,no,no,No.,0.35,4636.3
1414,close_distance_trash50.jpg,trash pile,no,yes,Yes.,0.363,4636.6
1415,close_distance_trash50.jpg,glass,no,no,No.,0.332,4636.3
1416,close_distance_trash50.jpg,metal scrap,no,no,No.,0.35,4636.6
1417,close_distance_trash502.jpg,plastic bag,yes,yes,Yes.,0.435,4740.8
1418,close_distance_trash502.jpg,trash,no,yes,Yes.,0.451,4740.5
1419,close_distance_trash502.jpg,plastic bottle,no,yes,Yes.,0.476,4740.8
1420,close_distance_trash502.jpg,plastic wrapper,no,yes,Yes.,0.447,4740.8
1421,close_distance_trash502.jpg,can,no,no,No.,0.468,4740.5
1422,close_distance_trash502.jpg,trash pile,no,yes,Yes.,0.409,4740.8
1423,close_distance_trash502.jpg,glass,no,no,No.,0.465,4740.5
1424,close_distance_trash502.jpg,metal scrap,no,no,No.,0.44,4740.8
1425,close_distance_trash52.jpg,trash,yes,no,No.,0.343,4636.6
1426,close_distance_trash52.jpg,plastic bottle,no,yes,Yes.,0.363,4636.8
1427,close_distance_trash52.jpg,plastic wrapper,no,no,No.,0.353,4636.8
1428,close_distance_trash52.jpg,plastic bag,no,yes,Yes.,0.349,4636.8
1429,close_distance_trash52.jpg,can,no,yes,Yes.,0.344,4636.6
1430,close_distance_trash52.jpg,trash pile,no,no,No.,0.368,4636.8
1431,close_distance_trash52.jpg,glass,no,no,No.,0.372,4636.6
1432,close_distance_trash52.jpg,metal scrap,no,no,No.,0.377,4636.8
1433,close_distance_trash53.jpg,glass,yes,no,No.,0.345,4636.3
1434,close_distance_trash53.jpg,plastic wrapper,yes,yes,Yes.,0.369,4636.6
1435,close_distance_trash53.jpg,trash,no,yes,Yes.,0.355,4636.3
1436,close_distance_trash53.jpg,plastic bottle,no,no,No.,0.339,4636.6
1437,close_distance_trash53.jpg,plastic bag,no,yes,Yes.,0.351,4636.6
1438,close_distance_trash53.jpg,can,no,no,No.,0.329,4636.3
1439,close_distance_trash53.jpg,trash pile,no,yes,Yes.,0.335,4636.6
1440,close_distance_trash53.jpg,metal scrap,no,yes,Yes.,0.382,4636.6
1441,close_distance_trash54.jpg,metal scrap,yes,no,No.,0.368,4636.8
1442,close_distance_trash54.jpg,trash,no,no,No.,0.331,4636.6
1443,close_distance_trash54.jpg,plastic bottle,no,no,No.,0.382,4636.8
1444,close_distance_trash54.jpg,plastic wrapper,no,no,No.,0.344,4636.8
1445,close_distance_trash54.jpg,plastic bag,no,no,No.,0.362,4636.8
1446,close_distance_trash54.jpg,can,no,yes,Yes.,0.343,4636.6
1447,close_distance_trash54.jpg,trash pile,no,no,No.,0.35,4636.8
1448,close_distance_trash54.jpg,glass,no,no,No.,0.356,4636.6
1449,close_distance_trash545.jpg,plastic bottle,yes,yes,Yes.,0.463,4636.6
1450,close_distance_trash545.jpg,can,yes,yes,Yes.,0.506,4636.3
1451,close_distance_trash545.jpg,trash,yes,yes,Yes.,0.494,4636.3
1452,close_distance_trash545.jpg,plastic wrapper,no,yes,Yes.,0.492,4636.6
1453,close_distance_trash545.jpg,plastic bag,no,no,No.,0.479,4636.6
1454,close_distance_trash545.jpg,trash pile,no,yes,Yes.,0.522,4636.6
1455,close_distance_trash545.jpg,glass,no,no,No.,0.495,4636.3
1456,close_distance_trash545.jpg,metal scrap,no,yes,Yes.,0.528,4636.6
1457,close_distance_trash548.jpg,glass,yes,no,No.,0.395,4636.6
1458,close_distance_trash548.jpg,trash,no,no,No.,0.394,4636.6
1459,close_distance_trash548.jpg,plastic bottle,no,no,No.,0.392,4636.8
1460,close_distance_trash548.jpg,plastic wrapper,no,no,No.,0.384,4636.8
1461,close_distance_trash548.jpg,plastic bag,no,no,No.,0.416,4636.8
1462,close_distance_trash548.jpg,can,no,no,No.,0.416,4636.6
1463,close_distance_trash548.jpg,trash pile,no,no,No.,0.394,4636.8
1464,close_distance_trash548.jpg,metal scrap,no,no,No.,0.408,4636.8
1465,close_distance_trash55.jpg,trash,yes,yes,Yes.,0.358,4636.6
1466,close_distance_trash55.jpg,plastic bottle,no,no,No.,0.332,4636.8
1467,close_distance_trash55.jpg,plastic wrapper,no,no,No.,0.332,4636.8
1468,close_distance_trash55.jpg,plastic bag,no,no,No.,0.362,4636.8
1469,close_distance_trash55.jpg,can,no,no,No.,0.369,4636.6
1470,close_distance_trash55.jpg,trash pile,no,no,No.,0.358,4636.8
1471,close_distance_trash55.jpg,glass,no,no,No.,0.332,4636.6
1472,close_distance_trash55.jpg,metal scrap,no,no,No.,0.347,4636.8
1473,close_distance_trash554.jpg,plastic bottle,yes,yes,Yes.,0.43,4740.8
1474,close_distance_trash554.jpg,trash,no,yes,Yes.,0.428,4740.5
1475,close_distance_trash554.jpg,plastic wrapper,no,no,No.,0.439,4740.8
1476,close_distance_trash554.jpg,plastic bag,no,no,No.,0.446,4740.8
1477,close_distance_trash554.jpg,can,no,no,No.,0.425,4740.5
1478,close_distance_trash554.jpg,trash pile,no,no,No.,0.449,4740.8
1479,close_distance_trash554.jpg,glass,no,no,No.,0.433,4740.5
1480,close_distance_trash554.jpg,metal scrap,no,no,No.,0.434,4740.8
1481,close_distance_trash57.jpg,plastic wrapper,yes,no,No.,0.345,4636.8
1482,close_distance_trash57.jpg,trash,no,no,No.,0.315,4636.6
1483,close_distance_trash57.jpg,plastic bottle,no,no,No.,0.344,4636.8
1484,close_distance_trash57.jpg,plastic bag,no,no,No.,0.349,4636.8
1485,close_distance_trash57.jpg,can,no,no,No.,0.357,4636.6
1486,close_distance_trash57.jpg,trash pile,no,no,No.,0.38,4636.8
1487,close_distance_trash57.jpg,glass,no,no,No.,0.361,4636.6
1488,close_distance_trash57.jpg,metal scrap,no,no,No.,0.375,4636.8
1489,close_distance_trash6.jpg,can,yes,yes,Yes.,0.376,4636.3
1490,close_distance_trash6.jpg,plastic bag,yes,yes,Yes.,0.334,4636.6
1491,close_distance_trash6.jpg,trash pile,yes,yes,Yes.,0.335,4636.6
1492,close_distance_trash6.jpg,trash,no,yes,Yes.,0.352,4636.3
1493,close_distance_trash6.jpg,plastic bottle,no,yes,Yes.,0.374,4636.6
1494,close_distance_trash6.jpg,plastic wrapper,no,yes,Yes.,0.353,4636.6
1495,close_distance_trash6.jpg,glass,no,yes,Yes.,0.354,4636.3
1496,close_distance_trash6.jpg,metal scrap,no,no,No.,0.364,4636.6
1497,close_distance_trash61.jpg,plastic bottle,yes,yes,Yes.,0.338,4636.6
1498,close_distance_trash61.jpg,trash,yes,yes,Yes.,0.361,4636.3
1499,close_distance_trash61.jpg,plastic wrapper,no,no,No.,0.321,4636.6
1500,close_distance_trash61.jpg,plastic bag,no,no,No.,0.337,4636.6
1501,close_distance_trash61.jpg,can,no,no,No.,0.321,4636.3
1502,close_distance_trash61.jpg,trash pile,no,no,No.,0.365,4636.6
1503,close_distance_trash61.jpg,glass,no,no,No.,0.339,4636.3
1504,close_distance_trash61.jpg,metal scrap,no,no,No.,0.331,4636.6
1505,close_distance_trash612.jpg,plastic bottle,yes,yes,Yes.,0.47,4740.8
1506,close_distance_trash612.jpg,plastic bag,yes,yes,Yes.,0.471,4740.8
1507,close_distance_trash612.jpg,trash pile,yes,yes,Yes.,0.438,4740.8
1508,close_distance_trash612.jpg,trash,no,yes,Yes.,0.445,4740.5
1509,close_distance_trash612.jpg,plastic wrapper,no,yes,Yes.,0.46,4740.8
1510,close_distance_trash612.jpg,can,no,no,No.,0.468,4740.5
1511,close_distance_trash612.jpg,glass,no,no,No.,0.422,4740.5
1512,close_distance_trash612.jpg,metal scrap,no,no,No.,0.433,4740.8
1513,close_distance_trash616.jpg,plastic bottle,yes,yes,Yes.,0.479,4740.8
1514,close_distance_trash616.jpg,trash pile,yes,yes,Yes.,0.47,4740.8
1515,close_distance_trash616.jpg,trash,yes,yes,Yes.,0.435,4740.5
1516,close_distance_trash616.jpg,plastic wrapper,no,yes,Yes.,0.449,4740.8
1517,close_distance_trash616.jpg,plastic bag,no,no,No.,0.413,4740.8
1518,close_distance_trash616.jpg,can,no,no,No.,0.428,4740.5
1519,close_distance_trash616.jpg,glass,no,no,No.,0.45,4740.5
1520,close_distance_trash616.jpg,metal scrap,no,no,No.,0.459,4740.8
1521,close_distance_trash62.jpg,plastic bottle,yes,yes,Yes.,0.328,4636.6
1522,close_distance_trash62.jpg,trash,no,yes,Yes.,0.337,4636.3
1523,close_distance_trash62.jpg,plastic wrapper,no,no,No.,0.332,4636.6
1524,close_distance_trash62.jpg,plastic bag,no,no,No.,0.365,4636.6
1525,close_distance_trash62.jpg,can,no,no,No.,0.383,4636.3
1526,close_distance_trash62.jpg,trash pile,no,yes,Yes.,0.319,4636.6
1527,close_distance_trash62.jpg,glass,no,no,No.,0.339,4636.3
1528,close_distance_trash62.jpg,metal scrap,no,no,No.,0.36,4636.6
1529,close_distance_trash63.jpg,plastic bag,yes,yes,Yes.,0.356,4636.6
1530,close_distance_trash63.jpg,plastic wrapper,yes,yes,Yes.,0.353,4636.6
1531,close_distance_trash63.jpg,trash,no,yes,Yes.,0.357,4636.3
1532,close_distance_trash63.jpg,plastic bottle,no,no,No.,0.321,4636.6
1533,close_distance_trash63.jpg,can,no,no,No.,0.339,4636.3
1534,close_distance_trash63.jpg,trash pile,no,yes,Yes.,0.354,4636.6
1535,close_distance_trash63.jpg,glass,no,yes,Yes.,0.354,4636.3
1536,close_distance_trash63.jpg,metal scrap,no,no,No.,0.355,4636.6
1537,close_distance_trash65.jpg,trash,yes,yes,Yes.,0.35,4636.6
1538,close_distance_trash65.jpg,plastic bottle,no,no,No.,0.33,4636.8
1539,close_distance_trash65.jpg,plastic wrapper,no,yes,Yes.,0.352,4636.8
1540,close_distance_trash65.jpg,plastic bag,no,yes,Yes.,0.341,4636.8
1541,close_distance_trash65.jpg,can,no,no,No.,0.339,4636.6
1542,close_distance_trash65.jpg,trash pile,no,no,No.,0.34,4636.8
1543,close_distance_trash65.jpg,glass,no,no,No.,0.339,4636.6
1544,close_distance_trash65.jpg,metal scrap,no,no,No.,0.346,4636.8
1545,close_distance_trash655.jpg,can,yes,yes,Yes.,0.445,4740.5
1546,close_distance_trash655.jpg,trash,no,yes,Yes.,0.412,4740.5
1547,close_distance_trash655.jpg,plastic bottle,no,no,No.,0.438,4740.8
1548,close_distance_trash655.jpg,plastic wrapper,no,no,No.,0.435,4740.8
1549,close_distance_trash655.jpg,plastic bag,no,no,No.,0.411,4740.8
1550,close_distance_trash655.jpg,trash pile,no,no,No.,0.41,4740.8
1551,close_distance_trash655.jpg,glass,no,no,No.,0.417,4740.5
1552,close_distance_trash655.jpg,metal scrap,no,yes,Yes.,0.465,4740.8
1553,close_distance_trash66.jpg,trash,yes,no,No.,0.37,4636.6
1554,close_distance_trash66.jpg,plastic bottle,no,no,No.,0.343,4636.8
1555,close_distance_trash66.jpg,plastic wrapper,no,no,No.,0.329,4636.8
1556,close_distance_trash66.jpg,plastic bag,no,no,No.,0.378,4636.8
1557,close_distance_trash66.jpg,can,no,no,No.,0.36,4636.6
1558,close_distance_trash66.jpg,trash pile,no,no,No.,0.354,4636.8
1559,close_distance_trash66.jpg,glass,no,yes,Yes.,0.357,4636.6
1560,close_distance_trash66.jpg,metal scrap,no,no,No.,0.355,4636.8
1561,close_distance_trash661.jpg,trash,yes,no,No.,0.483,4636.3
1562,close_distance_trash661.jpg,plastic bottle,no,no,No.,0.459,4636.6
1563,close_distance_trash661.jpg,plastic wrapper,no,no,No.,0.666,4636.6
1564,close_distance_trash661.jpg,plastic bag,no,no,No.,0.468,4636.6
1565,close_distance_trash661.jpg,can,no,no,No.,0.481,4636.3
1566,close_distance_trash661.jpg,trash pile,no,no,No.,0.465,4636.6
1567,close_distance_trash661.jpg,glass,no,no,No.,0.452,4636.3
1568,close_distance_trash661.jpg,metal scrap,no,no,No.,0.449,4636.6
1569,close_distance_trash668.jpg,trash,yes,yes,Yes.,0.436,4740.5
1570,close_distance_trash668.jpg,plastic bottle,no,no,No.,0.422,4740.8
1571,close_distance_trash668.jpg,plastic wrapper,no,yes,Yes.,0.466,4740.8
1572,close_distance_trash668.jpg,plastic bag,no,no,No.,0.451,4740.8
1573,close_distance_trash668.jpg,can,no,yes,Yes.,0.478,4740.5
1574,close_distance_trash668.jpg,trash pile,no,yes,Yes.,0.42,4740.8
1575,close_distance_trash668.jpg,glass,no,no,No.,0.456,4740.5
1576,close_distance_trash668.jpg,metal scrap,no,no,No.,0.476,4740.8
1577,close_distance_trash67.jpg,plastic bottle,yes,yes,Yes.,0.335,4636.6
1578,close_distance_trash67.jpg,trash,no,no,No.,0.339,4636.3
1579,close_distance_trash67.jpg,plastic wrapper,no,no,No.,0.338,4636.6
1580,close_distance_trash67.jpg,plastic bag,no,no,No.,0.33,4636.6
1581,close_distance_trash67.jpg,can,no,no,No.,0.338,4636.3
1582,close_distance_trash67.jpg,trash pile,no,no,No.,0.345,4636.6
1583,close_distance_trash67.jpg,glass,no,no,No.,0.337,4636.3
1584,close_distance_trash67.jpg,metal scrap,no,yes,Yes.,0.338,4636.6
1585,close_distance_trash68.jpg,trash,yes,yes,Yes.,0.329,4636.3
1586,close_distance_trash68.jpg,plastic bottle,no,no,No.,0.327,4636.6
1587,close_distance_trash68.jpg,plastic wrapper,no,no,No.,0.35,4636.6
1588,close_distance_trash68.jpg,plastic bag,no,no,No.,0.365,4636.6
1589,close_distance_trash68.jpg,can,no,no,No.,0.349,4636.3
1590,close_distance_trash68.jpg,trash pile,no,no,No.,0.341,4636.6
1591,close_distance_trash68.jpg,glass,no,no,No.,0.327,4636.3
1592,close_distance_trash68.jpg,metal scrap,no,no,No.,0.324,4636.6
1593,close_distance_trash685.jpg,plastic bottle,yes,yes,Yes.,0.424,4740.8
1594,close_distance_trash685.jpg,trash pile,yes,yes,Yes.,0.45,4740.8
1595,close_distance_trash685.jpg,trash,yes,yes,Yes.,0.456,4740.5
1596,close_distance_trash685.jpg,plastic wrapper,no,yes,Yes.,0.456,4740.8
1597,close_distance_trash685.jpg,plastic bag,no,yes,Yes.,0.432,4740.8
1598,close_distance_trash685.jpg,can,no,yes,Yes.,0.455,4740.5
1599,close_distance_trash685.jpg,glass,no,no,No.,0.425,4740.5
1600,close_distance_trash685.jpg,metal scrap,no,yes,Yes.,0.449,4740.8
1601,close_distance_trash687.jpg,plastic bag,yes,yes,Yes.,0.424,4740.8
1602,close_distance_trash687.jpg,trash,no,yes,Yes.,0.417,4740.5
1603,close_distance_trash687.jpg,plastic bottle,no,no,No.,0.467,4740.8
1604,close_distance_trash687.jpg,plastic wrapper,no,yes,Yes.,0.426,4740.8
1605,close_distance_trash687.jpg,can,no,no,No.,0.48,4740.5
1606,close_distance_trash687.jpg,trash pile,no,no,No.,0.473,4740.8
1607,close_distance_trash687.jpg,glass,no,no,No.,0.443,4740.5
1608,close_distance_trash687.jpg,metal scrap,no,no,No.,0.45,4740.8
1609,close_distance_trash70.jpg,metal scrap,yes,no,No.,0.346,4636.8
1610,close_distance_trash70.jpg,trash,yes,yes,Yes.,0.358,4636.6
1611,close_distance_trash70.jpg,plastic bottle,no,yes,Yes.,0.35,4636.8
1612,close_distance_trash70.jpg,plastic wrapper,no,yes,Yes.,0.336,4636.8
1613,close_distance_trash70.jpg,plastic bag,no,yes,Yes.,0.33,4636.8
1614,close_distance_trash70.jpg,can,no,yes,Yes.,0.346,4636.6
1615,close_distance_trash70.jpg,trash pile,no,yes,Yes.,0.341,4636.8
1616,close_distance_trash70.jpg,glass,no,no,No.,0.34,4636.6
1617,close_distance_trash701.jpg,plastic bottle,yes,yes,Yes.,0.454,4740.8
1618,close_distance_trash701.jpg,trash,no,yes,Yes.,0.414,4740.5
1619,close_distance_trash701.jpg,plastic wrapper,no,yes,Yes.,0.458,4740.8
1620,close_distance_trash701.jpg,plastic bag,no,yes,Yes.,0.44,4740.8
1621,close_distance_trash701.jpg,can,no,yes,Yes.,0.449,4740.5
1622,close_distance_trash701.jpg,trash pile,no,no,No.,0.456,4740.8
1623,close_distance_trash701.jpg,glass,no,no,No.,0.445,4740.5
1624,close_distance_trash701.jpg,metal scrap,no,no,No.,0.431,4740.8
1625,close_distance_trash708.jpg,plastic bottle,yes,yes,Yes.,0.497,4636.8
1626,close_distance_trash708.jpg,trash,no,yes,Yes.,0.472,4636.6
1627,close_distance_trash708.jpg,plastic wrapper,no,no,No.,0.476,4636.8
1628,close_distance_trash708.jpg,plastic bag,no,no,No.,0.504,4636.8
1629,close_distance_trash708.jpg,can,no,no,No.,0.503,4636.6
1630,close_distance_trash708.jpg,trash pile,no,yes,Yes.,0.459,4636.8
1631,close_distance_trash708.jpg,glass,no,yes,Yes.,0.463,4636.6
1632,close_distance_trash708.jpg,metal scrap,no,yes,Yes.,0.437,4636.8
1633,close_distance_trash724.jpg,plastic bag,yes,yes,Yes.,0.472,4740.8
1634,close_distance_trash724.jpg,trash,no,yes,Yes.,0.455,4740.5
1635,close_distance_trash724.jpg,plastic bottle,no,no,No.,0.466,4740.8
1636,close_distance_trash724.jpg,plastic wrapper,no,yes,Yes.,0.46,4740.8
1637,close_distance_trash724.jpg,can,no,no,No.,0.487,4740.5
1638,close_distance_trash724.jpg,trash pile,no,yes,Yes.,0.472,4740.8
1639,close_distance_trash724.jpg,glass,no,no,No.,0.51,4740.5
1640,close_distance_trash724.jpg,metal scrap,no,no,No.,0.53,4740.8
1641,close_distance_trash73.jpg,trash,yes,no,No.,0.379,4636.6
1642,close_distance_trash73.jpg,plastic bottle,no,no,No.,0.349,4636.8
1643,close_distance_trash73.jpg,plastic wrapper,no,yes,Yes.,0.333,4636.8
1644,close_distance_trash73.jpg,plastic bag,no,yes,Yes.,0.328,4636.8
1645,close_distance_trash73.jpg,can,no,no,No.,0.342,4636.6
