question_id,image,cls,label,pred,response,inference_s,vram_mb
4278,hn_anfi_harbour_view_157.jpg,can,no,no,No.,1.308,8561.6
4279,hn_anfi_harbour_view_157.jpg,trash,no,no,No.,1.342,8561.6
4280,hn_anfi_harbour_view_157.jpg,glass,no,no,No.,1.296,8561.6
4281,hn_anfi_harbour_view_162.jpg,metal scrap,no,no,No.,1.273,8562.4
4282,hn_anfi_harbour_view_162.jpg,plastic bottle,no,no,No.,1.315,8562.4
4283,hn_anfi_harbour_view_162.jpg,can,no,no,No.,1.285,8561.6
4284,hn_anfi_harbour_view_162.jpg,plastic wrapper,no,no,No.,1.375,8562.4
4285,hn_anfi_harbour_view_162.jpg,trash,no,no,No.,1.32,8561.6
4286,hn_anfi_harbour_view_162.jpg,glass,no,no,No.,1.353,8561.6
4287,hn_anfi_harbour_view_162.jpg,plastic bag,no,no,No.,1.382,8562.4
4288,hn_anfi_harbour_view_162.jpg,trash pile,no,no,No.,1.543,8562.4
4289,hn_anfi_harbour_view_163.jpg,plastic bag,no,no,No.,1.303,8562.4
4290,hn_anfi_harbour_view_163.jpg,plastic bottle,no,no,No.,1.305,8562.4
4291,hn_anfi_harbour_view_163.jpg,metal scrap,no,no,No.,1.356,8562.4
4292,hn_anfi_harbour_view_163.jpg,trash pile,no,no,No.,1.316,8562.4
4293,hn_anfi_harbour_view_163.jpg,plastic wrapper,no,no,No.,1.285,8562.4
4294,hn_anfi_harbour_view_163.jpg,glass,no,no,No.,1.328,8561.6
4295,hn_anfi_harbour_view_163.jpg,can,no,no,No.,1.295,8561.6
4296,hn_anfi_harbour_view_163.jpg,trash,no,no,No.,1.313,8561.6
4297,hn_anfi_harbour_view_167.jpg,trash pile,no,no,No.,1.285,8562.4
4298,hn_anfi_harbour_view_167.jpg,can,no,no,No.,1.266,8561.6
4299,hn_anfi_harbour_view_167.jpg,trash,no,no,No.,1.308,8561.6
4300,hn_anfi_harbour_view_167.jpg,metal scrap,no,no,No.,1.305,8562.4
4301,hn_anfi_harbour_view_167.jpg,glass,no,no,No.,1.302,8561.6
4302,hn_anfi_harbour_view_167.jpg,plastic bag,no,no,No.,1.274,8562.4
4303,hn_anfi_harbour_view_167.jpg,plastic bottle,no,no,No.,1.295,8562.4
4304,hn_anfi_harbour_view_167.jpg,plastic wrapper,no,no,No.,1.324,8562.4
4305,hn_anfi_harbour_view_168.jpg,can,no,no,No.,1.297,8561.6
4306,hn_anfi_harbour_view_168.jpg,plastic bottle,no,no,No.,1.338,8562.4
4307,hn_anfi_harbour_view_168.jpg,glass,no,no,No.,1.365,8561.6
4308,hn_anfi_harbour_view_168.jpg,metal scrap,no,no,No.,1.281,8562.4
4309,hn_anfi_harbour_view_168.jpg,trash,no,no,No.,1.308,8561.6
4310,hn_anfi_harbour_view_168.jpg,plastic bag,no,no,No.,1.349,8562.4
4311,hn_anfi_harbour_view_168.jpg,plastic wrapper,no,no,No.,1.308,8562.4
4312,hn_anfi_harbour_view_168.jpg,trash pile,no,no,No.,1.327,8562.4
4313,hn_anfi_harbour_view_169.jpg,plastic bag,no,no,No.,1.319,8562.4
4314,hn_anfi_harbour_view_169.jpg,trash pile,no,no,No.,1.279,8562.4
4315,hn_anfi_harbour_view_169.jpg,plastic wrapper,no,no,No.,1.264,8562.4
4316,hn_anfi_harbour_view_169.jpg,can,no,no,No.,1.276,8561.6
4317,hn_anfi_harbour_view_169.jpg,trash,no,no,No.,1.332,8561.6
4318,hn_anfi_harbour_view_169.jpg,plastic bottle,no,no,No.,1.28,8562.4
4319,hn_anfi_harbour_view_169.jpg,metal scrap,no,no,No.,1.338,8562.4
4320,hn_anfi_harbour_view_169.jpg,glass,no,no,No.,1.328,8561.6
4321,hn_anfi_harbour_view_172.jpg,plastic bottle,no,no,No.,1.319,8562.4
4322,hn_anfi_harbour_view_172.jpg,trash pile,no,no,No.,1.403,8562.4
4323,hn_anfi_harbour_view_172.jpg,plastic wrapper,no,no,No.,1.343,8562.4
4324,hn_anfi_harbour_view_172.jpg,trash,no,no,No.,1.327,8561.6
4325,hn_anfi_harbour_view_172.jpg,glass,no,no,No.,1.337,8561.6
4326,hn_anfi_harbour_view_172.jpg,can,no,no,No.,1.286,8561.6
4327,hn_anfi_harbour_view_172.jpg,metal scrap,no,no,No.,1.303,8562.4
4328,hn_anfi_harbour_view_172.jpg,plastic bag,no,no,No.,1.287,8562.4
4329,hn_anfi_harbour_view_174.jpg,trash,no,no,No.,1.332,8561.6
4330,hn_anfi_harbour_view_174.jpg,plastic wrapper,no,no,No.,1.294,8562.4
4331,hn_anfi_harbour_view_174.jpg,plastic bag,no,no,No.,1.308,8562.4
4332,hn_anfi_harbour_view_174.jpg,trash pile,no,no,No.,1.281,8562.4
4333,hn_anfi_harbour_view_174.jpg,can,no,no,No.,1.299,8561.6
4334,hn_anfi_harbour_view_174.jpg,plastic bottle,no,no,No.,1.326,8562.4
4335,hn_anfi_harbour_view_174.jpg,metal scrap,no,no,No.,1.368,8562.4
4336,hn_anfi_harbour_view_174.jpg,glass,no,no,No.,1.331,8561.6
4337,hn_anfi_harbour_view_19.jpg,plastic wrapper,no,no,No,1.302,8562.4
4338,hn_anfi_harbour_view_19.jpg,trash pile,no,no,No.,1.313,8562.4
4339,hn_anfi_harbour_view_19.jpg,can,no,no,No.,1.331,8561.6
4340,hn_anfi_harbour_view_19.jpg,plastic bottle,no,no,No,1.255,8562.4
4341,hn_anfi_harbour_view_19.jpg,plastic bag,no,no,No.,1.275,8562.4
4342,hn_anfi_harbour_view_19.jpg,glass,no,no,No,1.281,8561.6
4343,hn_anfi_harbour_view_19.jpg,metal scrap,no,no,No,1.247,8562.4
4344,hn_anfi_harbour_view_19.jpg,trash,no,no,No.,1.311,8561.6
4345,hn_anfi_harbour_view_26.jpg,trash,no,no,No.,1.314,8561.6
4346,hn_anfi_harbour_view_26.jpg,plastic wrapper,no,no,No.,1.335,8562.4
4347,hn_anfi_harbour_view_26.jpg,glass,no,no,No.,1.344,8561.6
4348,hn_anfi_harbour_view_26.jpg,can,no,no,No.,1.295,8561.6
4349,hn_anfi_harbour_view_26.jpg,plastic bag,no,no,No.,1.289,8562.4
4350,hn_anfi_harbour_view_26.jpg,plastic bottle,no,no,No.,1.315,8562.4
4351,hn_anfi_harbour_view_26.jpg,trash pile,no,no,No.,1.309,8562.4
4352,hn_anfi_harbour_view_26.jpg,metal scrap,no,no,No.,1.35,8562.4
4353,hn_anfi_harbour_view_32.jpg,plastic wrapper,no,no,No.,1.33,8562.4
4354,hn_anfi_harbour_view_32.jpg,plastic bag,no,no,No.,1.296,8562.4
4355,hn_anfi_harbour_view_32.jpg,can,no,no,No.,1.332,8561.6
4356,hn_anfi_harbour_view_32.jpg,metal scrap,no,no,No.,1.34,8562.4
4357,hn_anfi_harbour_view_32.jpg,glass,no,no,No.,1.293,8561.6
4358,hn_anfi_harbour_view_32.jpg,plastic bottle,no,no,No.,1.303,8562.4
4359,hn_anfi_harbour_view_32.jpg,trash pile,no,no,No.,1.337,8562.4
4360,hn_anfi_harbour_view_32.jpg,trash,no,no,No.,1.33,8561.6
4361,hn_anfi_harbour_view_35.jpg,plastic bag,no,no,No.,1.281,8562.4
4362,hn_anfi_harbour_view_35.jpg,can,no,no,No.,1.348,8561.6
4363,hn_anfi_harbour_view_35.jpg,plastic bottle,no,no,No.,1.326,8562.4
4364,hn_anfi_harbour_view_35.jpg,plastic wrapper,no,no,No.,1.357,8562.4
4365,hn_anfi_harbour_view_35.jpg,trash,no,no,No.,1.307,8561.6
4366,hn_anfi_harbour_view_35.jpg,metal scrap,no,no,No.,1.304,8562.4
4367,hn_anfi_harbour_view_35.jpg,glass,no,no,No,1.255,8561.6
4368,hn_anfi_harbour_view_35.jpg,trash pile,no,no,No.,1.348,8562.4
4369,hn_anfi_harbour_view_36.jpg,plastic bottle,no,no,No.,1.289,8562.4
4370,hn_anfi_harbour_view_36.jpg,trash,no,no,No.,1.336,8561.6
4371,hn_anfi_harbour_view_36.jpg,plastic bag,no,no,No.,1.305,8562.4
4372,hn_anfi_harbour_view_36.jpg,glass,no,no,No.,1.333,8561.6
4373,hn_anfi_harbour_view_36.jpg,trash pile,no,no,No.,1.304,8562.4
4374,hn_anfi_harbour_view_36.jpg,can,no,no,No.,1.288,8561.6
4375,hn_anfi_harbour_view_36.jpg,metal scrap,no,no,No.,1.358,8562.4
4376,hn_anfi_harbour_view_36.jpg,plastic wrapper,no,no,No.,1.319,8562.4
4377,hn_anfi_harbour_view_4.jpg,plastic wrapper,no,no,No.,1.26,8562.4
4378,hn_anfi_harbour_view_4.jpg,glass,no,no,No,1.285,8561.6
4379,hn_anfi_harbour_view_4.jpg,plastic bag,no,no,No.,1.442,8562.4
4380,hn_anfi_harbour_view_4.jpg,plastic bottle,no,no,No.,1.343,8562.4
4381,hn_anfi_harbour_view_4.jpg,trash pile,no,no,No.,1.356,8562.4
4382,hn_anfi_harbour_view_4.jpg,can,no,no,No.,1.311,8561.6
4383,hn_anfi_harbour_view_4.jpg,trash,no,no,No.,1.323,8561.6
4384,hn_anfi_harbour_view_4.jpg,metal scrap,no,no,No.,1.342,8562.4
4385,hn_anfi_harbour_view_46.jpg,plastic bag,no,no,No.,1.301,8562.4
4386,hn_anfi_harbour_view_46.jpg,trash pile,no,no,No.,1.325,8562.4
4387,hn_anfi_harbour_view_46.jpg,trash,no,no,No.,1.381,8561.6
4388,hn_anfi_harbour_view_46.jpg,metal scrap,no,no,No.,1.305,8562.4
4389,hn_anfi_harbour_view_46.jpg,glass,no,no,No.,1.312,8561.6
4390,hn_anfi_harbour_view_46.jpg,plastic wrapper,no,no,No.,1.313,8562.4
4391,hn_anfi_harbour_view_46.jpg,can,no,no,No.,1.296,8561.6
4392,hn_anfi_harbour_view_46.jpg,plastic bottle,no,no,No.,1.292,8562.4
4393,hn_anfi_harbour_view_48.jpg,can,no,no,No.,1.32,8561.6
4394,hn_anfi_harbour_view_48.jpg,trash,no,no,No.,1.315,8561.6
4395,hn_anfi_harbour_view_48.jpg,plastic bottle,no,no,No.,1.358,8562.4
4396,hn_anfi_harbour_view_48.jpg,metal scrap,no,no,No.,1.3,8562.4
4397,hn_anfi_harbour_view_48.jpg,plastic bag,no,no,No.,1.349,8562.4
4398,hn_anfi_harbour_view_48.jpg,glass,no,no,No.,1.325,8561.6
4399,hn_anfi_harbour_view_48.jpg,trash pile,no,no,No.,1.296,8562.4
4400,hn_anfi_harbour_view_48.jpg,plastic wrapper,no,no,No.,1.367,8562.4
4401,hn_anfi_harbour_view_5.jpg,plastic wrapper,no,no,No.,1.342,8562.4
4402,hn_anfi_harbour_view_5.jpg,can,no,no,No.,1.297,8561.6
4403,hn_anfi_harbour_view_5.jpg,glass,no,no,No,1.272,8561.6
4404,hn_anfi_harbour_view_5.jpg,metal scrap,no,no,No.,1.34,8562.4
4405,hn_anfi_harbour_view_5.jpg,plastic bottle,no,no,No.,1.33,8562.4
4406,hn_anfi_harbour_view_5.jpg,trash,no,no,No.,1.356,8561.6
4407,hn_anfi_harbour_view_5.jpg,plastic bag,no,no,No.,1.326,8562.4
4408,hn_anfi_harbour_view_5.jpg,trash pile,no,no,No.,1.309,8562.4
4409,hn_anfi_harbour_view_55.jpg,glass,no,no,No.,1.301,8561.6
4410,hn_anfi_harbour_view_55.jpg,trash,no,no,No.,1.379,8561.6
4411,hn_anfi_harbour_view_55.jpg,metal scrap,no,no,No.,1.273,8562.4
4412,hn_anfi_harbour_view_55.jpg,plastic bottle,no,no,No.,1.338,8562.4
4413,hn_anfi_harbour_view_55.jpg,can,no,no,No.,1.32,8561.6
4414,hn_anfi_harbour_view_55.jpg,trash pile,no,no,No.,1.329,8562.4
4415,hn_anfi_harbour_view_55.jpg,plastic bag,no,no,No.,1.351,8562.4
4416,hn_anfi_harbour_view_55.jpg,plastic wrapper,no,no,No.,1.319,8562.4
4417,hn_anfi_harbour_view_58.jpg,plastic bag,no,no,No.,1.358,8562.4
4418,hn_anfi_harbour_view_58.jpg,glass,no,no,No,1.235,8561.6
4419,hn_anfi_harbour_view_58.jpg,metal scrap,no,no,No.,1.317,8562.4
4420,hn_anfi_harbour_view_58.jpg,plastic bottle,no,no,No.,1.312,8562.4
4421,hn_anfi_harbour_view_58.jpg,can,no,no,No.,1.322,8561.6
4422,hn_anfi_harbour_view_58.jpg,trash pile,no,no,No.,1.32,8562.4
4423,hn_anfi_harbour_view_58.jpg,plastic wrapper,no,no,No.,1.321,8562.4
4424,hn_anfi_harbour_view_58.jpg,trash,no,no,No.,1.321,8561.6
4425,hn_anfi_harbour_view_60.jpg,plastic bottle,no,no,No.,1.335,8562.4
4426,hn_anfi_harbour_view_60.jpg,metal scrap,no,no,No.,1.33,8562.4
4427,hn_anfi_harbour_view_60.jpg,plastic wrapper,no,no,No.,1.392,8562.4
4428,hn_anfi_harbour_view_60.jpg,can,no,no,No.,1.338,8561.6
4429,hn_anfi_harbour_view_60.jpg,trash pile,no,no,No.,1.277,8562.4
4430,hn_anfi_harbour_view_60.jpg,glass,no,no,No.,1.3,8561.6
4431,hn_anfi_harbour_view_60.jpg,trash,no,no,No.,1.341,8561.6
4432,hn_anfi_harbour_view_60.jpg,plastic bag,no,no,No.,1.363,8562.4
4433,hn_anfi_harbour_view_63.jpg,can,no,no,No.,1.292,8561.6
4434,hn_anfi_harbour_view_63.jpg,plastic bottle,no,no,No.,1.338,8562.4
4435,hn_anfi_harbour_view_63.jpg,trash,no,no,No.,1.293,8561.6
4436,hn_anfi_harbour_view_63.jpg,plastic bag,no,no,No.,1.297,8562.4
4437,hn_anfi_harbour_view_63.jpg,glass,no,no,No.,1.297,8561.6
4438,hn_anfi_harbour_view_63.jpg,trash pile,no,no,No.,1.341,8562.4
4439,hn_anfi_harbour_view_63.jpg,metal scrap,no,no,No.,1.353,8562.4
4440,hn_anfi_harbour_view_63.jpg,plastic wrapper,no,no,No.,1.294,8562.4
4441,hn_anfi_harbour_view_65.jpg,glass,no,no,No,1.299,8561.6
4442,hn_anfi_harbour_view_65.jpg,can,no,no,No.,1.275,8561.6
4443,hn_anfi_harbour_view_65.jpg,metal scrap,no,no,No.,1.361,8562.4
4444,hn_anfi_harbour_view_65.jpg,trash pile,no,no,No.,1.28,8562.4
4445,hn_anfi_harbour_view_65.jpg,plastic bag,no,no,No.,1.298,8562.4
4446,hn_anfi_harbour_view_65.jpg,plastic wrapper,no,no,No,1.254,8562.4
4447,hn_anfi_harbour_view_65.jpg,trash,no,no,No.,1.283,8561.6
4448,hn_anfi_harbour_view_65.jpg,plastic bottle,no,no,No.,1.315,8562.4
4449,hn_anfi_harbour_view_66.jpg,metal scrap,no,no,No.,1.285,8562.4
4450,hn_anfi_harbour_view_66.jpg,plastic wrapper,no,no,No.,1.302,8562.4
4451,hn_anfi_harbour_view_66.jpg,can,no,no,No.,1.29,8561.6
4452,hn_anfi_harbour_view_66.jpg,glass,no,no,No,1.269,8561.6
4453,hn_anfi_harbour_view_66.jpg,trash pile,no,no,No.,1.294,8562.4
4454,hn_anfi_harbour_view_66.jpg,plastic bottle,no,no,No.,1.305,8562.4
4455,hn_anfi_harbour_view_66.jpg,plastic bag,no,no,No.,1.333,8562.4
4456,hn_anfi_harbour_view_66.jpg,trash,no,no,No.,1.33,8561.6
4457,hn_anfi_harbour_view_71.jpg,plastic bag,no,no,No.,1.27,8562.4
4458,hn_anfi_harbour_view_71.jpg,trash,no,no,No.,1.348,8561.6
4459,hn_anfi_harbour_view_71.jpg,trash pile,no,no,No.,1.301,8562.4
4460,hn_anfi_harbour_view_71.jpg,plastic wrapper,no,no,No,1.228,8562.4
4461,hn_anfi_harbour_view_71.jpg,plastic bottle,no,no,No,1.296,8562.4
4462,hn_anfi_harbour_view_71.jpg,can,no,no,No.,1.282,8561.6
4463,hn_anfi_harbour_view_71.jpg,glass,no,no,No,1.26,8561.6
4464,hn_anfi_harbour_view_71.jpg,metal scrap,no,no,No.,1.293,8562.4
4465,hn_anfi_harbour_view_72.jpg,plastic bag,no,no,No.,1.305,8562.4
4466,hn_anfi_harbour_view_72.jpg,can,no,no,No.,1.282,8561.6
4467,hn_anfi_harbour_view_72.jpg,metal scrap,no,no,No.,1.297,8562.4
4468,hn_anfi_harbour_view_72.jpg,plastic bottle,no,no,No.,1.333,8562.4
4469,hn_anfi_harbour_view_72.jpg,glass,no,no,No,1.241,8561.6
4470,hn_anfi_harbour_view_72.jpg,trash pile,no,no,No.,1.326,8562.4
4471,hn_anfi_harbour_view_72.jpg,trash,no,no,No.,1.306,8561.6
4472,hn_anfi_harbour_view_72.jpg,plastic wrapper,no,no,No,1.259,8562.4
4473,hn_anfi_harbour_view_73.jpg,glass,no,no,No,1.239,8561.6
4474,hn_anfi_harbour_view_73.jpg,can,no,no,No.,1.351,8561.6
4475,hn_anfi_harbour_view_73.jpg,trash pile,no,no,No.,1.322,8562.4
4476,hn_anfi_harbour_view_73.jpg,metal scrap,no,no,No.,1.268,8562.4
4477,hn_anfi_harbour_view_73.jpg,plastic bottle,no,no,No.,1.29,8562.4
4478,hn_anfi_harbour_view_73.jpg,plastic wrapper,no,no,No,1.22,8562.4
4479,hn_anfi_harbour_view_73.jpg,trash,no,no,No.,1.354,8561.6
4480,hn_anfi_harbour_view_73.jpg,plastic bag,no,no,No.,1.31,8562.4
4481,hn_anfi_harbour_view_74.jpg,trash pile,no,no,No.,1.338,8562.4
4482,hn_anfi_harbour_view_74.jpg,plastic bag,no,no,No,1.302,8562.4
4483,hn_anfi_harbour_view_74.jpg,can,no,no,No.,1.295,8561.6
4484,hn_anfi_harbour_view_74.jpg,plastic wrapper,no,no,No,1.29,8562.4
4485,hn_anfi_harbour_view_74.jpg,metal scrap,no,no,No.,1.344,8562.4
4486,hn_anfi_harbour_view_74.jpg,glass,no,no,No,1.241,8561.6
4487,hn_anfi_harbour_view_74.jpg,plastic bottle,no,no,No.,1.329,8562.4
4488,hn_anfi_harbour_view_74.jpg,trash,no,no,No.,1.368,8561.6
4489,hn_anfi_harbour_view_78.jpg,metal scrap,no,no,No.,1.384,8562.4
4490,hn_anfi_harbour_view_78.jpg,plastic bag,no,no,No.,1.387,8562.4
4491,hn_anfi_harbour_view_78.jpg,glass,no,no,No.,1.297,8561.6
4492,hn_anfi_harbour_view_78.jpg,trash pile,no,no,No.,1.301,8562.4
4493,hn_anfi_harbour_view_78.jpg,can,no,no,No.,1.334,8561.6
4494,hn_anfi_harbour_view_78.jpg,plastic wrapper,no,no,No.,1.336,8562.4
4495,hn_anfi_harbour_view_78.jpg,trash,no,no,No.,1.293,8561.6
4496,hn_anfi_harbour_view_78.jpg,plastic bottle,no,no,No.,1.299,8562.4
4497,hn_anfi_harbour_view_79.jpg,plastic wrapper,no,no,No.,1.331,8562.4
4498,hn_anfi_harbour_view_79.jpg,metal scrap,no,no,No.,1.292,8562.4
4499,hn_anfi_harbour_view_79.jpg,can,no,no,No.,1.314,8561.6
4500,hn_anfi_harbour_view_79.jpg,trash pile,no,no,No.,1.324,8562.4
4501,hn_anfi_harbour_view_79.jpg,plastic bag,no,no,No.,1.366,8562.4
4502,hn_anfi_harbour_view_79.jpg,glass,no,no,No,1.305,8561.6
4503,hn_anfi_harbour_view_79.jpg,plastic bottle,no,no,No.,1.303,8562.4
4504,hn_anfi_harbour_view_79.jpg,trash,no,no,No.,1.361,8561.6
4505,hn_anfi_harbour_view_87.jpg,metal scrap,no,no,No.,1.302,8562.4
4506,hn_anfi_harbour_view_87.jpg,plastic bottle,no,no,No.,1.314,8562.4
4507,hn_anfi_harbour_view_87.jpg,plastic bag,no,no,No.,1.294,8562.4
4508,hn_anfi_harbour_view_87.jpg,trash,no,no,No.,1.273,8561.6
4509,hn_anfi_harbour_view_87.jpg,plastic wrapper,no,no,No.,1.301,8562.4
4510,hn_anfi_harbour_view_87.jpg,trash pile,no,no,No.,1.323,8562.4
4511,hn_anfi_harbour_view_87.jpg,can,no,no,No.,1.266,8561.6
4512,hn_anfi_harbour_view_87.jpg,glass,no,no,No,1.297,8561.6
4513,hn_anfi_harbour_view_90.jpg,glass,no,no,No.,1.322,8561.6
4514,hn_anfi_harbour_view_90.jpg,plastic bag,no,no,No.,1.321,8562.4
4515,hn_anfi_harbour_view_90.jpg,trash,no,no,No.,1.359,8561.6
4516,hn_anfi_harbour_view_90.jpg,trash pile,no,no,No.,1.361,8562.4
4517,hn_anfi_harbour_view_90.jpg,plastic wrapper,no,no,No.,1.257,8562.4
4518,hn_anfi_harbour_view_90.jpg,metal scrap,no,no,No.,1.33,8562.4
4519,hn_anfi_harbour_view_90.jpg,plastic bottle,no,no,No.,1.27,8562.4
4520,hn_anfi_harbour_view_90.jpg,can,no,no,No.,1.317,8561.6
4521,hn_anfi_harbour_view_91.jpg,plastic bottle,no,no,No.,1.33,8562.4
4522,hn_anfi_harbour_view_91.jpg,trash pile,no,no,No.,1.325,8562.4
4523,hn_anfi_harbour_view_91.jpg,plastic bag,no,no,No.,1.335,8562.4
4524,hn_anfi_harbour_view_91.jpg,metal scrap,no,no,No.,1.341,8562.4
4525,hn_anfi_harbour_view_91.jpg,glass,no,no,No.,1.319,8561.6
4526,hn_anfi_harbour_view_91.jpg,plastic wrapper,no,no,No.,1.311,8562.4
4527,hn_anfi_harbour_view_91.jpg,can,no,no,No.,1.317,8561.6
4528,hn_anfi_harbour_view_91.jpg,trash,no,no,No.,1.304,8561.6
4529,hn_anfi_harbour_view_95.jpg,trash,no,no,No.,1.293,8561.6
4530,hn_anfi_harbour_view_95.jpg,metal scrap,no,no,No.,1.32,8562.4
4531,hn_anfi_harbour_view_95.jpg,can,no,no,No.,1.256,8561.6
4532,hn_anfi_harbour_view_95.jpg,plastic wrapper,no,no,No.,1.328,8562.4
4533,hn_anfi_harbour_view_95.jpg,glass,no,no,No.,1.356,8561.6
4534,hn_anfi_harbour_view_95.jpg,trash pile,no,no,No.,1.314,8562.4
4535,hn_anfi_harbour_view_95.jpg,plastic bottle,no,no,No.,1.357,8562.4
4536,hn_anfi_harbour_view_95.jpg,plastic bag,no,no,No.,1.329,8562.4
4537,hn_anfi_isla_corazon_view_1.jpg,trash,no,no,No.,1.287,8561.6
4538,hn_anfi_isla_corazon_view_1.jpg,plastic bottle,no,no,No.,1.311,8562.4
4539,hn_anfi_isla_corazon_view_1.jpg,trash pile,no,no,No.,1.29,8562.4
4540,hn_anfi_isla_corazon_view_1.jpg,metal scrap,no,no,No.,1.322,8562.4
4541,hn_anfi_isla_corazon_view_1.jpg,glass,no,no,No.,1.279,8561.6
4542,hn_anfi_isla_corazon_view_1.jpg,can,no,no,No.,1.295,8561.6
4543,hn_anfi_isla_corazon_view_1.jpg,plastic bag,no,no,No.,1.274,8562.4
4544,hn_anfi_isla_corazon_view_1.jpg,plastic wrapper,no,no,No.,1.28,8562.4
4545,hn_anfi_isla_corazon_view_100.jpg,glass,no,no,No.,1.274,8561.6
4546,hn_anfi_isla_corazon_view_100.jpg,plastic bottle,no,no,No.,1.312,8562.4
4547,hn_anfi_isla_corazon_view_100.jpg,trash,no,no,No.,1.281,8561.6
4548,hn_anfi_isla_corazon_view_100.jpg,can,no,no,No.,1.273,8561.6
4549,hn_anfi_isla_corazon_view_100.jpg,plastic wrapper,no,no,No.,1.279,8562.4
4550,hn_anfi_isla_corazon_view_100.jpg,trash pile,no,no,No.,1.329,8562.4
4551,hn_anfi_isla_corazon_view_100.jpg,metal scrap,no,no,No.,1.3,8562.4
4552,hn_anfi_isla_corazon_view_100.jpg,plastic bag,no,no,No.,1.264,8562.4
4553,hn_anfi_isla_corazon_view_11.jpg,plastic bottle,no,no,No.,1.297,8562.4
4554,hn_anfi_isla_corazon_view_11.jpg,plastic bag,no,no,No.,1.49,8562.4
4555,hn_anfi_isla_corazon_view_11.jpg,can,no,no,No.,1.325,8561.6
4556,hn_anfi_isla_corazon_view_11.jpg,trash pile,no,no,No.,1.26,8562.4
4557,hn_anfi_isla_corazon_view_11.jpg,plastic wrapper,no,no,No.,1.315,8562.4
4558,hn_anfi_isla_corazon_view_11.jpg,trash,no,no,No.,1.309,8561.6
4559,hn_anfi_isla_corazon_view_11.jpg,glass,no,no,No.,1.375,8561.6
4560,hn_anfi_isla_corazon_view_11.jpg,metal scrap,no,no,No.,1.298,8562.4
4561,hn_anfi_isla_corazon_view_13.jpg,can,no,no,No.,1.307,8561.6
4562,hn_anfi_isla_corazon_view_13.jpg,trash pile,no,no,No.,1.343,8562.4
4563,hn_anfi_isla_corazon_view_13.jpg,trash,no,no,No.,1.31,8561.6
4564,hn_anfi_isla_corazon_view_13.jpg,plastic bag,no,no,No.,1.291,8562.4
4565,hn_anfi_isla_corazon_view_13.jpg,glass,no,no,No.,1.29,8561.6
4566,hn_anfi_isla_corazon_view_13.jpg,plastic bottle,no,no,No.,1.348,8562.4
4567,hn_anfi_isla_corazon_view_13.jpg,plastic wrapper,no,no,No.,1.36,8562.4
4568,hn_anfi_isla_corazon_view_13.jpg,metal scrap,no,no,No.,1.379,8562.4
4569,hn_anfi_isla_corazon_view_15.jpg,glass,no,no,No.,1.306,8561.6
4570,hn_anfi_isla_corazon_view_15.jpg,trash pile,no,no,No.,1.352,8562.4
4571,hn_anfi_isla_corazon_view_15.jpg,can,no,no,No.,1.298,8561.6
4572,hn_anfi_isla_corazon_view_15.jpg,plastic bottle,no,no,No.,1.31,8562.4
4573,hn_anfi_isla_corazon_view_15.jpg,metal scrap,no,no,No.,1.279,8562.4
4574,hn_anfi_isla_corazon_view_15.jpg,plastic wrapper,no,no,No.,1.325,8562.4
4575,hn_anfi_isla_corazon_view_15.jpg,trash,no,no,No.,1.332,8561.6
4576,hn_anfi_isla_corazon_view_15.jpg,plastic bag,no,no,No.,1.33,8562.4
4577,hn_anfi_isla_corazon_view_2.jpg,trash pile,no,no,No.,1.329,8562.4
4578,hn_anfi_isla_corazon_view_2.jpg,plastic bottle,no,no,No.,1.276,8562.4
4579,hn_anfi_isla_corazon_view_2.jpg,trash,no,no,No.,1.338,8561.6
4580,hn_anfi_isla_corazon_view_2.jpg,metal scrap,no,no,No.,1.311,8562.4
4581,hn_anfi_isla_corazon_view_2.jpg,plastic bag,no,no,No.,1.362,8562.4
4582,hn_anfi_isla_corazon_view_2.jpg,glass,no,no,No.,1.355,8561.6
4583,hn_anfi_isla_corazon_view_2.jpg,can,no,no,No.,1.311,8561.6
4584,hn_anfi_isla_corazon_view_2.jpg,plastic wrapper,no,no,No.,1.352,8562.4
4585,hn_anfi_isla_corazon_view_22.jpg,can,no,no,No.,1.307,8561.6
4586,hn_anfi_isla_corazon_view_22.jpg,glass,no,no,No.,1.297,8561.6
4587,hn_anfi_isla_corazon_view_22.jpg,plastic bag,no,no,No.,1.278,8562.4
4588,hn_anfi_isla_corazon_view_22.jpg,metal scrap,no,no,No.,1.333,8562.4
4589,hn_anfi_isla_corazon_view_22.jpg,plastic wrapper,no,no,No.,1.355,8562.4
4590,hn_anfi_isla_corazon_view_22.jpg,plastic bottle,no,no,No.,1.308,8562.4
4591,hn_anfi_isla_corazon_view_22.jpg,trash pile,no,no,No.,1.332,8562.4
4592,hn_anfi_isla_corazon_view_22.jpg,trash,no,no,No.,1.308,8561.6
4593,hn_anfi_isla_corazon_view_25.jpg,plastic wrapper,no,no,No.,1.295,8562.4
4594,hn_anfi_isla_corazon_view_25.jpg,glass,no,no,No.,1.307,8561.6
4595,hn_anfi_isla_corazon_view_25.jpg,metal scrap,no,no,No.,1.322,8562.4
4596,hn_anfi_isla_corazon_view_25.jpg,can,no,no,No.,1.313,8561.6
4597,hn_anfi_isla_corazon_view_25.jpg,trash,no,no,No.,1.299,8561.6
4598,hn_anfi_isla_corazon_view_25.jpg,trash pile,no,no,No.,1.283,8562.4
