question_id,image,cls,label,pred,response,inference_s,vram_mb
826,close_distance_trash221.jpg,plastic bottle,no,no,No.,0.288,7614.4
827,close_distance_trash221.jpg,plastic wrapper,no,yes,Yes.,0.275,7614.4
828,close_distance_trash221.jpg,plastic bag,no,yes,Yes.,0.27,7614.4
829,close_distance_trash221.jpg,can,no,no,No.,0.283,7614.4
830,close_distance_trash221.jpg,trash pile,no,no,No.,0.287,7614.4
831,close_distance_trash221.jpg,glass,no,no,No.,0.268,7614.4
832,close_distance_trash221.jpg,metal scrap,no,no,No.,0.266,7614.4
833,close_distance_trash222.jpg,plastic bottle,yes,yes,Yes.,0.27,7614.4
834,close_distance_trash222.jpg,plastic bag,yes,yes,Yes.,0.28,7614.4
835,close_distance_trash222.jpg,trash,no,yes,Yes.,0.288,7614.4
836,close_distance_trash222.jpg,plastic wrapper,no,yes,Yes.,0.274,7614.4
837,close_distance_trash222.jpg,can,no,no,No.,0.28,7614.4
838,close_distance_trash222.jpg,trash pile,no,yes,Yes.,0.279,7614.4
839,close_distance_trash222.jpg,glass,no,no,No,0.229,7614.4
840,close_distance_trash222.jpg,metal scrap,no,no,No.,0.271,7614.4
841,close_distance_trash224.jpg,trash,yes,yes,Yes.,0.282,7614.4
842,close_distance_trash224.jpg,plastic bottle,no,yes,Yes.,0.273,7614.4
843,close_distance_trash224.jpg,plastic wrapper,no,yes,Yes.,0.29,7614.4
844,close_distance_trash224.jpg,plastic bag,no,yes,Yes.,0.283,7614.4
845,close_distance_trash224.jpg,can,no,no,No.,0.294,7614.4
846,close_distance_trash224.jpg,trash pile,no,yes,Yes.,0.283,7614.4
847,close_distance_trash224.jpg,glass,no,yes,Yes.,0.267,7614.4
848,close_distance_trash224.jpg,metal scrap,no,no,No.,0.289,7614.4
849,close_distance_trash226.jpg,trash,yes,yes,Yes.,0.275,7614.4
850,close_distance_trash226.jpg,plastic bottle,no,yes,Yes.,0.286,7614.4
851,close_distance_trash226.jpg,plastic wrapper,no,yes,Yes.,0.27,7614.4
852,close_distance_trash226.jpg,plastic bag,no,yes,Yes.,0.276,7614.4
853,close_distance_trash226.jpg,can,no,yes,Yes.,0.301,7614.4
854,close_distance_trash226.jpg,trash pile,no,no,No.,0.289,7614.4
855,close_distance_trash226.jpg,glass,no,no,No.,0.273,7614.4
856,close_distance_trash226.jpg,metal scrap,no,no,No.,0.276,7614.4
857,close_distance_trash227.jpg,plastic bag,yes,yes,Yes.,0.266,7614.4
858,close_distance_trash227.jpg,trash,no,yes,Yes.,0.283,7614.4
859,close_distance_trash227.jpg,plastic bottle,no,no,No,0.235,7614.4
860,close_distance_trash227.jpg,plastic wrapper,no,yes,Yes.,0.263,7614.4
861,close_distance_trash227.jpg,can,no,no,No.,0.265,7614.4
862,close_distance_trash227.jpg,trash pile,no,yes,Yes.,0.276,7614.4
863,close_distance_trash227.jpg,glass,no,no,No.,0.273,7614.4
864,close_distance_trash227.jpg,metal scrap,no,no,No.,0.278,7614.4
865,close_distance_trash228.jpg,trash,yes,yes,Yes.,0.289,7614.4
866,close_distance_trash228.jpg,plastic bottle,no,no,No.,0.313,7614.4
867,close_distance_trash228.jpg,plastic wrapper,no,yes,Yes.,0.309,7614.4
868,close_distance_trash228.jpg,plastic bag,no,yes,Yes.,0.314,7614.4
869,close_distance_trash228.jpg,can,no,no,No.,0.317,7614.4
870,close_distance_trash228.jpg,trash pile,no,no,No.,0.334,7614.4
871,close_distance_trash228.jpg,glass,no,no,No.,0.292,7614.4
872,close_distance_trash228.jpg,metal scrap,no,no,No.,0.28,7614.4
873,close_distance_trash23.jpg,plastic bottle,yes,yes,yes,0.23,7614.4
874,close_distance_trash23.jpg,plastic bag,yes,yes,yes,0.243,7614.4
875,close_distance_trash23.jpg,plastic wrapper,yes,yes,yes,0.219,7614.4
876,close_distance_trash23.jpg,trash,yes,yes,Yes.,0.267,7614.4
877,close_distance_trash23.jpg,can,no,no,no,0.238,7614.4
878,close_distance_trash23.jpg,trash pile,no,yes,Yes.,0.262,7614.4
879,close_distance_trash23.jpg,glass,no,no,no,0.23,7614.4
880,close_distance_trash23.jpg,metal scrap,no,no,No,0.221,7614.4
881,close_distance_trash231.jpg,plastic bottle,yes,yes,Yes.,0.286,7614.4
882,close_distance_trash231.jpg,glass,yes,no,No.,0.301,7614.4
883,close_distance_trash231.jpg,plastic wrapper,yes,yes,Yes.,0.28,7614.4
884,close_distance_trash231.jpg,trash,yes,yes,Yes.,0.272,7614.4
885,close_distance_trash231.jpg,plastic bag,no,yes,Yes.,0.259,7614.4
886,close_distance_trash231.jpg,can,no,yes,Yes.,0.272,7614.4
887,close_distance_trash231.jpg,trash pile,no,yes,Yes.,0.281,7614.4
888,close_distance_trash231.jpg,metal scrap,no,yes,Yes.,0.281,7614.4
889,close_distance_trash235.jpg,plastic bottle,yes,yes,Yes.,0.279,7614.4
890,close_distance_trash235.jpg,trash,yes,yes,Yes.,0.276,7614.4
891,close_distance_trash235.jpg,plastic wrapper,no,yes,yes,0.224,7614.4
892,close_distance_trash235.jpg,plastic bag,no,yes,Yes.,0.265,7614.4
893,close_distance_trash235.jpg,can,no,no,no,0.235,7614.4
894,close_distance_trash235.jpg,trash pile,no,yes,Yes.,0.261,7614.4
895,close_distance_trash235.jpg,glass,no,no,no,0.23,7614.4
896,close_distance_trash235.jpg,metal scrap,no,no,no,0.226,7614.4
897,close_distance_trash238.jpg,plastic bottle,yes,yes,Yes.,0.263,7614.4
898,close_distance_trash238.jpg,trash,yes,yes,Yes.,0.295,7614.4
899,close_distance_trash238.jpg,plastic wrapper,no,yes,Yes.,0.29,7614.4
900,close_distance_trash238.jpg,plastic bag,no,yes,Yes.,0.304,7614.4
901,close_distance_trash238.jpg,can,no,no,No.,0.291,7614.4
902,close_distance_trash238.jpg,trash pile,no,yes,Yes.,0.293,7614.4
903,close_distance_trash238.jpg,glass,no,no,No,0.247,7614.4
904,close_distance_trash238.jpg,metal scrap,no,yes,Yes.,0.274,7614.4
905,close_distance_trash24.jpg,can,yes,yes,Yes.,0.272,7614.4
906,close_distance_trash24.jpg,metal scrap,yes,yes,Yes.,0.282,7614.4
907,close_distance_trash24.jpg,trash,yes,no,No,0.237,7614.4
908,close_distance_trash24.jpg,plastic bottle,no,no,no,0.226,7614.4
909,close_distance_trash24.jpg,plastic wrapper,no,yes,Yes.,0.278,7614.4
910,close_distance_trash24.jpg,plastic bag,no,no,No,0.245,7614.4
911,close_distance_trash24.jpg,trash pile,no,no,No.,0.27,7614.4
912,close_distance_trash24.jpg,glass,no,no,no,0.23,7614.4
913,close_distance_trash241.jpg,plastic bottle,yes,yes,Yes.,0.268,7614.4
914,close_distance_trash241.jpg,trash pile,yes,yes,Yes.,0.277,7614.4
915,close_distance_trash241.jpg,trash,yes,yes,Yes.,0.263,7614.4
916,close_distance_trash241.jpg,plastic wrapper,no,yes,Yes.,0.278,7614.4
917,close_distance_trash241.jpg,plastic bag,no,yes,Yes.,0.287,7614.4
918,close_distance_trash241.jpg,can,no,yes,Yes.,0.286,7614.4
919,close_distance_trash241.jpg,glass,no,yes,Yes.,0.286,7614.4
920,close_distance_trash241.jpg,metal scrap,no,no,No.,0.292,7614.4
921,close_distance_trash242.jpg,plastic bottle,yes,no,No.,0.277,7614.4
922,close_distance_trash242.jpg,trash,no,yes,Yes.,0.283,7614.4
923,close_distance_trash242.jpg,plastic wrapper,no,no,No.,0.275,7614.4
924,close_distance_trash242.jpg,plastic bag,no,no,No.,0.286,7614.4
925,close_distance_trash242.jpg,can,no,no,No.,0.277,7614.4
926,close_distance_trash242.jpg,trash pile,no,no,No.,0.292,7614.4
927,close_distance_trash242.jpg,glass,no,no,No.,0.288,7614.4
928,close_distance_trash242.jpg,metal scrap,no,no,No.,0.281,7614.4
929,close_distance_trash243.jpg,plastic bottle,yes,yes,Yes.,0.275,7614.4
930,close_distance_trash243.jpg,trash,no,yes,Yes.,0.279,7614.4
931,close_distance_trash243.jpg,plastic wrapper,no,yes,Yes.,0.287,7614.4
932,close_distance_trash243.jpg,plastic bag,no,yes,Yes.,0.283,7614.4
933,close_distance_trash243.jpg,can,no,no,No.,0.275,7614.4
934,close_distance_trash243.jpg,trash pile,no,no,No.,0.305,7614.4
935,close_distance_trash243.jpg,glass,no,no,No.,0.285,7614.4
936,close_distance_trash243.jpg,metal scrap,no,yes,Yes.,0.283,7614.4
937,close_distance_trash244.jpg,trash,yes,yes,Yes.,0.297,7614.4
938,close_distance_trash244.jpg,plastic bottle,no,yes,Yes.,0.288,7614.4
939,close_distance_trash244.jpg,plastic wrapper,no,yes,Yes.,0.276,7614.4
940,close_distance_trash244.jpg,plastic bag,no,yes,Yes.,0.272,7614.4
941,close_distance_trash244.jpg,can,no,yes,Yes.,0.278,7614.4
942,close_distance_trash244.jpg,trash pile,no,no,No.,0.265,7614.4
943,close_distance_trash244.jpg,glass,no,yes,Yes.,0.277,7614.4
944,close_distance_trash244.jpg,metal scrap,no,yes,Yes.,0.272,7614.4
945,close_distance_trash247.jpg,plastic bottle,yes,yes,yes,0.238,7614.4
946,close_distance_trash247.jpg,trash,no,yes,yes,0.222,7614.4
947,close_distance_trash247.jpg,plastic wrapper,no,yes,yes,0.224,7614.4
948,close_distance_trash247.jpg,plastic bag,no,no,no,0.231,7614.4
949,close_distance_trash247.jpg,can,no,no,no,0.23,7614.4
950,close_distance_trash247.jpg,trash pile,no,yes,Yes.,0.297,7614.4
951,close_distance_trash247.jpg,glass,no,no,no,0.234,7614.4
952,close_distance_trash247.jpg,metal scrap,no,no,no,0.228,7614.4
953,close_distance_trash248.jpg,plastic bottle,yes,yes,Yes.,0.285,7614.4
954,close_distance_trash248.jpg,trash,yes,yes,Yes.,0.292,7614.4
955,close_distance_trash248.jpg,plastic wrapper,no,yes,Yes.,0.267,7614.4
956,close_distance_trash248.jpg,plastic bag,no,yes,Yes.,0.284,7614.4
957,close_distance_trash248.jpg,can,no,yes,Yes.,0.281,7614.4
958,close_distance_trash248.jpg,trash pile,no,yes,Yes.,0.281,7614.4
959,close_distance_trash248.jpg,glass,no,no,No.,0.28,7614.4
960,close_distance_trash248.jpg,metal scrap,no,yes,Yes.,0.289,7614.4
961,close_distance_trash249.jpg,plastic wrapper,yes,yes,Yes.,0.289,7614.4
962,close_distance_trash249.jpg,trash,yes,yes,Yes.,0.279,7614.4
963,close_distance_trash249.jpg,plastic bottle,no,yes,Yes.,0.282,7614.4
964,close_distance_trash249.jpg,plastic bag,no,yes,Yes.,0.278,7614.4
965,close_distance_trash249.jpg,can,no,no,No.,0.285,7614.4
966,close_distance_trash249.jpg,trash pile,no,no,No.,0.286,7614.4
967,close_distance_trash249.jpg,glass,no,yes,Yes.,0.281,7614.4
968,close_distance_trash249.jpg,metal scrap,no,no,No.,0.287,7614.4
969,close_distance_trash25.jpg,plastic wrapper,yes,yes,Yes.,0.277,7614.4
970,close_distance_trash25.jpg,trash,no,no,No.,0.265,7614.4
971,close_distance_trash25.jpg,plastic bottle,no,no,No.,0.27,7614.4
972,close_distance_trash25.jpg,plastic bag,no,yes,Yes.,0.288,7614.4
973,close_distance_trash25.jpg,can,no,no,No.,0.288,7614.4
974,close_distance_trash25.jpg,trash pile,no,no,No.,0.275,7614.4
975,close_distance_trash25.jpg,glass,no,no,No.,0.265,7614.4
976,close_distance_trash25.jpg,metal scrap,no,no,No.,0.281,7614.4
977,close_distance_trash250.jpg,trash,yes,yes,Yes.,0.28,7614.4
978,close_distance_trash250.jpg,plastic bottle,no,yes,Yes.,0.297,7614.4
979,close_distance_trash250.jpg,plastic wrapper,no,yes,Yes.,0.281,7614.4
980,close_distance_trash250.jpg,plastic bag,no,yes,Yes.,0.284,7614.4
981,close_distance_trash250.jpg,can,no,yes,Yes.,0.277,7614.4
982,close_distance_trash250.jpg,trash pile,no,no,No.,0.288,7614.4
983,close_distance_trash250.jpg,glass,no,no,No.,0.303,7614.4
984,close_distance_trash250.jpg,metal scrap,no,no,No.,0.303,7614.4
985,close_distance_trash251.jpg,plastic bottle,yes,yes,Yes.,0.271,7614.4
986,close_distance_trash251.jpg,trash pile,yes,yes,Yes.,0.307,7614.4
987,close_distance_trash251.jpg,trash,yes,yes,Yes.,0.282,7614.4
988,close_distance_trash251.jpg,plastic wrapper,no,yes,Yes.,0.282,7614.4
989,close_distance_trash251.jpg,plastic bag,no,yes,Yes.,0.293,7614.4
990,close_distance_trash251.jpg,can,no,no,No.,0.276,7614.4
991,close_distance_trash251.jpg,glass,no,no,No.,0.27,7614.4
992,close_distance_trash251.jpg,metal scrap,no,no,No.,0.275,7614.4
993,close_distance_trash261.jpg,plastic bag,yes,yes,Yes.,0.284,7603.9
994,close_distance_trash261.jpg,trash pile,yes,yes,Yes.,0.27,7603.9
995,close_distance_trash261.jpg,trash,no,yes,Yes.,0.262,7603.9
996,close_distance_trash261.jpg,plastic bottle,no,yes,Yes.,0.255,7603.9
997,close_distance_trash261.jpg,plastic wrapper,no,yes,Yes.,0.262,7603.9
998,close_distance_trash261.jpg,can,no,no,No,0.219,7603.9
999,close_distance_trash261.jpg,glass,no,no,No.,0.28,7603.9
1000,close_distance_trash261.jpg,metal scrap,no,no,No,0.24,7603.9
1001,close_distance_trash263.jpg,plastic bag,yes,timeout,TIMEOUT,20.007,0
1002,close_distance_trash263.jpg,plastic wrapper,yes,timeout,TIMEOUT,20.007,0
1003,close_distance_trash263.jpg,trash pile,yes,timeout,TIMEOUT,20.015,0
1004,close_distance_trash263.jpg,trash,yes,timeout,TIMEOUT,20.003,0
1005,close_distance_trash263.jpg,plastic bottle,no,timeout,TIMEOUT,20.006,0
1006,close_distance_trash263.jpg,can,no,timeout,TIMEOUT,20.006,0
1007,close_distance_trash263.jpg,glass,no,timeout,TIMEOUT,20.009,0
1008,close_distance_trash263.jpg,metal scrap,no,timeout,TIMEOUT,20.015,0
1009,close_distance_trash264.jpg,plastic bag,yes,yes,Yes.,16.857,16510.2
1010,close_distance_trash264.jpg,plastic wrapper,yes,timeout,TIMEOUT,20.012,0
1011,close_distance_trash264.jpg,trash pile,yes,yes,Yes.,3.162,8187.4
1012,close_distance_trash264.jpg,trash,no,yes,Yes.,0.27,7609.5
1013,close_distance_trash264.jpg,plastic bottle,no,yes,Yes.,0.26,7609.5
1014,close_distance_trash264.jpg,can,no,no,No.,0.267,7609.5
1015,close_distance_trash264.jpg,glass,no,no,No.,0.282,7609.5
1016,close_distance_trash264.jpg,metal scrap,no,no,No.,0.279,7609.5
1017,close_distance_trash265.jpg,metal scrap,yes,timeout,TIMEOUT,20.014,0
1018,close_distance_trash265.jpg,trash pile,yes,timeout,TIMEOUT,20.014,0
1019,close_distance_trash265.jpg,trash,no,timeout,TIMEOUT,20.015,0
1020,close_distance_trash265.jpg,plastic bottle,no,timeout,TIMEOUT,20.013,0
1021,close_distance_trash265.jpg,plastic wrapper,no,timeout,TIMEOUT,20.014,0
1022,close_distance_trash265.jpg,plastic bag,no,timeout,TIMEOUT,20.011,0
1023,close_distance_trash265.jpg,can,no,timeout,TIMEOUT,20.005,0
1024,close_distance_trash265.jpg,glass,no,timeout,TIMEOUT,20.015,0
1025,close_distance_trash266.jpg,plastic bag,yes,timeout,TIMEOUT,20.012,0
1026,close_distance_trash266.jpg,trash pile,yes,timeout,TIMEOUT,20.015,0
1027,close_distance_trash266.jpg,trash,no,timeout,TIMEOUT,20.004,0
1028,close_distance_trash266.jpg,plastic bottle,no,timeout,TIMEOUT,20.008,0
1029,close_distance_trash266.jpg,plastic wrapper,no,timeout,TIMEOUT,20.007,0
1030,close_distance_trash266.jpg,can,no,timeout,TIMEOUT,20.015,0
1031,close_distance_trash266.jpg,glass,no,timeout,TIMEOUT,20.002,0
1032,close_distance_trash266.jpg,metal scrap,no,timeout,TIMEOUT,20.008,0
1033,close_distance_trash27.jpg,plastic bottle,yes,timeout,TIMEOUT,20.016,0
1034,close_distance_trash27.jpg,trash,no,timeout,TIMEOUT,20.009,0
1035,close_distance_trash27.jpg,plastic wrapper,no,timeout,TIMEOUT,20.005,0
1036,close_distance_trash27.jpg,plastic bag,no,timeout,TIMEOUT,20.004,0
1037,close_distance_trash27.jpg,can,no,timeout,TIMEOUT,20.014,0
1038,close_distance_trash27.jpg,trash pile,no,timeout,TIMEOUT,20.01,0
1039,close_distance_trash27.jpg,glass,no,timeout,TIMEOUT,20.002,0
1040,close_distance_trash27.jpg,metal scrap,no,timeout,TIMEOUT,20.015,0
1041,close_distance_trash275.jpg,can,yes,timeout,TIMEOUT,20.013,0
1042,close_distance_trash275.jpg,trash,no,timeout,TIMEOUT,20.007,0
1043,close_distance_trash275.jpg,plastic bottle,no,timeout,TIMEOUT,20.004,0
1044,close_distance_trash275.jpg,plastic wrapper,no,timeout,TIMEOUT,20.004,0
1045,close_distance_trash275.jpg,plastic bag,no,timeout,TIMEOUT,20.008,0
1046,close_distance_trash275.jpg,trash pile,no,timeout,TIMEOUT,20.013,0
1047,close_distance_trash275.jpg,glass,no,timeout,TIMEOUT,20.011,0
1048,close_distance_trash275.jpg,metal scrap,no,timeout,TIMEOUT,20.012,0
1049,close_distance_trash28.jpg,plastic wrapper,yes,timeout,TIMEOUT,20.012,0
1050,close_distance_trash28.jpg,trash,yes,timeout,TIMEOUT,20.014,0
1051,close_distance_trash28.jpg,plastic bottle,no,timeout,TIMEOUT,20.005,0
1052,close_distance_trash28.jpg,plastic bag,no,timeout,TIMEOUT,20.012,0
1053,close_distance_trash28.jpg,can,no,timeout,TIMEOUT,20.01,0
1054,close_distance_trash28.jpg,trash pile,no,timeout,TIMEOUT,20.006,0
1055,close_distance_trash28.jpg,glass,no,timeout,TIMEOUT,20.016,0
1056,close_distance_trash28.jpg,metal scrap,no,timeout,TIMEOUT,20.016,0
1057,close_distance_trash281.jpg,trash,yes,timeout,TIMEOUT,20.006,0
1058,close_distance_trash281.jpg,plastic bottle,no,timeout,TIMEOUT,20.28,0
1059,close_distance_trash281.jpg,plastic wrapper,no,timeout,TIMEOUT,20.005,0
1060,close_distance_trash281.jpg,plastic bag,no,timeout,TIMEOUT,20.006,0
1061,close_distance_trash281.jpg,can,no,timeout,TIMEOUT,20.17,0
1062,close_distance_trash281.jpg,trash pile,no,timeout,TIMEOUT,20.008,0
1063,close_distance_trash281.jpg,glass,no,timeout,TIMEOUT,20.009,0
1064,close_distance_trash281.jpg,metal scrap,no,timeout,TIMEOUT,20.007,0
1065,close_distance_trash286.jpg,metal scrap,yes,timeout,TIMEOUT,20.014,0
1066,close_distance_trash286.jpg,trash,no,timeout,TIMEOUT,20.002,0
1067,close_distance_trash286.jpg,plastic bottle,no,timeout,TIMEOUT,20.002,0
1068,close_distance_trash286.jpg,plastic wrapper,no,timeout,TIMEOUT,20.009,0
1069,close_distance_trash286.jpg,plastic bag,no,timeout,TIMEOUT,20.127,0
1070,close_distance_trash286.jpg,can,no,timeout,TIMEOUT,20.006,0
1071,close_distance_trash286.jpg,trash pile,no,timeout,TIMEOUT,20.013,0
1072,close_distance_trash286.jpg,glass,no,timeout,TIMEOUT,20.016,0
1073,close_distance_trash299.jpg,trash,yes,timeout,TIMEOUT,20.012,0
1074,close_distance_trash299.jpg,plastic bottle,no,timeout,TIMEOUT,20.009,0
1075,close_distance_trash299.jpg,plastic wrapper,no,timeout,TIMEOUT,20.015,0
1076,close_distance_trash299.jpg,plastic bag,no,timeout,TIMEOUT,20.011,0
1077,close_distance_trash299.jpg,can,no,timeout,TIMEOUT,20.003,0
1078,close_distance_trash299.jpg,trash pile,no,timeout,TIMEOUT,20.003,0
1079,close_distance_trash299.jpg,glass,no,timeout,TIMEOUT,20.015,0
1080,close_distance_trash299.jpg,metal scrap,no,timeout,TIMEOUT,20.007,0
1081,close_distance_trash3.jpg,plastic bag,yes,timeout,TIMEOUT,20.011,0
1082,close_distance_trash3.jpg,plastic wrapper,yes,timeout,TIMEOUT,20.016,0
1083,close_distance_trash3.jpg,trash pile,yes,timeout,TIMEOUT,20.017,0
1084,close_distance_trash3.jpg,trash,yes,timeout,TIMEOUT,20.018,0
1085,close_distance_trash3.jpg,plastic bottle,no,timeout,TIMEOUT,20.016,0
1086,close_distance_trash3.jpg,can,no,timeout,TIMEOUT,20.013,0
1087,close_distance_trash3.jpg,glass,no,timeout,TIMEOUT,20.006,0
1088,close_distance_trash3.jpg,metal scrap,no,timeout,TIMEOUT,20.007,0
1089,close_distance_trash30.jpg,trash,yes,timeout,TIMEOUT,20.008,0
1090,close_distance_trash30.jpg,plastic bottle,no,timeout,TIMEOUT,20.003,0
1091,close_distance_trash30.jpg,plastic wrapper,no,timeout,TIMEOUT,20.016,0
1092,close_distance_trash30.jpg,plastic bag,no,timeout,TIMEOUT,20.004,0
1093,close_distance_trash30.jpg,can,no,timeout,TIMEOUT,20.015,0
1094,close_distance_trash30.jpg,trash pile,no,timeout,TIMEOUT,20.005,0
1095,close_distance_trash30.jpg,glass,no,timeout,TIMEOUT,22.194,0
1096,close_distance_trash30.jpg,metal scrap,no,timeout,TIMEOUT,20.003,0
1097,close_distance_trash300.jpg,plastic bag,yes,timeout,TIMEOUT,20.018,0
1098,close_distance_trash300.jpg,trash pile,yes,timeout,TIMEOUT,29.217,0
1099,close_distance_trash300.jpg,trash,yes,timeout,TIMEOUT,24.562,0
1100,close_distance_trash300.jpg,plastic bottle,no,timeout,TIMEOUT,20.019,0
1101,close_distance_trash300.jpg,plastic wrapper,no,timeout,TIMEOUT,20.005,0
1102,close_distance_trash300.jpg,can,no,timeout,TIMEOUT,20.002,0
1103,close_distance_trash300.jpg,glass,no,timeout,TIMEOUT,20.014,0
1104,close_distance_trash300.jpg,metal scrap,no,timeout,TIMEOUT,20.003,0
1105,close_distance_trash31.jpg,plastic bottle,yes,timeout,TIMEOUT,20.008,0
1106,close_distance_trash31.jpg,can,yes,timeout,TIMEOUT,20.002,0
1107,close_distance_trash31.jpg,metal scrap,yes,timeout,TIMEOUT,20.007,0
1108,close_distance_trash31.jpg,trash pile,yes,timeout,TIMEOUT,20.003,0
1109,close_distance_trash31.jpg,trash,no,timeout,TIMEOUT,20.014,0
1110,close_distance_trash31.jpg,plastic wrapper,no,timeout,TIMEOUT,20.017,0
1111,close_distance_trash31.jpg,plastic bag,no,timeout,TIMEOUT,20.017,0
1112,close_distance_trash31.jpg,glass,no,timeout,TIMEOUT,20.01,0
1113,close_distance_trash315.jpg,plastic bottle,yes,timeout,TIMEOUT,20.004,0
1114,close_distance_trash315.jpg,trash,no,timeout,TIMEOUT,20.005,0
1115,close_distance_trash315.jpg,plastic wrapper,no,timeout,TIMEOUT,20.004,0
1116,close_distance_trash315.jpg,plastic bag,no,timeout,TIMEOUT,20.015,0
1117,close_distance_trash315.jpg,can,no,timeout,TIMEOUT,20.018,0
1118,close_distance_trash315.jpg,trash pile,no,timeout,TIMEOUT,20.003,0
1119,close_distance_trash315.jpg,glass,no,timeout,TIMEOUT,20.003,0
1120,close_distance_trash315.jpg,metal scrap,no,timeout,TIMEOUT,20.009,0
1121,close_distance_trash32.jpg,trash,yes,timeout,TIMEOUT,20.002,0
1122,close_distance_trash32.jpg,plastic bottle,no,timeout,TIMEOUT,20.008,0
1123,close_distance_trash32.jpg,plastic wrapper,no,timeout,TIMEOUT,33.235,0
1124,close_distance_trash32.jpg,plastic bag,no,timeout,TIMEOUT,20.013,0
1125,close_distance_trash32.jpg,can,no,timeout,TIMEOUT,20.004,0
1126,close_distance_trash32.jpg,trash pile,no,timeout,TIMEOUT,20.018,0
1127,close_distance_trash32.jpg,glass,no,timeout,TIMEOUT,29.273,0
1128,close_distance_trash32.jpg,metal scrap,no,timeout,TIMEOUT,20.007,0
1129,close_distance_trash323.jpg,metal scrap,yes,timeout,TIMEOUT,20.016,0
1130,close_distance_trash323.jpg,trash,no,timeout,TIMEOUT,20.01,0
1131,close_distance_trash323.jpg,plastic bottle,no,timeout,TIMEOUT,20.01,0
1132,close_distance_trash323.jpg,plastic wrapper,no,timeout,TIMEOUT,20.006,0
1133,close_distance_trash323.jpg,plastic bag,no,timeout,TIMEOUT,20.01,0
1134,close_distance_trash323.jpg,can,no,timeout,TIMEOUT,20.005,0
1135,close_distance_trash323.jpg,trash pile,no,timeout,TIMEOUT,20.011,0
1136,close_distance_trash323.jpg,glass,no,timeout,TIMEOUT,20.004,0
1137,close_distance_trash324.jpg,plastic wrapper,yes,timeout,TIMEOUT,20.01,0
1138,close_distance_trash324.jpg,trash,no,timeout,TIMEOUT,20.009,0
1139,close_distance_trash324.jpg,plastic bottle,no,timeout,TIMEOUT,20.002,0
1140,close_distance_trash324.jpg,plastic bag,no,timeout,TIMEOUT,20.004,0
1141,close_distance_trash324.jpg,can,no,timeout,TIMEOUT,20.019,0
1142,close_distance_trash324.jpg,trash pile,no,timeout,TIMEOUT,20.008,0
1143,close_distance_trash324.jpg,glass,no,timeout,TIMEOUT,20.004,0
1144,close_distance_trash324.jpg,metal scrap,no,timeout,TIMEOUT,20.013,0
1145,close_distance_trash325.jpg,metal scrap,yes,timeout,TIMEOUT,20.005,0
1146,close_distance_trash325.jpg,trash,yes,timeout,TIMEOUT,20.01,0
1147,close_distance_trash325.jpg,plastic bottle,no,timeout,TIMEOUT,20.005,0
1148,close_distance_trash325.jpg,plastic wrapper,no,timeout,TIMEOUT,20.019,0
1149,close_distance_trash325.jpg,plastic bag,no,timeout,TIMEOUT,20.012,0
1150,close_distance_trash325.jpg,can,no,timeout,TIMEOUT,20.015,0
1151,close_distance_trash325.jpg,trash pile,no,timeout,TIMEOUT,20.005,0
1152,close_distance_trash325.jpg,glass,no,timeout,TIMEOUT,20.008,0
1153,close_distance_trash331.jpg,plastic bottle,yes,timeout,TIMEOUT,20.014,0
1154,close_distance_trash331.jpg,trash pile,yes,timeout,TIMEOUT,20.006,0
1155,close_distance_trash331.jpg,trash,yes,timeout,TIMEOUT,20.007,0
1156,close_distance_trash331.jpg,plastic wrapper,no,timeout,TIMEOUT,20.005,0
1157,close_distance_trash331.jpg,plastic bag,no,timeout,TIMEOUT,20.018,0
1158,close_distance_trash331.jpg,can,no,timeout,TIMEOUT,20.009,0
1159,close_distance_trash331.jpg,glass,no,timeout,TIMEOUT,20.011,0
1160,close_distance_trash331.jpg,metal scrap,no,timeout,TIMEOUT,20.007,0
1161,close_distance_trash346.jpg,plastic bag,yes,timeout,TIMEOUT,20.009,0
1162,close_distance_trash346.jpg,trash,no,timeout,TIMEOUT,20.009,0
1163,close_distance_trash346.jpg,plastic bottle,no,timeout,TIMEOUT,20.015,0
1164,close_distance_trash346.jpg,plastic wrapper,no,timeout,TIMEOUT,20.009,0
1165,close_distance_trash346.jpg,can,no,timeout,TIMEOUT,20.005,0
1166,close_distance_trash346.jpg,trash pile,no,timeout,TIMEOUT,20.01,0
1167,close_distance_trash346.jpg,glass,no,timeout,TIMEOUT,20.014,0
1168,close_distance_trash346.jpg,metal scrap,no,timeout,TIMEOUT,20.01,0
1169,close_distance_trash35.jpg,trash,yes,timeout,TIMEOUT,20.018,0
1170,close_distance_trash35.jpg,plastic bottle,no,timeout,TIMEOUT,20.006,0
1171,close_distance_trash35.jpg,plastic wrapper,no,timeout,TIMEOUT,20.01,0
1172,close_distance_trash35.jpg,plastic bag,no,timeout,TIMEOUT,20.015,0
1173,close_distance_trash35.jpg,can,no,timeout,TIMEOUT,20.008,0
1174,close_distance_trash35.jpg,trash pile,no,timeout,TIMEOUT,20.011,0
1175,close_distance_trash35.jpg,glass,no,timeout,TIMEOUT,20.015,0
1176,close_distance_trash35.jpg,metal scrap,no,timeout,TIMEOUT,20.016,0
1177,close_distance_trash36.jpg,trash,yes,timeout,TIMEOUT,20.002,0
1178,close_distance_trash36.jpg,plastic bottle,no,timeout,TIMEOUT,20.01,0
